property,qid,value,occurrences
P61,Q12077,Q11636814,4
P61,Q12093,Q29410949,4
P61,Q12098,Q5760562,4
P61,Q12100,Q11636850,4
P61,Q12107,Q450780,4
P61,Q12109,Q22129199,4
P61,Q12118,Q7392303,4
P61,Q12119,Q6639613,4
P61,Q12127,Q11528974,4
P61,Q12131,Q498593,4
P61,Q12134,Q11356596,4
P61,Q12137,Q11423362,4
P61,Q12144,Q11423421,4
P61,Q12145,Q106644597,4
P61,Q12151,Q11406056,4
P61,Q12155,Q6640060,4
P61,Q12161,Q11594948,4
P61,Q12163,Q7079831,4
P61,Q12164,Q10856529,4
P61,Q12166,Q11408527,4
P61,Q12167,Q11408528,4
P61,Q12168,Q11353533,4
P61,Q12172,Q11637032,4
P61,Q12173,Q11636816,4
P61,Q12175,Q3482119,4
P61,Q12180,Q11555498,4
P61,Q12183,Q11555499,4
P61,Q12185,Q11554111,4
P61,Q12188,Q11455269,4
P61,Q12189,Q11462415,4
P61,Q12192,Q11406072,4
P61,Q12194,Q11633547,4
P61,Q12197,Q11620992,4
P61,Q12200,Q11459868,4
P61,Q12204,Q11382187,4
P61,Q12205,Q11382365,4
P61,Q12206,Q11382335,4
P61,Q12207,Q3473770,4
P61,Q12208,Q11382304,4
P61,Q12210,Q11413070,4
P61,Q12216,Q17211034,4
P61,Q12217,Q11564051,4
P61,Q122254,Q29895705,3
P61,Q12231,Q20040851,4
P61,Q12236,Q111223632,4
P61,Q122390,Q22967645,3
P61,Q12245,Q23986613,4
P61,Q122453,Q44191852,2
P61,Q12246,Q60986712,4
P61,Q12247,Q3616500,4
P61,Q12253,Q108671842,4
P61,Q12260,Q11623628,4
P61,Q12261,Q11623194,4
P61,Q122624,Q101403628,2
P61,Q122634,Q708547,2
P61,Q12268,Q11623458,4
P61,Q122752,Q57464532,2
P61,Q12284,Q20040420,4
P61,Q12286,Q22130657,4
P61,Q12289,Q11483025,4
P61,Q12290,Q11483548,4
P61,Q122901,Q1405919,2
P61,Q122914,Q22967841,3
P61,Q12293,Q11623537,4
P61,Q122982,Q651999,2
P61,Q123059,Q3420943,3
P61,Q123079,Q3122283,3
P61,Q12310,Q105988982,4
P61,Q12311,Q11658097,4
P61,Q12313,Q11623086,4
P61,Q123143,Q21162286,2
P61,Q12316,Q11364081,4
P61,Q123194,Q125498990,2
P61,Q12321,Q11623633,4
P61,Q123216,Q107104278,2
P61,Q12331,Q5507536,4
P61,Q123381,Q4266847,3
P61,Q12340,Q3055506,4
P61,Q123402,Q123251438,3
P61,Q12342,Q7223087,4
P61,Q12343,Q15839371,4
P61,Q12348,Q2918443,4
P61,Q123531,Q29896134,2
P61,Q12357,Q17212462,4
P61,Q123636,Q203636,3
P61,Q12364,Q11482082,4
P61,Q123658,Q3796587,2
P61,Q123669,Q75461813,2
P61,Q123707,Q1292998,2
P61,Q12372,Q11061303,4
P61,Q123727,Q886990,2
P61,Q12373,Q11483224,4
P61,Q12374,Q11483029,4
P61,Q12375,Q11482762,4
P61,Q12376,Q11482779,4
P61,Q12377,Q11482411,4
P61,Q123773,Q545437,2
P61,Q12379,Q11483539,4
P61,Q12380,Q11061131,4
P61,Q123815,Q6584832,3
P61,Q123816,Q76300138,3
P61,Q123817,Q5998158,3
P61,Q123818,Q5382055,3
P61,Q123819,Q200193,3
P61,Q123820,Q3620687,3
P61,Q123821,Q118929290,3
P61,Q123822,Q506077,3
P61,Q123823,Q659354,3
P61,Q123824,Q371378,3
P61,Q123825,Q75583,3
P61,Q123826,Q16148531,3
P61,Q123827,Q3523649,3
P61,Q123828,Q16580393,3
P61,Q123829,Q2963586,3
P61,Q12383,Q11483434,4
P61,Q123830,Q124745720,3
P61,Q123831,Q3339533,3
P61,Q123832,Q11907605,3
P61,Q123833,Q16698295,3
P61,Q123834,Q22686437,3
P61,Q123835,Q1250145,3
P61,Q123836,Q124770905,3
P61,Q123837,Q2667377,3
P61,Q123838,Q135084529,3
P61,Q123839,Q2450856,3
P61,Q12384,Q11483439,4
P61,Q123840,Q124773559,3
P61,Q123841,Q111792607,3
P61,Q123842,Q125098359,3
P61,Q123843,Q2448909,3
P61,Q123844,Q2822172,3
P61,Q123845,Q122890477,3
P61,Q123846,Q29368567,3
P61,Q123847,Q504932,3
P61,Q123848,Q54862125,3
P61,Q123849,Q16596800,3
P61,Q123850,Q127380546,3
P61,Q123851,Q1781558,3
P61,Q123852,Q108732918,3
P61,Q123853,Q75385214,3
P61,Q123854,Q5892234,3
P61,Q123855,Q4806359,3
P61,Q123856,Q182680,3
P61,Q123857,Q116879631,3
P61,Q123858,Q4806421,3
P61,Q123859,Q116879632,3
P61,Q12386,Q11483438,4
P61,Q123860,Q2887886,3
P61,Q123861,Q983527,3
P61,Q123862,Q3119819,3
P61,Q123863,Q159834,3
P61,Q123864,Q2450774,3
P61,Q123865,Q11931138,3
P61,Q123866,Q16574397,3
P61,Q123867,Q728283,3
P61,Q123868,Q633681,3
P61,Q123869,Q14655,3
P61,Q123870,Q1038586,3
P61,Q123871,Q5056642,3
P61,Q123872,Q3053434,3
P61,Q123873,Q333648,3
P61,Q123874,Q1378373,3
P61,Q123875,Q94086863,3
P61,Q123876,Q36147,3
P61,Q123877,Q8351610,3
P61,Q123878,Q4313972,3
P61,Q123879,Q18275722,3
P61,Q12388,Q11405508,4
P61,Q123880,Q11059837,3
P61,Q123881,Q351719,3
P61,Q123882,Q887038,3
P61,Q123883,Q452111,3
P61,Q123884,Q266754,3
P61,Q123885,Q10295133,3
P61,Q123886,Q542017,3
P61,Q123887,Q14325435,3
P61,Q123888,Q141055,3
P61,Q123889,Q11924957,3
P61,Q123890,Q118257,3
P61,Q123891,Q20003141,3
P61,Q123892,Q12210505,3
P61,Q123893,Q2251384,3
P61,Q123894,Q11937804,3
P61,Q123895,Q509228,3
P61,Q123896,Q3104911,3
P61,Q123897,Q2483714,3
P61,Q123898,Q16201172,3
P61,Q123899,Q19290525,3
P61,Q12390,Q11623280,4
P61,Q123900,Q64031601,3
P61,Q123901,Q21563992,3
P61,Q123902,Q293621,3
P61,Q123903,Q19629313,3
P61,Q123904,Q293617,3
P61,Q123905,Q348214,3
P61,Q123906,Q212253,3
P61,Q123907,Q814318,3
P61,Q123908,Q1774982,3
P61,Q123909,Q76299131,3
P61,Q12391,Q20038732,4
P61,Q123910,Q2915270,3
P61,Q123911,Q23930949,3
P61,Q123912,Q2899077,3
P61,Q123913,Q760817,3
P61,Q123914,Q40326679,3
P61,Q123915,Q2538458,3
P61,Q123916,Q40326703,3
P61,Q123917,Q822219,3
P61,Q123918,Q132131762,3
P61,Q123919,Q712719,3
P61,Q123920,Q132132935,3
P61,Q123921,Q2604034,3
P61,Q123922,Q114833216,3
P61,Q123923,Q4083861,3
P61,Q123924,Q2825091,3
P61,Q123925,Q504283,3
P61,Q123926,Q851686,3
P61,Q123927,Q2364921,3
P61,Q123928,Q106096033,3
P61,Q123929,Q200879,3
P61,Q12393,Q11623629,4
P61,Q123930,Q25668638,3
P61,Q123931,Q4387970,3
P61,Q123932,Q4833002,3
P61,Q123933,Q617992,3
P61,Q123934,Q115029,3
P61,Q123935,Q947540,3
P61,Q123936,Q109376137,3
P61,Q123937,Q8775636,3
P61,Q123938,Q114905766,3
P61,Q123939,Q11913981,3
P61,Q123940,Q114905392,3
P61,Q123941,Q3304798,3
P61,Q123942,Q5675398,3
P61,Q123943,Q1370600,3
P61,Q123944,Q912259,3
P61,Q123945,Q1974868,3
P61,Q123946,Q2745237,3
P61,Q123947,Q29572217,3
P61,Q123948,Q846511,3
P61,Q123949,Q20100746,3
P61,Q123950,Q7459426,3
P61,Q123951,Q123240782,3
P61,Q123952,Q753475,3
P61,Q123953,Q70875136,3
P61,Q123954,Q754470,3
P61,Q123955,Q1045008,3
P61,Q123956,Q124769119,3
P61,Q123957,Q2640386,3
P61,Q123958,Q404069,3
P61,Q123959,Q2837830,3
P61,Q123960,Q12517719,3
P61,Q123961,Q3523650,3
P61,Q123962,Q118720037,3
P61,Q123963,Q23013341,3
P61,Q123964,Q116877384,3
P61,Q123965,Q11916295,3
P61,Q123966,Q20426822,3
P61,Q123967,Q11924967,3
P61,Q123968,Q125214283,3
P61,Q123969,Q829350,3
P61,Q123970,Q6792439,3
P61,Q123971,Q99304148,3
P61,Q123972,Q11923932,3
P61,Q123973,Q3638782,3
P61,Q123974,Q11945561,3
P61,Q123975,Q2303313,3
P61,Q123976,Q350656,3
P61,Q123977,Q54087509,3
P61,Q123978,Q3396280,3
P61,Q123979,Q2604056,3
P61,Q12398,Q11451553,4
P61,Q123980,Q3092692,3
P61,Q123981,Q671344,3
P61,Q123982,Q3387628,3
P61,Q123983,Q303206,3
P61,Q123984,Q3385510,3
P61,Q123985,Q2902998,3
P61,Q123986,Q124884742,3
P61,Q123987,Q478012,3
P61,Q123988,Q123156015,3
P61,Q123989,Q51077328,3
P61,Q123990,Q116006292,3
P61,Q123991,Q2617163,3
P61,Q123992,Q123156300,3
P61,Q123993,Q111457156,3
P61,Q123994,Q123156387,3
P61,Q123995,Q2004009,3
P61,Q123996,Q123165727,3
P61,Q123997,Q2943458,3
P61,Q123998,Q75241681,3
P61,Q123999,Q11926153,3
P61,Q12400,Q11451563,4
P61,Q124000,Q105021217,3
P61,Q124001,Q16160717,3
P61,Q124002,Q105020474,3
P61,Q124003,Q55656456,3
P61,Q124004,Q56367387,3
P61,Q124005,Q571396,3
P61,Q124006,Q56367421,3
P61,Q124007,Q1286436,3
P61,Q124008,Q76299978,3
P61,Q124009,Q539178,3
P61,Q124010,Q76300318,3
P61,Q124011,Q354934,3
P61,Q124012,Q76299742,3
P61,Q124013,Q208086,3
P61,Q124014,Q13575091,3
P61,Q124015,Q208082,3
P61,Q124016,Q59522651,3
P61,Q124017,Q337896,3
P61,Q124018,Q3439106,3
P61,Q124019,Q3120251,3
P61,Q124020,Q60809216,3
P61,Q124021,Q726882,3
P61,Q124022,Q76299138,3
P61,Q124023,Q2344475,3
P61,Q124024,Q76300381,3
P61,Q124025,Q14405904,3
P61,Q124026,Q76300554,3
P61,Q124027,Q1394056,3
P61,Q124028,Q76299600,3
P61,Q124029,Q2511418,3
P61,Q124030,Q76300780,3
P61,Q124031,Q16489326,3
P61,Q124032,Q76300779,3
P61,Q124033,Q76340717,3
P61,Q124034,Q24027973,3
P61,Q124035,Q100436947,3
P61,Q124036,Q24039104,3
P61,Q124037,Q10328638,3
P61,Q124038,Q2368733,3
P61,Q124039,Q100436494,3
P61,Q12404,Q10542801,4
P61,Q124040,Q235655,3
P61,Q124041,Q99838632,3
P61,Q124042,Q1652432,3
P61,Q124043,Q5859611,3
P61,Q124044,Q12273182,3
P61,Q124045,Q5522117,3
P61,Q124046,Q660851,3
P61,Q124047,Q101403650,3
P61,Q124048,Q3778948,3
P61,Q124049,Q6070890,3
P61,Q12405,Q11636819,4
P61,Q124050,Q3760949,3
P61,Q124051,Q15635437,3
P61,Q124052,Q23014269,3
P61,Q124053,Q7113325,3
P61,Q124054,Q24036246,3
P61,Q124055,Q123414220,3
P61,Q124056,Q56250904,3
P61,Q124057,Q123415691,3
P61,Q124058,Q1385259,3
P61,Q124059,Q3085602,3
P61,Q124060,Q3119308,3
P61,Q124061,Q2750456,3
P61,Q124062,Q1384765,3
P61,Q124063,Q379748,3
P61,Q124064,Q107441557,3
P61,Q124065,Q316194,3
P61,Q124066,Q2825468,3
P61,Q124067,Q81833,3
P61,Q124068,Q1284091,3
P61,Q124069,Q23006184,3
P61,Q12407,Q11623035,4
P61,Q124070,Q309930,3
P61,Q124071,Q2567609,3
P61,Q124072,Q107443723,3
P61,Q124073,Q61982472,3
P61,Q124074,Q1957724,3
P61,Q124075,Q123177259,3
P61,Q124076,Q110578233,3
P61,Q124077,Q538100,3
P61,Q124078,Q4495320,3
P61,Q124079,Q2170755,3
P61,Q124080,Q528014,3
P61,Q124081,Q2543811,3
P61,Q124082,Q3267477,3
P61,Q124083,Q2210747,3
P61,Q124084,Q96074775,3
P61,Q124085,Q27546375,3
P61,Q124086,Q3154787,3
P61,Q124087,Q1185160,3
P61,Q124088,Q56682571,3
P61,Q124089,Q272111,3
P61,Q124090,Q3459605,3
P61,Q124091,Q123185200,3
P61,Q124092,Q19300153,3
P61,Q124093,Q101403671,3
P61,Q124094,Q11909089,3
P61,Q124095,Q32000135,3
P61,Q124096,Q3421083,3
P61,Q124097,Q1185376,3
P61,Q124098,Q116006272,3
P61,Q124099,Q291378,3
P61,Q124100,Q3396299,3
P61,Q124101,Q1094730,3
P61,Q124102,Q2827762,3
P61,Q124103,Q960730,3
P61,Q124104,Q99304025,3
P61,Q124105,Q299612,3
P61,Q124106,Q121112311,3
P61,Q124107,Q100438758,3
P61,Q124108,Q318276,3
P61,Q124109,Q101403624,3
P61,Q124110,Q3027415,3
P61,Q124111,Q76300351,3
P61,Q124112,Q263266,3
P61,Q124113,Q76298559,3
P61,Q124114,Q242276,3
P61,Q124115,Q1104630,3
P61,Q124116,Q6051215,3
P61,Q124117,Q730180,3
P61,Q124118,Q15040856,3
P61,Q124119,Q1567632,3
P61,Q124120,Q110830037,3
P61,Q124121,Q742176,3
P61,Q124122,Q150620,3
P61,Q124123,Q1868390,3
P61,Q124124,Q234246,3
P61,Q124125,Q1284108,3
P61,Q124126,Q168669,3
P61,Q124127,Q1290960,3
P61,Q124128,Q367571,3
P61,Q124129,Q3978079,3
P61,Q124130,Q43915,3
P61,Q124131,Q41592,3
P61,Q124132,Q56228,3
P61,Q124133,Q260119,3
P61,Q124134,Q820198,3
P61,Q124135,Q294425,3
P61,Q124136,Q333359,3
P61,Q124137,Q2461901,3
P61,Q124138,Q610458,3
P61,Q124139,Q218215,3
P61,Q12414,Q11623493,4
P61,Q124140,Q347158,3
P61,Q124141,Q2586963,3
P61,Q124142,Q576692,3
P61,Q124143,Q41608,3
P61,Q124144,Q6700642,3
P61,Q124145,Q63972997,3
P61,Q124146,Q3129344,3
P61,Q124147,Q97691654,3
P61,Q124148,Q178918,3
P61,Q124149,Q60040644,3
P61,Q124150,Q16034245,3
P61,Q124151,Q59588,3
P61,Q124152,Q15161120,3
P61,Q124153,Q10380888,3
P61,Q124154,Q2661687,3
P61,Q124155,Q76299137,3
P61,Q124156,Q11904158,3
P61,Q124157,Q468724,3
P61,Q124158,Q2069863,3
P61,Q124159,Q347496,3
P61,Q124160,Q347480,3
P61,Q124161,Q231054,3
P61,Q124162,Q261934,3
P61,Q124163,Q60040730,3
P61,Q124164,Q99304177,3
P61,Q124165,Q265436,3
P61,Q124166,Q529220,3
P61,Q124167,Q819884,3
P61,Q124168,Q57712086,3
P61,Q124169,Q687232,3
P61,Q124170,Q99304155,3
P61,Q124171,Q319960,3
P61,Q124172,Q273773,3
P61,Q124173,Q76299009,3
P61,Q124174,Q463626,3
P61,Q124175,Q1635248,3
P61,Q124176,Q313017,3
P61,Q124177,Q24526472,3
P61,Q124178,Q3024596,3
P61,Q124179,Q25091609,3
P61,Q124180,Q106686444,3
P61,Q124181,Q4497614,3
P61,Q124182,Q61567114,3
P61,Q124183,Q3107793,3
P61,Q124184,Q371681,3
P61,Q124185,Q76299418,3
P61,Q124186,Q99304157,3
P61,Q124187,Q76298679,3
P61,Q124188,Q3431355,3
P61,Q124189,Q76299719,3
P61,Q124190,Q3442309,3
P61,Q124191,Q76299459,3
P61,Q124192,Q76009598,3
P61,Q124193,Q50135101,3
P61,Q124194,Q107246697,3
P61,Q124195,Q705868,3
P61,Q124196,Q513843,3
P61,Q124197,Q76298497,3
P61,Q124198,Q506720,3
P61,Q124199,Q76298499,3
P61,Q12420,Q5507532,4
P61,Q124200,Q1609951,3
P61,Q124201,Q76298886,3
P61,Q124202,Q347441,3
P61,Q124203,Q61564330,3
P61,Q124204,Q606589,3
P61,Q124205,Q75247667,3
P61,Q124206,Q772443,3
P61,Q124207,Q76299652,3
P61,Q124208,Q948208,3
P61,Q124209,Q76300702,3
P61,Q124210,Q3439104,3
P61,Q124211,Q58361509,3
P61,Q124212,Q60835947,3
P61,Q124213,Q58361854,3
P61,Q124214,Q28494791,3
P61,Q124215,Q2861664,3
P61,Q124216,Q232522,3
P61,Q124217,Q3140183,3
P61,Q124218,Q507315,3
P61,Q124219,Q113351678,3
P61,Q124220,Q378889,3
P61,Q124221,Q3396285,3
P61,Q124222,Q76009594,3
P61,Q124223,Q3396311,3
P61,Q124224,Q76009590,3
P61,Q124225,Q99304034,3
P61,Q124226,Q76009592,3
P61,Q124227,Q7107317,3
P61,Q124228,Q108612028,3
P61,Q124229,Q56351727,3
P61,Q124230,Q108615012,3
P61,Q124231,Q10312093,3
P61,Q124232,Q30887566,3
P61,Q124233,Q10372902,3
P61,Q124234,Q894480,3
P61,Q124235,Q60619097,3
P61,Q124236,Q661186,3
P61,Q124237,Q57245021,3
P61,Q124238,Q100326612,3
P61,Q124239,Q57245031,3
P61,Q124240,Q3032728,3
P61,Q124241,Q10283450,3
P61,Q124242,Q2734008,3
P61,Q124243,Q100436874,3
P61,Q124244,Q19931332,3
P61,Q124245,Q10363865,3
P61,Q124246,Q23704237,3
P61,Q124247,Q1296765,3
P61,Q124248,Q1857117,3
P61,Q124249,Q100436244,3
P61,Q124250,Q48925645,3
P61,Q124251,Q10320004,3
P61,Q124252,Q2927036,3
P61,Q124253,Q9587332,3
P61,Q124254,Q3107795,3
P61,Q124255,Q117798116,3
P61,Q124256,Q505020,3
P61,Q124257,Q100436582,3
P61,Q124258,Q55399777,3
P61,Q124259,Q56352184,3
P61,Q124260,Q2929506,3
P61,Q124261,Q30938492,3
P61,Q124262,Q2728803,3
P61,Q124263,Q57203485,3
P61,Q124264,Q519641,3
P61,Q124265,Q62290958,3
P61,Q124266,Q3119316,3
P61,Q124267,Q3758191,3
P61,Q124268,Q174452,3
P61,Q124269,Q117356486,3
P61,Q124270,Q75384614,3
P61,Q124271,Q10389302,3
P61,Q124272,Q2468166,3
P61,Q124273,Q10289520,3
P61,Q124274,Q454017,3
P61,Q124275,Q85868509,3
P61,Q124276,Q7152634,3
P61,Q124277,Q85875399,3
P61,Q124278,Q263343,3
P61,Q124279,Q131624091,3
P61,Q124280,Q2643820,3
P61,Q124281,Q131624192,3
P61,Q124282,Q75246807,3
P61,Q124283,Q110302159,3
P61,Q124284,Q75246815,3
P61,Q124285,Q110302157,3
P61,Q124286,Q152256,3
P61,Q124287,Q10347733,3
P61,Q124288,Q62033,3
P61,Q124289,Q123648608,3
P61,Q124290,Q542672,3
P61,Q124291,Q5989588,3
P61,Q124292,Q63601,3
P61,Q124293,Q271563,3
P61,Q124294,Q1866171,3
P61,Q124295,Q3027419,3
P61,Q124296,Q64318,3
P61,Q124297,Q60829543,3
P61,Q124298,Q254545,3
P61,Q124299,Q18276898,3
P61,Q12430,Q3198714,4
P61,Q124300,Q273147,3
P61,Q124301,Q10319695,3
P61,Q124302,Q237709,3
P61,Q124303,Q110616712,3
P61,Q124304,Q275972,3
P61,Q124305,Q75393738,3
P61,Q124306,Q242187,3
P61,Q124307,Q10365306,3
P61,Q124308,Q455181,3
P61,Q124309,Q100436147,3
P61,Q124310,Q151707,3
P61,Q124311,Q16335772,3
P61,Q124312,Q318824,3
P61,Q124313,Q100436175,3
P61,Q124314,Q54046,3
P61,Q124315,Q977455,3
P61,Q124316,Q394552,3
P61,Q124317,Q100436124,6
P61,Q124318,Q9140791,3
P61,Q124319,Q110302368,3
P61,Q124320,Q96239458,3
P61,Q124321,Q10347658,3
P61,Q124322,Q268004,3
P61,Q124323,Q110302487,3
P61,Q124324,Q438435,3
P61,Q124325,Q4894186,3
P61,Q124326,Q19291067,3
P61,Q124327,Q394777,3
P61,Q124328,Q347275,3
P61,Q124329,Q9061652,3
P61,Q124330,Q75587940,3
P61,Q124331,Q130426958,3
P61,Q124332,Q749731,3
P61,Q124333,Q1228696,3
P61,Q124334,Q451195,3
P61,Q124335,Q268731,3
P61,Q124336,Q1351934,3
P61,Q124337,Q108557251,3
P61,Q124338,Q1916706,3
P61,Q124339,Q561524,3
P61,Q124340,Q1247272,3
P61,Q124341,Q1826696,3
P61,Q124342,Q2075550,3
P61,Q124343,Q14083227,3
P61,Q124344,Q314540,3
P61,Q124345,Q5643937,3
P61,Q124346,Q56760455,3
P61,Q124347,Q4890499,3
P61,Q124348,Q76191448,3
P61,Q124349,Q111457149,3
P61,Q124350,Q548171,3
P61,Q124351,Q111457152,3
P61,Q124352,Q22675684,3
P61,Q124353,Q2890882,3
P61,Q124354,Q346934,3
P61,Q124355,Q115909172,3
P61,Q124356,Q964335,3
P61,Q124357,Q110302141,3
P61,Q124358,Q48115,3
P61,Q124359,Q110302140,3
P61,Q124360,Q30887584,3
P61,Q124361,Q75393790,3
P61,Q124362,Q28665836,3
P61,Q124363,Q17276358,3
P61,Q124364,Q3056729,3
P61,Q124365,Q7159927,3
P61,Q124366,Q3048073,3
P61,Q124367,Q111457130,3
P61,Q124368,Q422315,3
P61,Q124369,Q110616715,3
P61,Q124370,Q453121,3
P61,Q124371,Q116004481,3
P61,Q124372,Q1599631,3
P61,Q124373,Q972287,3
P61,Q124374,Q437271,3
P61,Q124375,Q87591001,3
P61,Q124376,Q1329089,3
P61,Q124377,Q60180624,3
P61,Q124378,Q2898081,3
P61,Q124379,Q55984265,3
P61,Q124380,Q99304152,3
P61,Q124381,Q30049892,3
P61,Q124382,Q12899000,3
P61,Q124383,Q2165680,3
P61,Q124384,Q99304077,3
P61,Q124385,Q2587457,3
P61,Q124386,Q1215396,3
P61,Q124387,Q15617178,3
P61,Q124388,Q2232887,3
P61,Q124389,Q24970630,3
P61,Q124390,Q717449,3
P61,Q124391,Q116007379,3
P61,Q124392,Q100438745,3
P61,Q124393,Q85854237,3
P61,Q124394,Q715813,3
P61,Q124395,Q2544860,3
P61,Q124396,Q21152454,3
P61,Q124397,Q17154368,3
P61,Q124398,Q1978901,3
P61,Q124399,Q76356017,3
P61,Q124400,Q21152427,3
P61,Q124401,Q2309317,3
P61,Q124402,Q21152426,3
P61,Q124403,Q731373,3
P61,Q124404,Q2233052,3
P61,Q124405,Q51826532,3
P61,Q124406,Q26308162,3
P61,Q124407,Q48755202,3
P61,Q124408,Q112898641,3
P61,Q124409,Q27922158,3
P61,Q12441,Q11626400,4
P61,Q124410,Q112898955,3
P61,Q124411,Q112624915,3
P61,Q124412,Q13651798,3
P61,Q124413,Q27958730,3
P61,Q124414,Q1964624,3
P61,Q124415,Q75923107,3
P61,Q124416,Q113960890,3
P61,Q124417,Q117321447,3
P61,Q124418,Q427591,3
P61,Q124419,Q100326668,3
P61,Q124420,Q2489729,3
P61,Q124421,Q100326669,3
P61,Q124422,Q1941773,3
P61,Q124423,Q110578296,3
P61,Q124424,Q21152482,3
P61,Q124425,Q2173581,3
P61,Q124426,Q21152406,3
P61,Q124427,Q55385907,3
P61,Q124428,Q2676930,3
P61,Q124429,Q63182799,3
P61,Q124430,Q21168759,3
P61,Q124431,Q63183263,3
P61,Q124432,Q10333238,3
P61,Q124433,Q4686977,3
P61,Q124434,Q7069865,3
P61,Q124435,Q12900966,3
P61,Q124436,Q6816670,3
P61,Q124437,Q3120488,3
P61,Q124438,Q11945668,3
P61,Q124439,Q2374500,3
P61,Q12444,Q24875915,4
P61,Q124440,Q3058882,3
P61,Q124441,Q21427892,3
P61,Q124442,Q653945,3
P61,Q124443,Q78535853,3
P61,Q124444,Q19997631,3
P61,Q124445,Q117323627,3
P61,Q124446,Q17300697,3
P61,Q124447,Q3424902,3
P61,Q124448,Q1693672,3
P61,Q124449,Q3424960,3
P61,Q12445,Q7137097,4
P61,Q124450,Q10374815,3
P61,Q124451,Q15178207,3
P61,Q124452,Q100436564,3
P61,Q124453,Q1370334,3
P61,Q124454,Q28708473,3
P61,Q124455,Q10914927,3
P61,Q124456,Q11953873,3
P61,Q124457,Q61911606,3
P61,Q124458,Q11924962,3
P61,Q124459,Q4020195,3
P61,Q124460,Q117683,3
P61,Q124461,Q1779797,3
P61,Q124462,Q544125,3
P61,Q124463,Q76010268,3
P61,Q124464,Q63465056,3
P61,Q124465,Q21055121,3
P61,Q124466,Q110315126,3
P61,Q124467,Q76375275,3
P61,Q124468,Q1386404,3
P61,Q124469,Q101499878,3
P61,Q124470,Q1635800,3
P61,Q124471,Q108598515,3
P61,Q124472,Q110578221,3
P61,Q124473,Q75386746,3
P61,Q124474,Q9026788,3
P61,Q124475,Q28665888,3
P61,Q124476,Q367001,3
P61,Q124477,Q357069,3
P61,Q124478,Q123251936,3
P61,Q124479,Q113832842,3
P61,Q124480,Q6746565,3
P61,Q124481,Q102860094,3
P61,Q124482,Q960341,3
P61,Q124483,Q2127766,3
P61,Q124484,Q4892864,3
P61,Q124485,Q61807834,3
P61,Q124486,Q972437,3
P61,Q124487,Q2825474,3
P61,Q124488,Q3119509,3
P61,Q124489,Q19961114,3
P61,Q124490,Q7357350,3
P61,Q124491,Q2830864,3
P61,Q124492,Q24042546,3
P61,Q124493,Q76355987,3
P61,Q124494,Q2568144,3
P61,Q124495,Q776743,3
P61,Q124496,Q4797357,3
P61,Q124497,Q110385631,3
P61,Q124498,Q4894767,3
P61,Q124499,Q957523,3
P61,Q124500,Q100369234,3
P61,Q124501,Q1635246,3
P61,Q124502,Q111457148,3
P61,Q124503,Q111398544,3
P61,Q124504,Q2880145,3
P61,Q124505,Q11908889,3
P61,Q124506,Q19289888,3
P61,Q124507,Q111415031,3
P61,Q124508,Q24042565,3
P61,Q124509,Q21715491,3
P61,Q124510,Q113973352,3
P61,Q124511,Q101468623,3
P61,Q124512,Q4794470,3
P61,Q124513,Q2225480,3
P61,Q124514,Q11917614,3
P61,Q124515,Q597601,3
P61,Q124516,Q10338262,3
P61,Q124517,Q926335,3
P61,Q124518,Q128053104,3
P61,Q124519,Q101166460,3
P61,Q124520,Q128052889,3
P61,Q124521,Q113468506,3
P61,Q124522,Q75945338,3
P61,Q124523,Q56285650,3
P61,Q124524,Q5791517,3
P61,Q124525,Q24969941,3
P61,Q124526,Q431172,3
P61,Q124527,Q14947565,3
P61,Q124528,Q123197308,3
P61,Q124529,Q1187113,3
P61,Q124530,Q65166352,3
P61,Q124531,Q19918461,3
P61,Q124532,Q5506348,3
P61,Q124533,Q113002946,3
P61,Q124534,Q7289612,3
P61,Q124535,Q75918838,3
P61,Q124536,Q10266559,3
P61,Q124537,Q113003318,3
P61,Q124538,Q110602910,3
P61,Q124539,Q61808380,3
P61,Q12454,Q113567869,4
P61,Q124540,Q14914979,3
P61,Q124541,Q4138270,3
P61,Q124542,Q100436172,3
P61,Q124543,Q4614620,3
P61,Q124544,Q3014411,3
P61,Q124545,Q75463934,3
P61,Q124546,Q7357345,3
P61,Q124547,Q110622007,3
P61,Q124548,Q112775632,3
P61,Q124549,Q111442414,3
P61,Q124550,Q11083041,3
P61,Q124551,Q116146419,3
P61,Q124552,Q114128053,3
P61,Q124553,Q437952,3
P61,Q124554,Q29840947,3
P61,Q124555,Q75384449,3
P61,Q124556,Q107330937,3
P61,Q124557,Q76203075,3
P61,Q124558,Q313920,3
P61,Q124559,Q24108,3
P61,Q124560,Q318023,3
P61,Q124561,Q5561312,3
P61,Q124562,Q4474948,3
P61,Q124563,Q1245909,3
P61,Q124564,Q3072458,3
P61,Q124565,Q434657,3
P61,Q124566,Q3071835,3
P61,Q124567,Q7359735,3
P61,Q124568,Q3429323,3
P61,Q124569,Q61911672,3
P61,Q12457,Q16726178,4
P61,Q124570,Q129988273,3
P61,Q124571,Q3439788,3
P61,Q124572,Q983502,3
P61,Q124573,Q76324619,3
P61,Q124574,Q172480,3
P61,Q124575,Q76324616,3
P61,Q124576,Q7915534,3
P61,Q124577,Q76324623,3
P61,Q124578,Q13431374,3
P61,Q124579,Q2581169,3
P61,Q124580,Q3126345,3
