GaianYear,StartDate,GregorianLeapYear,GaianLeapYear,DaysInYear
7513,"January 1, 2489 BC",True,False,364
7514,"December 30, 2489 BC",False,False,364
7515,"December 29, 2488 BC",False,True,371
7516,"January 4, 2486 BC",False,False,364
7517,"January 3, 2485 BC",True,False,364
7518,"January 1, 2484 BC",False,False,364
7519,"December 31, 2484 BC",False,False,364
7520,"December 30, 2483 BC",False,False,364
7521,"December 29, 2482 BC",True,True,371
7522,"January 3, 2480 BC",False,False,364
7523,"January 2, 2479 BC",False,False,364
7524,"January 1, 2478 BC",False,False,364
7525,"December 31, 2478 BC",True,False,364
7526,"December 29, 2477 BC",False,True,371
7527,"January 4, 2475 BC",False,False,364
7528,"January 3, 2474 BC",False,False,364
7529,"January 2, 2473 BC",True,False,364
7530,"December 31, 2473 BC",False,False,364
7531,"December 30, 2472 BC",False,False,364
7532,"December 29, 2471 BC",False,True,371
7533,"January 4, 2469 BC",True,False,364
7534,"January 2, 2468 BC",False,False,364
7535,"January 1, 2467 BC",False,False,364
7536,"December 31, 2467 BC",False,False,364
7537,"December 30, 2466 BC",True,True,371
7538,"January 4, 2464 BC",False,False,364
7539,"January 3, 2463 BC",False,False,364
7540,"January 2, 2462 BC",False,False,364
7541,"January 1, 2461 BC",True,False,364
7542,"December 30, 2461 BC",False,False,364
7543,"December 29, 2460 BC",False,True,371
7544,"January 4, 2458 BC",False,False,364
7545,"January 3, 2457 BC",True,False,364
7546,"January 1, 2456 BC",False,False,364
7547,"December 31, 2456 BC",False,False,364
7548,"December 30, 2455 BC",False,False,364
7549,"December 29, 2454 BC",True,True,371
7550,"January 3, 2452 BC",False,False,364
7551,"January 2, 2451 BC",False,False,364
7552,"January 1, 2450 BC",False,False,364
7553,"December 31, 2450 BC",True,False,364
7554,"December 29, 2449 BC",False,True,371
7555,"January 4, 2447 BC",False,False,364
7556,"January 3, 2446 BC",False,False,364
7557,"January 2, 2445 BC",True,False,364
7558,"December 31, 2445 BC",False,False,364
7559,"December 30, 2444 BC",False,False,364
7560,"December 29, 2443 BC",False,True,371
7561,"January 4, 2441 BC",True,False,364
7562,"January 2, 2440 BC",False,False,364
7563,"January 1, 2439 BC",False,False,364
7564,"December 31, 2439 BC",False,False,364
7565,"December 30, 2438 BC",True,True,371
7566,"January 4, 2436 BC",False,False,364
7567,"January 3, 2435 BC",False,False,364
7568,"January 2, 2434 BC",False,False,364
7569,"January 1, 2433 BC",True,False,364
7570,"December 30, 2433 BC",False,False,364
7571,"December 29, 2432 BC",False,True,371
7572,"January 4, 2430 BC",False,False,364
7573,"January 3, 2429 BC",True,False,364
7574,"January 1, 2428 BC",False,False,364
7575,"December 31, 2428 BC",False,False,364
7576,"December 30, 2427 BC",False,False,364
7577,"December 29, 2426 BC",True,True,371
7578,"January 3, 2424 BC",False,False,364
7579,"January 2, 2423 BC",False,False,364
7580,"January 1, 2422 BC",False,False,364
7581,"December 31, 2422 BC",True,False,364
7582,"December 29, 2421 BC",False,True,371
7583,"January 4, 2419 BC",False,False,364
7584,"January 3, 2418 BC",False,False,364
7585,"January 2, 2417 BC",True,False,364
7586,"December 31, 2417 BC",False,False,364
7587,"December 30, 2416 BC",False,False,364
7588,"December 29, 2415 BC",False,True,371
7589,"January 4, 2413 BC",True,False,364
7590,"January 2, 2412 BC",False,False,364
7591,"January 1, 2411 BC",False,False,364
7592,"December 31, 2411 BC",False,False,364
7593,"December 30, 2410 BC",True,True,371
7594,"January 4, 2408 BC",False,False,364
7595,"January 3, 2407 BC",False,False,364
7596,"January 2, 2406 BC",False,False,364
7597,"January 1, 2405 BC",True,False,364
7598,"December 30, 2405 BC",False,False,364
7599,"December 29, 2404 BC",False,True,371
7600,"January 4, 2402 BC",False,False,364
7601,"January 3, 2401 BC",True,False,364
7602,"January 1, 2400 BC",False,False,364
7603,"December 31, 2400 BC",False,False,364
7604,"December 30, 2399 BC",False,False,364
7605,"December 29, 2398 BC",True,True,371
7606,"January 3, 2396 BC",False,False,364
7607,"January 2, 2395 BC",False,False,364
7608,"January 1, 2394 BC",False,False,364
7609,"December 31, 2394 BC",True,False,364
7610,"December 29, 2393 BC",False,True,371
7611,"January 4, 2391 BC",False,False,364
7612,"January 3, 2390 BC",False,False,364
7613,"January 2, 2389 BC",True,False,364
7614,"December 31, 2389 BC",False,False,364
7615,"December 30, 2388 BC",False,False,364
7616,"December 29, 2387 BC",False,True,371
7617,"January 4, 2385 BC",True,False,364
7618,"January 2, 2384 BC",False,False,364
7619,"January 1, 2383 BC",False,False,364
7620,"December 31, 2383 BC",False,False,364
7621,"December 30, 2382 BC",True,True,371
7622,"January 4, 2380 BC",False,False,364
7623,"January 3, 2379 BC",False,False,364
7624,"January 2, 2378 BC",False,False,364
7625,"January 1, 2377 BC",True,False,364
7626,"December 30, 2377 BC",False,False,364
7627,"December 29, 2376 BC",False,True,371
7628,"January 4, 2374 BC",False,False,364
7629,"January 3, 2373 BC",True,False,364
7630,"January 1, 2372 BC",False,False,364
7631,"December 31, 2372 BC",False,False,364
7632,"December 30, 2371 BC",False,False,364
7633,"December 29, 2370 BC",True,True,371
7634,"January 3, 2368 BC",False,False,364
7635,"January 2, 2367 BC",False,False,364
7636,"January 1, 2366 BC",False,False,364
7637,"December 31, 2366 BC",True,False,364
7638,"December 29, 2365 BC",False,True,371
7639,"January 4, 2363 BC",False,False,364
7640,"January 3, 2362 BC",False,False,364
7641,"January 2, 2361 BC",True,False,364
7642,"December 31, 2361 BC",False,False,364
7643,"December 30, 2360 BC",False,False,364
7644,"December 29, 2359 BC",False,True,371
7645,"January 4, 2357 BC",True,False,364
7646,"January 2, 2356 BC",False,False,364
7647,"January 1, 2355 BC",False,False,364
7648,"December 31, 2355 BC",False,False,364
7649,"December 30, 2354 BC",True,True,371
7650,"January 4, 2352 BC",False,False,364
7651,"January 3, 2351 BC",False,False,364
7652,"January 2, 2350 BC",False,False,364
7653,"January 1, 2349 BC",True,False,364
7654,"December 30, 2349 BC",False,False,364
7655,"December 29, 2348 BC",False,True,371
7656,"January 4, 2346 BC",False,False,364
7657,"January 3, 2345 BC",True,False,364
7658,"January 1, 2344 BC",False,False,364
7659,"December 31, 2344 BC",False,False,364
7660,"December 30, 2343 BC",False,False,364
7661,"December 29, 2342 BC",True,True,371
7662,"January 3, 2340 BC",False,False,364
7663,"January 2, 2339 BC",False,False,364
7664,"January 1, 2338 BC",False,False,364
7665,"December 31, 2338 BC",True,False,364
7666,"December 29, 2337 BC",False,True,371
7667,"January 4, 2335 BC",False,False,364
7668,"January 3, 2334 BC",False,False,364
7669,"January 2, 2333 BC",True,False,364
7670,"December 31, 2333 BC",False,False,364
7671,"December 30, 2332 BC",False,False,364
7672,"December 29, 2331 BC",False,True,371
7673,"January 4, 2329 BC",True,False,364
7674,"January 2, 2328 BC",False,False,364
7675,"January 1, 2327 BC",False,False,364
7676,"December 31, 2327 BC",False,False,364
7677,"December 30, 2326 BC",True,True,371
7678,"January 4, 2324 BC",False,False,364
7679,"January 3, 2323 BC",False,False,364
7680,"January 2, 2322 BC",False,False,364
7681,"January 1, 2321 BC",True,False,364
7682,"December 30, 2321 BC",False,False,364
7683,"December 29, 2320 BC",False,True,371
7684,"January 4, 2318 BC",False,False,364
7685,"January 3, 2317 BC",True,False,364
7686,"January 1, 2316 BC",False,False,364
7687,"December 31, 2316 BC",False,False,364
7688,"December 30, 2315 BC",False,False,364
7689,"December 29, 2314 BC",True,True,371
7690,"January 3, 2312 BC",False,False,364
7691,"January 2, 2311 BC",False,False,364
7692,"January 1, 2310 BC",False,False,364
7693,"December 31, 2310 BC",True,False,364
7694,"December 29, 2309 BC",False,True,371
7695,"January 4, 2307 BC",False,False,364
7696,"January 3, 2306 BC",False,False,364
7697,"January 2, 2305 BC",True,False,364
7698,"December 31, 2305 BC",False,False,364
7699,"December 30, 2304 BC",False,False,364
7700,"December 29, 2303 BC",False,True,371
7701,"January 4, 2301 BC",False,False,364
7702,"January 3, 2300 BC",False,False,364
7703,"January 2, 2299 BC",False,False,364
7704,"January 1, 2298 BC",False,False,364
7705,"December 31, 2298 BC",True,False,364
7706,"December 29, 2297 BC",False,True,371
7707,"January 4, 2295 BC",False,False,364
7708,"January 3, 2294 BC",False,False,364
7709,"January 2, 2293 BC",True,False,364
7710,"December 31, 2293 BC",False,False,364
7711,"December 30, 2292 BC",False,False,364
7712,"December 29, 2291 BC",False,True,371
7713,"January 4, 2289 BC",True,False,364
7714,"January 2, 2288 BC",False,False,364
7715,"January 1, 2287 BC",False,False,364
7716,"December 31, 2287 BC",False,False,364
7717,"December 30, 2286 BC",True,True,371
7718,"January 4, 2284 BC",False,False,364
7719,"January 3, 2283 BC",False,False,364
7720,"January 2, 2282 BC",False,False,364
7721,"January 1, 2281 BC",True,False,364
7722,"December 30, 2281 BC",False,False,364
7723,"December 29, 2280 BC",False,True,371
7724,"January 4, 2278 BC",False,False,364
7725,"January 3, 2277 BC",True,False,364
7726,"January 1, 2276 BC",False,False,364
7727,"December 31, 2276 BC",False,False,364
7728,"December 30, 2275 BC",False,False,364
7729,"December 29, 2274 BC",True,True,371
7730,"January 3, 2272 BC",False,False,364
7731,"January 2, 2271 BC",False,False,364
7732,"January 1, 2270 BC",False,False,364
7733,"December 31, 2270 BC",True,False,364
7734,"December 29, 2269 BC",False,True,371
7735,"January 4, 2267 BC",False,False,364
7736,"January 3, 2266 BC",False,False,364
7737,"January 2, 2265 BC",True,False,364
7738,"December 31, 2265 BC",False,False,364
7739,"December 30, 2264 BC",False,False,364
7740,"December 29, 2263 BC",False,True,371
7741,"January 4, 2261 BC",True,False,364
7742,"January 2, 2260 BC",False,False,364
7743,"January 1, 2259 BC",False,False,364
7744,"December 31, 2259 BC",False,False,364
7745,"December 30, 2258 BC",True,True,371
7746,"January 4, 2256 BC",False,False,364
7747,"January 3, 2255 BC",False,False,364
7748,"January 2, 2254 BC",False,False,364
7749,"January 1, 2253 BC",True,False,364
7750,"December 30, 2253 BC",False,False,364
7751,"December 29, 2252 BC",False,True,371
7752,"January 4, 2250 BC",False,False,364
7753,"January 3, 2249 BC",True,False,364
7754,"January 1, 2248 BC",False,False,364
7755,"December 31, 2248 BC",False,False,364
7756,"December 30, 2247 BC",False,False,364
7757,"December 29, 2246 BC",True,True,371
7758,"January 3, 2244 BC",False,False,364
7759,"January 2, 2243 BC",False,False,364
7760,"January 1, 2242 BC",False,False,364
7761,"December 31, 2242 BC",True,False,364
7762,"December 29, 2241 BC",False,True,371
7763,"January 4, 2239 BC",False,False,364
7764,"January 3, 2238 BC",False,False,364
7765,"January 2, 2237 BC",True,False,364
7766,"December 31, 2237 BC",False,False,364
7767,"December 30, 2236 BC",False,False,364
7768,"December 29, 2235 BC",False,True,371
7769,"January 4, 2233 BC",True,False,364
7770,"January 2, 2232 BC",False,False,364
7771,"January 1, 2231 BC",False,False,364
7772,"December 31, 2231 BC",False,False,364
7773,"December 30, 2230 BC",True,True,371
7774,"January 4, 2228 BC",False,False,364
7775,"January 3, 2227 BC",False,False,364
7776,"January 2, 2226 BC",False,False,364
7777,"January 1, 2225 BC",True,False,364
7778,"December 30, 2225 BC",False,False,364
7779,"December 29, 2224 BC",False,True,371
7780,"January 4, 2222 BC",False,False,364
7781,"January 3, 2221 BC",True,False,364
7782,"January 1, 2220 BC",False,False,364
7783,"December 31, 2220 BC",False,False,364
7784,"December 30, 2219 BC",False,False,364
7785,"December 29, 2218 BC",True,True,371
7786,"January 3, 2216 BC",False,False,364
7787,"January 2, 2215 BC",False,False,364
7788,"January 1, 2214 BC",False,False,364
7789,"December 31, 2214 BC",True,False,364
7790,"December 29, 2213 BC",False,True,371
7791,"January 4, 2211 BC",False,False,364
7792,"January 3, 2210 BC",False,False,364
7793,"January 2, 2209 BC",True,False,364
7794,"December 31, 2209 BC",False,False,364
7795,"December 30, 2208 BC",False,False,364
7796,"December 29, 2207 BC",False,True,371
7797,"January 4, 2205 BC",True,False,364
7798,"January 2, 2204 BC",False,False,364
7799,"January 1, 2203 BC",False,False,364
7800,"December 31, 2203 BC",False,False,364
7801,"December 30, 2202 BC",False,False,364
7802,"December 29, 2201 BC",False,True,371
7803,"January 4, 2199 BC",False,False,364
7804,"January 3, 2198 BC",False,False,364
7805,"January 2, 2197 BC",True,False,364
7806,"December 31, 2197 BC",False,False,364
7807,"December 30, 2196 BC",False,False,364
7808,"December 29, 2195 BC",False,True,371
7809,"January 4, 2193 BC",True,False,364
7810,"January 2, 2192 BC",False,False,364
7811,"January 1, 2191 BC",False,False,364
7812,"December 31, 2191 BC",False,False,364
7813,"December 30, 2190 BC",True,True,371
7814,"January 4, 2188 BC",False,False,364
7815,"January 3, 2187 BC",False,False,364
7816,"January 2, 2186 BC",False,False,364
7817,"January 1, 2185 BC",True,False,364
7818,"December 30, 2185 BC",False,False,364
7819,"December 29, 2184 BC",False,True,371
7820,"January 4, 2182 BC",False,False,364
7821,"January 3, 2181 BC",True,False,364
7822,"January 1, 2180 BC",False,False,364
7823,"December 31, 2180 BC",False,False,364
7824,"December 30, 2179 BC",False,False,364
7825,"December 29, 2178 BC",True,True,371
7826,"January 3, 2176 BC",False,False,364
7827,"January 2, 2175 BC",False,False,364
7828,"January 1, 2174 BC",False,False,364
7829,"December 31, 2174 BC",True,False,364
7830,"December 29, 2173 BC",False,True,371
7831,"January 4, 2171 BC",False,False,364
7832,"January 3, 2170 BC",False,False,364
7833,"January 2, 2169 BC",True,False,364
7834,"December 31, 2169 BC",False,False,364
7835,"December 30, 2168 BC",False,False,364
7836,"December 29, 2167 BC",False,True,371
7837,"January 4, 2165 BC",True,False,364
7838,"January 2, 2164 BC",False,False,364
7839,"January 1, 2163 BC",False,False,364
7840,"December 31, 2163 BC",False,False,364
7841,"December 30, 2162 BC",True,True,371
7842,"January 4, 2160 BC",False,False,364
7843,"January 3, 2159 BC",False,False,364
7844,"January 2, 2158 BC",False,False,364
7845,"January 1, 2157 BC",True,False,364
7846,"December 30, 2157 BC",False,False,364
7847,"December 29, 2156 BC",False,True,371
7848,"January 4, 2154 BC",False,False,364
7849,"January 3, 2153 BC",True,False,364
7850,"January 1, 2152 BC",False,False,364
7851,"December 31, 2152 BC",False,False,364
7852,"December 30, 2151 BC",False,False,364
7853,"December 29, 2150 BC",True,True,371
7854,"January 3, 2148 BC",False,False,364
7855,"January 2, 2147 BC",False,False,364
7856,"January 1, 2146 BC",False,False,364
7857,"December 31, 2146 BC",True,False,364
7858,"December 29, 2145 BC",False,True,371
7859,"January 4, 2143 BC",False,False,364
7860,"January 3, 2142 BC",False,False,364
7861,"January 2, 2141 BC",True,False,364
7862,"December 31, 2141 BC",False,False,364
7863,"December 30, 2140 BC",False,False,364
7864,"December 29, 2139 BC",False,True,371
7865,"January 4, 2137 BC",True,False,364
7866,"January 2, 2136 BC",False,False,364
7867,"January 1, 2135 BC",False,False,364
7868,"December 31, 2135 BC",False,False,364
7869,"December 30, 2134 BC",True,True,371
7870,"January 4, 2132 BC",False,False,364
7871,"January 3, 2131 BC",False,False,364
7872,"January 2, 2130 BC",False,False,364
7873,"January 1, 2129 BC",True,False,364
7874,"December 30, 2129 BC",False,False,364
7875,"December 29, 2128 BC",False,True,371
7876,"January 4, 2126 BC",False,False,364
7877,"January 3, 2125 BC",True,False,364
7878,"January 1, 2124 BC",False,False,364
7879,"December 31, 2124 BC",False,False,364
7880,"December 30, 2123 BC",False,False,364
7881,"December 29, 2122 BC",True,True,371
7882,"January 3, 2120 BC",False,False,364
7883,"January 2, 2119 BC",False,False,364
7884,"January 1, 2118 BC",False,False,364
7885,"December 31, 2118 BC",True,False,364
7886,"December 29, 2117 BC",False,True,371
7887,"January 4, 2115 BC",False,False,364
7888,"January 3, 2114 BC",False,False,364
7889,"January 2, 2113 BC",True,False,364
7890,"December 31, 2113 BC",False,False,364
7891,"December 30, 2112 BC",False,False,364
7892,"December 29, 2111 BC",False,True,371
7893,"January 4, 2109 BC",True,False,364
7894,"January 2, 2108 BC",False,False,364
7895,"January 1, 2107 BC",False,False,364
7896,"December 31, 2107 BC",False,False,364
7897,"December 30, 2106 BC",True,True,371
7898,"January 4, 2104 BC",False,False,364
7899,"January 3, 2103 BC",False,False,364
7900,"January 2, 2102 BC",False,False,364
7901,"January 1, 2101 BC",False,False,364
7902,"December 31, 2101 BC",False,False,364
7903,"December 30, 2100 BC",False,False,364
7904,"December 29, 2099 BC",False,True,371
7905,"January 4, 2097 BC",True,False,364
7906,"January 2, 2096 BC",False,False,364
7907,"January 1, 2095 BC",False,False,364
7908,"December 31, 2095 BC",False,False,364
7909,"December 30, 2094 BC",True,True,371
7910,"January 4, 2092 BC",False,False,364
7911,"January 3, 2091 BC",False,False,364
7912,"January 2, 2090 BC",False,False,364
7913,"January 1, 2089 BC",True,False,364
7914,"December 30, 2089 BC",False,False,364
7915,"December 29, 2088 BC",False,True,371
7916,"January 4, 2086 BC",False,False,364
7917,"January 3, 2085 BC",True,False,364
7918,"January 1, 2084 BC",False,False,364
7919,"December 31, 2084 BC",False,False,364
7920,"December 30, 2083 BC",False,False,364
7921,"December 29, 2082 BC",True,True,371
7922,"January 3, 2080 BC",False,False,364
7923,"January 2, 2079 BC",False,False,364
7924,"January 1, 2078 BC",False,False,364
7925,"December 31, 2078 BC",True,False,364
7926,"December 29, 2077 BC",False,True,371
7927,"January 4, 2075 BC",False,False,364
7928,"January 3, 2074 BC",False,False,364
7929,"January 2, 2073 BC",True,False,364
7930,"December 31, 2073 BC",False,False,364
7931,"December 30, 2072 BC",False,False,364
7932,"December 29, 2071 BC",False,True,371
7933,"January 4, 2069 BC",True,False,364
7934,"January 2, 2068 BC",False,False,364
7935,"January 1, 2067 BC",False,False,364
7936,"December 31, 2067 BC",False,False,364
7937,"December 30, 2066 BC",True,True,371
7938,"January 4, 2064 BC",False,False,364
7939,"January 3, 2063 BC",False,False,364
7940,"January 2, 2062 BC",False,False,364
7941,"January 1, 2061 BC",True,False,364
7942,"December 30, 2061 BC",False,False,364
7943,"December 29, 2060 BC",False,True,371
7944,"January 4, 2058 BC",False,False,364
7945,"January 3, 2057 BC",True,False,364
7946,"January 1, 2056 BC",False,False,364
7947,"December 31, 2056 BC",False,False,364
7948,"December 30, 2055 BC",False,False,364
7949,"December 29, 2054 BC",True,True,371
7950,"January 3, 2052 BC",False,False,364
7951,"January 2, 2051 BC",False,False,364
7952,"January 1, 2050 BC",False,False,364
7953,"December 31, 2050 BC",True,False,364
7954,"December 29, 2049 BC",False,True,371
7955,"January 4, 2047 BC",False,False,364
7956,"January 3, 2046 BC",False,False,364
7957,"January 2, 2045 BC",True,False,364
7958,"December 31, 2045 BC",False,False,364
7959,"December 30, 2044 BC",False,False,364
7960,"December 29, 2043 BC",False,True,371
7961,"January 4, 2041 BC",True,False,364
7962,"January 2, 2040 BC",False,False,364
7963,"January 1, 2039 BC",False,False,364
7964,"December 31, 2039 BC",False,False,364
7965,"December 30, 2038 BC",True,True,371
7966,"January 4, 2036 BC",False,False,364
7967,"January 3, 2035 BC",False,False,364
7968,"January 2, 2034 BC",False,False,364
7969,"January 1, 2033 BC",True,False,364
7970,"December 30, 2033 BC",False,False,364
7971,"December 29, 2032 BC",False,True,371
7972,"January 4, 2030 BC",False,False,364
7973,"January 3, 2029 BC",True,False,364
7974,"January 1, 2028 BC",False,False,364
7975,"December 31, 2028 BC",False,False,364
7976,"December 30, 2027 BC",False,False,364
7977,"December 29, 2026 BC",True,True,371
7978,"January 3, 2024 BC",False,False,364
7979,"January 2, 2023 BC",False,False,364
7980,"January 1, 2022 BC",False,False,364
7981,"December 31, 2022 BC",True,False,364
7982,"December 29, 2021 BC",False,True,371
7983,"January 4, 2019 BC",False,False,364
7984,"January 3, 2018 BC",False,False,364
7985,"January 2, 2017 BC",True,False,364
7986,"December 31, 2017 BC",False,False,364
7987,"December 30, 2016 BC",False,False,364
7988,"December 29, 2015 BC",False,True,371
7989,"January 4, 2013 BC",True,False,364
7990,"January 2, 2012 BC",False,False,364
7991,"January 1, 2011 BC",False,False,364
7992,"December 31, 2011 BC",False,False,364
7993,"December 30, 2010 BC",True,True,371
7994,"January 4, 2008 BC",False,False,364
7995,"January 3, 2007 BC",False,False,364
7996,"January 2, 2006 BC",False,False,364
7997,"January 1, 2005 BC",True,False,364
7998,"December 30, 2005 BC",False,False,364
7999,"December 29, 2004 BC",False,True,371
8000,"January 4, 2002 BC",False,False,364
8001,"January 3, 2001 BC",True,False,364
8002,"January 1, 2000 BC",False,False,364
8003,"December 31, 2000 BC",False,False,364
8004,"December 30, 1999 BC",False,False,364
8005,"December 29, 1998 BC",True,True,371
8006,"January 3, 1996 BC",False,False,364
8007,"January 2, 1995 BC",False,False,364
8008,"January 1, 1994 BC",False,False,364
8009,"December 31, 1994 BC",True,False,364
8010,"December 29, 1993 BC",False,True,371
8011,"January 4, 1991 BC",False,False,364
8012,"January 3, 1990 BC",False,False,364
8013,"January 2, 1989 BC",True,False,364
8014,"December 31, 1989 BC",False,False,364
8015,"December 30, 1988 BC",False,False,364
8016,"December 29, 1987 BC",False,True,371
8017,"January 4, 1985 BC",True,False,364
8018,"January 2, 1984 BC",False,False,364
8019,"January 1, 1983 BC",False,False,364
8020,"December 31, 1983 BC",False,False,364
8021,"December 30, 1982 BC",True,True,371
8022,"January 4, 1980 BC",False,False,364
8023,"January 3, 1979 BC",False,False,364
8024,"January 2, 1978 BC",False,False,364
8025,"January 1, 1977 BC",True,False,364
8026,"December 30, 1977 BC",False,False,364
8027,"December 29, 1976 BC",False,True,371
8028,"January 4, 1974 BC",False,False,364
8029,"January 3, 1973 BC",True,False,364
8030,"January 1, 1972 BC",False,False,364
8031,"December 31, 1972 BC",False,False,364
8032,"December 30, 1971 BC",False,False,364
8033,"December 29, 1970 BC",True,True,371
8034,"January 3, 1968 BC",False,False,364
8035,"January 2, 1967 BC",False,False,364
8036,"January 1, 1966 BC",False,False,364
8037,"December 31, 1966 BC",True,False,364
8038,"December 29, 1965 BC",False,True,371
8039,"January 4, 1963 BC",False,False,364
8040,"January 3, 1962 BC",False,False,364
8041,"January 2, 1961 BC",True,False,364
8042,"December 31, 1961 BC",False,False,364
8043,"December 30, 1960 BC",False,False,364
8044,"December 29, 1959 BC",False,True,371
8045,"January 4, 1957 BC",True,False,364
8046,"January 2, 1956 BC",False,False,364
8047,"January 1, 1955 BC",False,False,364
8048,"December 31, 1955 BC",False,False,364
8049,"December 30, 1954 BC",True,True,371
8050,"January 4, 1952 BC",False,False,364
8051,"January 3, 1951 BC",False,False,364
8052,"January 2, 1950 BC",False,False,364
8053,"January 1, 1949 BC",True,False,364
8054,"December 30, 1949 BC",False,False,364
8055,"December 29, 1948 BC",False,True,371
8056,"January 4, 1946 BC",False,False,364
8057,"January 3, 1945 BC",True,False,364
8058,"January 1, 1944 BC",False,False,364
8059,"December 31, 1944 BC",False,False,364
8060,"December 30, 1943 BC",False,False,364
8061,"December 29, 1942 BC",True,True,371
8062,"January 3, 1940 BC",False,False,364
8063,"January 2, 1939 BC",False,False,364
8064,"January 1, 1938 BC",False,False,364
8065,"December 31, 1938 BC",True,False,364
8066,"December 29, 1937 BC",False,True,371
8067,"January 4, 1935 BC",False,False,364
8068,"January 3, 1934 BC",False,False,364
8069,"January 2, 1933 BC",True,False,364
8070,"December 31, 1933 BC",False,False,364
8071,"December 30, 1932 BC",False,False,364
8072,"December 29, 1931 BC",False,True,371
8073,"January 4, 1929 BC",True,False,364
8074,"January 2, 1928 BC",False,False,364
8075,"January 1, 1927 BC",False,False,364
8076,"December 31, 1927 BC",False,False,364
8077,"December 30, 1926 BC",True,True,371
8078,"January 4, 1924 BC",False,False,364
8079,"January 3, 1923 BC",False,False,364
8080,"January 2, 1922 BC",False,False,364
8081,"January 1, 1921 BC",True,False,364
8082,"December 30, 1921 BC",False,False,364
8083,"December 29, 1920 BC",False,True,371
8084,"January 4, 1918 BC",False,False,364
8085,"January 3, 1917 BC",True,False,364
8086,"January 1, 1916 BC",False,False,364
8087,"December 31, 1916 BC",False,False,364
8088,"December 30, 1915 BC",False,False,364
8089,"December 29, 1914 BC",True,True,371
8090,"January 3, 1912 BC",False,False,364
8091,"January 2, 1911 BC",False,False,364
8092,"January 1, 1910 BC",False,False,364
8093,"December 31, 1910 BC",True,False,364
8094,"December 29, 1909 BC",False,True,371
8095,"January 4, 1907 BC",False,False,364
8096,"January 3, 1906 BC",False,False,364
8097,"January 2, 1905 BC",True,False,364
8098,"December 31, 1905 BC",False,False,364
8099,"December 30, 1904 BC",False,False,364
8100,"December 29, 1903 BC",False,True,371
8101,"January 4, 1901 BC",False,False,364
8102,"January 3, 1900 BC",False,False,364
8103,"January 2, 1899 BC",False,False,364
8104,"January 1, 1898 BC",False,False,364
8105,"December 31, 1898 BC",True,False,364
8106,"December 29, 1897 BC",False,True,371
8107,"January 4, 1895 BC",False,False,364
8108,"January 3, 1894 BC",False,False,364
8109,"January 2, 1893 BC",True,False,364
8110,"December 31, 1893 BC",False,False,364
8111,"December 30, 1892 BC",False,False,364
8112,"December 29, 1891 BC",False,True,371
8113,"January 4, 1889 BC",True,False,364
8114,"January 2, 1888 BC",False,False,364
8115,"January 1, 1887 BC",False,False,364
8116,"December 31, 1887 BC",False,False,364
8117,"December 30, 1886 BC",True,True,371
8118,"January 4, 1884 BC",False,False,364
8119,"January 3, 1883 BC",False,False,364
8120,"January 2, 1882 BC",False,False,364
8121,"January 1, 1881 BC",True,False,364
8122,"December 30, 1881 BC",False,False,364
8123,"December 29, 1880 BC",False,True,371
8124,"January 4, 1878 BC",False,False,364
8125,"January 3, 1877 BC",True,False,364
8126,"January 1, 1876 BC",False,False,364
8127,"December 31, 1876 BC",False,False,364
8128,"December 30, 1875 BC",False,False,364
8129,"December 29, 1874 BC",True,True,371
8130,"January 3, 1872 BC",False,False,364
8131,"January 2, 1871 BC",False,False,364
8132,"January 1, 1870 BC",False,False,364
8133,"December 31, 1870 BC",True,False,364
8134,"December 29, 1869 BC",False,True,371
8135,"January 4, 1867 BC",False,False,364
8136,"January 3, 1866 BC",False,False,364
8137,"January 2, 1865 BC",True,False,364
8138,"December 31, 1865 BC",False,False,364
8139,"December 30, 1864 BC",False,False,364
8140,"December 29, 1863 BC",False,True,371
8141,"January 4, 1861 BC",True,False,364
8142,"January 2, 1860 BC",False,False,364
8143,"January 1, 1859 BC",False,False,364
8144,"December 31, 1859 BC",False,False,364
8145,"December 30, 1858 BC",True,True,371
8146,"January 4, 1856 BC",False,False,364
8147,"January 3, 1855 BC",False,False,364
8148,"January 2, 1854 BC",False,False,364
8149,"January 1, 1853 BC",True,False,364
8150,"December 30, 1853 BC",False,False,364
8151,"December 29, 1852 BC",False,True,371
8152,"January 4, 1850 BC",False,False,364
8153,"January 3, 1849 BC",True,False,364
8154,"January 1, 1848 BC",False,False,364
8155,"December 31, 1848 BC",False,False,364
8156,"December 30, 1847 BC",False,False,364
8157,"December 29, 1846 BC",True,True,371
8158,"January 3, 1844 BC",False,False,364
8159,"January 2, 1843 BC",False,False,364
8160,"January 1, 1842 BC",False,False,364
8161,"December 31, 1842 BC",True,False,364
8162,"December 29, 1841 BC",False,True,371
8163,"January 4, 1839 BC",False,False,364
8164,"January 3, 1838 BC",False,False,364
8165,"January 2, 1837 BC",True,False,364
8166,"December 31, 1837 BC",False,False,364
8167,"December 30, 1836 BC",False,False,364
8168,"December 29, 1835 BC",False,True,371
8169,"January 4, 1833 BC",True,False,364
8170,"January 2, 1832 BC",False,False,364
8171,"January 1, 1831 BC",False,False,364
8172,"December 31, 1831 BC",False,False,364
8173,"December 30, 1830 BC",True,True,371
8174,"January 4, 1828 BC",False,False,364
8175,"January 3, 1827 BC",False,False,364
8176,"January 2, 1826 BC",False,False,364
