from_qid	to_qid
Q3243	Q32475
Q3244	Q32479
Q3245	Q32483
Q3246	Q32487
Q3247	Q32491
Q3248	Q32495
Q3249	Q32499
Q3250	Q1
Q3251	Q32507
Q3252	Q32511
Q3253	Q32515
Q3254	Q32527
Q3255	Q32523
Q3256	Q32527
Q3257	Q32532
Q3258	Q32536
Q3259	Q32540
Q3260	Q32544
Q3261	Q1
Q3262	Q32552
Q3263	Q32556
Q3264	Q32560
Q3265	Q32564
Q3266	Q32568
Q3267	Q32572
Q3268	Q32576
Q3269	Q32580
Q3270	Q32584
Q3272	Q32592
Q3273	Q32596
Q3274	Q32600
Q3275	Q32604
Q3276	Q32608
Q3277	Q32612
Q3278	Q32616
Q3279	Q32620
Q3280	Q32624
Q3281	Q32628
Q3283	Q32636
Q3286	Q1
Q3287	Q32652
Q3288	Q32656
Q3289	Q32660
Q3290	Q1
Q3291	Q1
Q3292	Q32672
Q3294	Q32680
Q3295	Q32684
Q3296	Q32688
Q3297	Q32692
Q3298	Q32696
Q3299	Q32700
Q3300	Q1
Q3301	Q32708
Q3302	Q32712
Q3303	Q32716
Q3305	Q32724
Q3306	Q32728
Q3307	Q32732
Q3308	Q32736
Q3309	Q1
Q3310	Q32744
Q3311	Q32748
Q3312	Q32752
Q3313	Q32756
Q3314	Q32760
Q3316	Q32768
Q3317	Q32772
Q3318	Q32776
Q3319	Q32780
Q3320	Q32784
Q3321	Q32788
Q3322	Q32792
Q3323	Q32796
Q3324	Q32800
Q3325	Q32804
Q3326	Q32808
Q3327	Q32812
Q3328	Q32816
Q3329	Q32820
Q3330	Q32824
Q3331	Q32828
Q3332	Q32832
Q3333	Q32836
Q3334	Q32840
Q3335	Q32844
Q3336	Q32848
Q3338	Q32856
Q3339	Q32860
Q3340	Q32864
Q3341	Q32868
Q3342	Q32872
Q3343	Q32876
Q3344	Q32881
Q3345	Q32885
Q3346	Q32889
Q3347	Q32893
Q3348	Q1
Q3349	Q32901
Q3350	Q32905
Q3351	Q32909
Q3352	Q32913
Q3353	Q32917
Q3354	Q32921
Q3355	Q32925
Q3356	Q32929
Q3357	Q32933
Q3358	Q32937
Q3359	Q1
Q3360	Q32945
Q3361	Q32949
Q3362	Q32953
Q3363	Q32957
Q3364	Q32961
Q3365	Q32965
Q3366	Q32969
Q3367	Q32973
Q3368	Q32977
Q3369	Q32981
Q3370	Q1
Q3371	Q1
Q3372	Q1
Q3373	Q1
Q3374	Q1
Q3375	Q33005
Q3376	Q1
Q3377	Q1
Q3378	Q1
Q3379	Q1
Q3380	Q1
Q3382	Q1
Q3383	Q1
Q3384	Q1
Q3385	Q1
Q3386	Q1
Q3387	Q1
Q3388	Q1
Q3389	Q1
Q3390	Q1
Q3391	Q1
Q3392	Q1
Q3393	Q1
Q3394	Q1
Q3395	Q1
Q3396	Q1
Q3397	Q1
Q3398	Q1
Q3399	Q1
Q3400	Q1
Q3401	Q1
Q3402	Q1
Q3404	Q1
Q3405	Q1
Q3406	Q1
Q3407	Q1
Q3408	Q1
Q3409	Q1
Q3410	Q1
Q3411	Q1
Q3412	Q1
Q3413	Q1
Q3415	Q1
Q3416	Q1
Q3418	Q1
Q3419	Q1
Q3420	Q1
Q3421	Q1
Q3422	Q1
Q3423	Q1
Q3424	Q1
Q3426	Q1
Q3427	Q1
Q3428	Q1
Q3429	Q1
Q3430	Q1
Q3431	Q1
Q3432	Q1
Q3433	Q1
Q3434	Q1
Q3435	Q1
Q3436	Q1
Q3437	Q1
Q3438	Q1
Q3439	Q1
Q3440	Q1
Q3441	Q1
Q3442	Q1
Q3443	Q1
Q3444	Q1
Q3445	Q1
Q3446	Q1
Q3448	Q1
Q3449	Q1
Q3450	Q1
Q3451	Q1
Q3452	Q1
Q3453	Q1
Q3454	Q1
Q3455	Q1
Q3456	Q1
Q3459	Q1
Q3460	Q1
Q3461	Q1
Q3462	Q1
Q3463	Q1
Q3464	Q1
Q3465	Q1
Q3466	Q1
Q3467	Q1
Q3468	Q1
Q3470	Q1
Q3471	Q1
Q3472	Q1
Q3473	Q1
Q3474	Q1
Q3475	Q1
Q3476	Q1
Q3477	Q1
Q3478	Q1
Q3479	Q1
Q3480	Q1
Q3481	Q1
Q3482	Q1
Q3483	Q1
Q3484	Q1
Q3485	Q1
Q3486	Q1
Q3487	Q1
Q3488	Q1
Q3489	Q3457
Q3490	Q1
Q3492	Q1
Q3493	Q32054
Q3494	Q1
Q3495	Q1
Q3496	Q1
Q3497	Q1
Q3498	Q1
Q3499	Q1
Q3500	Q1
Q3501	Q1
Q3502	Q1
Q3503	Q1
Q3504	Q1
Q3506	Q1
Q3507	Q1
Q3508	Q1
Q3509	Q1
Q3510	Q1
Q3511	Q1
Q3512	Q1
Q3514	Q32146
Q3515	Q1
Q3516	Q1
Q3517	Q1
Q3518	Q1
Q3519	Q1
Q3520	Q1
Q3521	Q1
Q3522	Q1
Q3523	Q1
Q3525	Q1
Q3526	Q1
Q3528	Q1
Q3529	Q1
Q3530	Q1
Q3531	Q1
Q3532	Q1
Q3533	Q1
Q3537	Q1
Q3538	Q1
Q3539	Q1
Q3540	Q1
Q3541	Q1
Q3542	Q1
Q3543	Q1
Q3544	Q1
Q3545	Q1
Q3547	Q1
Q3548	Q1
Q3549	Q1
Q3550	Q1
Q3551	Q1
Q3552	Q1
Q3553	Q1
Q3554	Q1
Q3555	Q1
Q3556	Q1
Q3558	Q1
Q3559	Q1
Q3560	Q1
Q3561	Q1
Q3562	Q1
Q3563	Q1
Q3564	Q1
Q3565	Q1
Q3566	Q1
Q3567	Q1
Q3569	Q1
Q3570	Q1
Q3571	Q1
Q3572	Q1
Q3573	Q1
Q3574	Q1
Q3575	Q1
Q3576	Q1
Q3577	Q1
Q3578	Q1
Q3580	Q1
Q3581	Q1
Q3582	Q1
Q3583	Q1
Q3584	Q1
Q3585	Q1
Q3586	Q1
Q3587	Q1
Q3588	Q1
Q3589	Q1
Q3591	Q1
Q3592	Q1
Q3593	Q1
Q3594	Q1
Q3595	Q1
Q3596	Q1
Q3597	Q1
Q3598	Q1
Q3599	Q1
Q3600	Q1
Q3601	Q1
Q3602	Q1
Q3603	Q1
Q3604	Q1
Q3605	Q1
Q3606	Q1
Q3607	Q1
Q3608	Q1
Q3609	Q1
Q3610	Q1
Q3611	Q1
Q3613	Q1
Q3614	Q1
Q3615	Q1
Q3616	Q1
Q3617	Q1
Q3618	Q1
Q3619	Q1
Q3620	Q1
Q3621	Q1
Q3622	Q1
Q3623	Q1
Q3624	Q1
Q3625	Q1
Q3626	Q1
Q3627	Q1
Q3628	Q1
Q3629	Q1
Q3630	Q1
Q3631	Q1
Q3632	Q1
Q3634	Q1
Q3635	Q1
Q3636	Q1
Q3637	Q1
Q3638	Q1
Q3639	Q1
Q3640	Q1
Q3641	Q31404
Q3642	Q1
Q3643	Q1
Q3645	Q1
Q3646	Q1
Q3647	Q1
Q3648	Q1
Q3649	Q1
Q3650	Q1
Q3651	Q32572
Q3652	Q1
Q3653	Q1
Q3655	Q1
Q3656	Q1
Q3657	Q32628
Q3658	Q1
Q3659	Q1
Q3660	Q1
Q3661	Q1
Q3662	Q1
Q3663	Q1
Q3664	Q1
Q3666	Q1
Q3667	Q1
Q3668	Q1
Q3669	Q1
Q3670	Q1
Q3671	Q1
Q3672	Q1
Q3673	Q1
Q3674	Q31480
Q3677	Q1
Q3678	Q1
Q3679	Q1
Q3680	Q1
Q3681	Q1
Q3682	Q1
Q3683	Q1
Q3684	Q1
Q3685	Q1
Q3686	Q1
Q3687	Q1
Q3688	Q1
Q3689	Q1
Q3690	Q1
Q3691	Q1
Q3692	Q1
Q3693	Q1
Q3694	Q1
Q3695	Q1
Q3696	Q1
Q3697	Q1
Q3698	Q1
Q3699	Q31524
Q3700	Q1
Q3701	Q1
Q3702	Q1
Q3703	Q1
Q3704	Q1
Q3706	Q1
Q3707	Q1
Q3708	Q1
Q3709	Q1
Q3710	Q1
Q3711	Q1
Q3712	Q1
Q3713	Q1
Q3714	Q1
Q3717	Q1
Q3718	Q1
Q3721	Q1
Q3722	Q1
Q3723	Q1
Q3724	Q1
Q3725	Q1
Q3726	Q1
Q3728	Q1
Q3729	Q1
Q3730	Q1
Q3731	Q1
Q3732	Q1
Q3733	Q1
Q3734	Q1
Q3735	Q1
Q3736	Q1
Q3737	Q1
Q3739	Q1
Q3740	Q1
Q3741	Q1
Q3742	Q1
Q3743	Q1
Q3744	Q1
Q3745	Q1
Q3746	Q32792
Q3747	Q1
Q3748	Q1
Q3750	Q1
Q3751	Q1
Q3752	Q1
Q3753	Q1
Q3754	Q1
Q3755	Q1
Q3756	Q1
Q3757	Q1
Q3758	Q1
Q3759	Q1
Q3761	Q1
Q3762	Q32788
Q3763	Q32792
Q3764	Q1
Q3765	Q1
Q3766	Q1
Q3767	Q1
Q3768	Q1
Q3769	Q1
Q3770	Q1
Q3772	Q1
Q3773	Q1
Q3774	Q1
Q3775	Q1
Q3776	Q1
Q3777	Q1
Q3778	Q1
Q3779	Q1
Q3780	Q1
Q3781	Q32800
Q3783	Q1
Q3784	Q1
Q3785	Q1
Q3786	Q1
Q3787	Q1
Q3788	Q1
Q3789	Q1
Q3790	Q1
Q3791	Q1
Q3792	Q1
Q3794	Q1
Q3795	Q1
Q3796	Q1
Q3797	Q1
Q3798	Q1
Q3799	Q1
Q3801	Q1
Q3802	Q1
Q3803	Q1
Q3805	Q1
Q3806	Q1
Q3807	Q1
Q3808	Q1
Q3809	Q1
Q3810	Q1
Q3811	Q1
Q3812	Q1
Q3813	Q1
Q3814	Q1
Q3816	Q1
Q3817	Q1
Q3818	Q1
Q3819	Q1
Q3820	Q1
Q3821	Q1
Q3822	Q1
Q3823	Q1
Q3824	Q1
Q3825	Q1
Q3827	Q1
Q3828	Q1
Q3829	Q1
Q3830	Q1
Q3831	Q1
Q3832	Q1
Q3833	Q1
Q3834	Q1
Q3835	Q1
Q3836	Q1
Q3838	Q1
Q3839	Q1
Q3840	Q1
Q3841	Q1
Q3842	Q1
Q3843	Q1
Q3844	Q1
Q3845	Q1
Q3846	Q1
Q3847	Q1
Q3849	Q1
Q3850	Q1
Q3851	Q1
Q3852	Q1
Q3853	Q1
Q3854	Q1
Q3855	Q1
Q3856	Q1
Q3857	Q1
Q3858	Q1
Q3860	Q1
Q3861	Q1
Q3862	Q1
Q3863	Q1
Q3864	Q1
Q3865	Q1
Q3866	Q1
Q3867	Q1
Q3868	Q1
Q3869	Q1
Q3871	Q1
Q3872	Q1
Q3873	Q1
Q3874	Q1
Q3875	Q1
Q3876	Q1
Q3877	Q1
Q3878	Q1
Q3879	Q1
Q3880	Q1
Q3882	Q1
Q3883	Q1
Q3884	Q1
Q3885	Q1
Q3886	Q1
Q3887	Q1
Q3888	Q1
Q3889	Q1
Q3890	Q1
Q3891	Q1
Q3892	Q1
Q3893	Q1
Q3894	Q1
Q3895	Q1
Q3896	Q1
Q3897	Q1
Q3898	Q1
Q3899	Q1
Q3900	Q1
Q3901	Q1
Q3902	Q1
Q3904	Q1
Q3905	Q1
Q3906	Q1
Q3907	Q1
Q3908	Q1
Q3909	Q1
Q3910	Q1
Q3911	Q1
Q3912	Q1
Q3913	Q1
Q3915	Q1
Q3916	Q1
Q3917	Q1
Q3918	Q1
Q3919	Q1
Q3920	Q1
Q3921	Q1
Q3922	Q1
Q3923	Q1
Q3924	Q1
Q3926	Q1
Q3927	Q1
Q3928	Q1
Q3929	Q1
Q3930	Q1
Q3931	Q1
Q3932	Q1
Q3933	Q1
Q3934	Q1
Q3935	Q1
Q3937	Q1
Q3938	Q1
Q3939	Q1
Q3940	Q1
Q3941	Q1
Q3942	Q1
Q3943	Q1
Q3944	Q1
Q3945	Q1
Q3946	Q1
Q3948	Q1
Q3949	Q1
Q3950	Q1
Q3951	Q31986
Q3952	Q31994
Q3953	Q31006
Q3954	Q1
Q3955	Q1
Q3956	Q1
Q3957	Q1
Q3959	Q1
Q3960	Q1
Q3961	Q1
Q3962	Q1
Q3963	Q1
Q3964	Q1
Q3965	Q1
Q3966	Q1
Q3967	Q1
Q3968	Q31934
Q3970	Q1
Q3971	Q1
Q3972	Q1
Q3973	Q1
Q3974	Q1
Q3975	Q1
Q3976	Q1
Q3977	Q1
Q3978	Q1
Q3980	Q1
Q3981	Q1
Q3982	Q1
Q3983	Q1
Q3984	Q1
Q3985	Q1
Q3986	Q1
Q3987	Q1
Q3988	Q1
Q3989	Q1
Q3991	Q1
Q3992	Q1
Q3993	Q1
Q3994	Q1
Q3995	Q1
Q3996	Q1
Q3997	Q1
Q3998	Q1
Q3999	Q1
Q4000	Q1
Q4002	Q1
Q4003	Q1
Q4004	Q1
Q4005	Q1
Q4006	Q1
Q4007	Q1
Q4008	Q1
Q4009	Q1
Q4010	Q1
Q4011	Q1
Q4013	Q1
Q4014	Q1
Q4015	Q1
Q4016	Q1
Q4017	Q1
Q4018	Q1
Q4019	Q1
Q4020	Q1
Q4021	Q1
Q4022	Q1
Q4024	Q1
Q4025	Q1
Q4026	Q1
Q4027	Q1
Q4028	Q1
Q4029	Q1
Q4030	Q1
Q4031	Q1
Q4032	Q1
Q4033	Q1
Q4035	Q1
Q4036	Q1
Q4037	Q1
Q4038	Q1
Q4039	Q1
Q4040	Q1
Q4041	Q1
Q4042	Q1
Q4043	Q1
Q4044	Q1
Q4046	Q1
Q4047	Q1
Q4048	Q1
Q4050	Q1
Q4051	Q1
Q4052	Q1
Q4053	Q1
Q4054	Q1
Q4055	Q1
Q4057	Q1
Q4058	Q1
Q4059	Q1
Q4060	Q1
Q4061	Q1
Q4062	Q1
Q4063	Q1
Q4064	Q1
Q4065	Q1
Q4066	Q1
Q4068	Q1
Q4069	Q1
Q4070	Q1
Q4071	Q1
Q4072	Q1
Q4073	Q1
Q4074	Q1
Q4075	Q1
Q4076	Q1
Q4077	Q1
Q4079	Q1
Q4080	Q1
Q4081	Q1
Q4082	Q1
Q4083	Q1
Q4084	Q1
Q4085	Q1
Q4086	Q1
Q4087	Q1
Q4088	Q1
Q4090	Q1
Q4091	Q1
Q4092	Q1
Q4093	Q1
Q4094	Q1
Q4095	Q1
Q4096	Q1
Q4097	Q1
Q4098	Q1
Q4099	Q1
Q4101	Q1
Q4102	Q1
Q4103	Q1
Q4104	Q1
Q4105	Q1
Q4106	Q1
Q4107	Q1
Q4108	Q1
Q4109	Q1
Q4110	Q1
Q4112	Q1
Q4113	Q1
Q4114	Q1
Q4115	Q1
Q4116	Q1
Q4117	Q1
Q4118	Q1
Q4119	Q1
Q4120	Q1
Q4121	Q1
Q4123	Q1
Q4124	Q1
Q4125	Q1
Q4126	Q1
Q4127	Q1
Q4128	Q1
Q4129	Q1
Q4130	Q1
Q4131	Q1
Q4132	Q1
Q4134	Q1
Q4135	Q1
Q4136	Q1
Q4137	Q1
Q4138	Q1
Q4139	Q1
Q4140	Q1
Q4141	Q1
Q4142	Q1
Q4143	Q1
Q4145	Q1
Q4146	Q1
Q4147	Q1
Q4148	Q1
Q4149	Q1
Q4150	Q1
Q4151	Q1
Q4152	Q1
Q4153	Q1
Q4154	Q1
Q4156	Q1
Q4157	Q1
Q4158	Q1
Q4159	Q1
Q4160	Q1
Q4161	Q1
Q4162	Q1
Q4163	Q1
Q4164	Q1
Q4165	Q1
Q4167	Q1
Q4168	Q1
Q4169	Q1
Q4170	Q1
Q4171	Q1
Q4172	Q1
Q4173	Q1
Q4174	Q1
Q4175	Q1
Q4176	Q1
Q4177	Q1
Q4178	Q1
Q4179	Q1
Q4180	Q1
Q4181	Q1
Q4182	Q1
Q4183	Q1
Q4184	Q1
Q4185	Q1
Q4186	Q1
Q4187	Q1
Q4189	Q1
Q4190	Q1
Q4191	Q1
Q4192	Q1
Q4193	Q1
Q4194	Q1
Q4195	Q1
Q4196	Q1
Q4197	Q1
Q4198	Q1
Q4199	Q1
Q4200	Q1
Q4201	Q31440
Q4202	Q1
Q4203	Q1
Q4204	Q1
Q4205	Q1
Q4206	Q1
Q4207	Q1
Q4208	Q1
Q4209	Q1
Q4211	Q1
Q4212	Q1
Q4213	Q1
Q4214	Q1
Q4215	Q32624
Q4216	Q1
Q4217	Q1
Q4220	Q1
Q4221	Q1
Q4222	Q1
Q4223	Q1
Q4224	Q1
Q4225	Q1
Q4226	Q1
Q4227	Q1
Q4228	Q32652
Q4229	Q1
Q4230	Q1
Q4231	Q1
Q4232	Q1
Q4233	Q1
Q4234	Q1
Q4235	Q1
Q4236	Q1
Q4237	Q1
Q4239	Q1
Q4240	Q1
Q4241	Q1
Q4242	Q1
Q4244	Q1
Q4245	Q1
Q4246	Q1
Q4247	Q1
Q4248	Q1
Q4249	Q1
Q4250	Q1
Q4251	Q1
Q4253	Q1
Q4254	Q1
Q4255	Q1
Q4256	Q1
Q4258	Q1
Q4259	Q1
Q4260	Q1
Q4261	Q1
Q4264	Q1
Q4265	Q1
Q4266	Q1
Q4267	Q1
Q4268	Q1
Q4269	Q1
Q4270	Q1
Q4271	Q1
Q4272	Q1
Q4273	Q1
Q4275	Q1
Q4276	Q1
Q4277	Q1
Q4278	Q1
Q4279	Q1
Q4280	Q1
Q4281	Q1
Q4282	Q1
Q4283	Q1
Q4284	Q1
Q4286	Q1
Q4287	Q1
Q4288	Q1
Q4289	Q1
Q4290	Q1
Q4291	Q1
Q4292	Q1
Q4293	Q1
Q4294	Q1
Q4295	Q1
Q4297	Q1
Q4298	Q1
Q4299	Q1
Q4300	Q1
Q4302	Q1
Q4303	Q1
Q4304	Q1
Q4305	Q1
Q4306	Q1
Q4307	Q1
Q4308	Q1
Q4309	Q1
Q4310	Q1
Q4312	Q1
Q4313	Q1
Q4314	Q1
Q4315	Q1
Q4316	Q32788
Q4317	Q1
Q4318	Q1
Q4319	Q1
Q4320	Q1
Q4321	Q1
Q4323	Q1
Q4324	Q1
Q4325	Q1
Q4326	Q1
Q4327	Q1
Q4328	Q1
Q4329	Q1
Q4330	Q1
Q4331	Q1
Q4332	Q1
Q4334	Q1
Q4335	Q1
Q4336	Q1
Q4337	Q1
Q4338	Q1
Q4339	Q1
Q4340	Q1
Q4341	Q1
Q4342	Q1
Q4343	Q1
Q4345	Q1
Q4346	Q1
Q4347	Q1
Q4348	Q1
Q4349	Q1
Q4350	Q1
Q4351	Q1
Q4352	Q1
Q4353	Q1
Q4354	Q1
Q4356	Q1
Q4357	Q1
Q4358	Q1
Q4359	Q1
Q4360	Q1
Q4361	Q1
Q4362	Q1
Q4363	Q1
Q4364	Q1
Q4365	Q1
Q4367	Q1
Q4368	Q1
Q4369	Q1
Q4370	Q1
Q4371	Q1
Q4372	Q1
Q4373	Q1
Q4374	Q1
Q4375	Q1
Q4376	Q1
Q4378	Q1
Q4379	Q1
Q4380	Q1
Q4381	Q1
Q4382	Q1
Q4383	Q1
Q4384	Q1
Q4385	Q1
Q4386	Q1
Q4387	Q1
Q4389	Q1
Q4390	Q1
Q4391	Q1
Q4392	Q1
Q4393	Q1
Q4394	Q1
Q4395	Q1
Q4396	Q1
Q4397	Q1
Q4398	Q1
Q4400	Q1
Q4401	Q1
Q4402	Q1
Q4403	Q1
Q4404	Q1
Q4405	Q1
Q4406	Q1
Q4407	Q1
Q4408	Q1
Q4409	Q1
Q4411	Q1
Q4412	Q1
Q4413	Q1
Q4414	Q1
Q4415	Q1
Q4416	Q1
Q4417	Q1
Q4418	Q1
Q4419	Q1
Q4420	Q1
Q4422	Q1
Q4423	Q1
Q4424	Q1
Q4425	Q1
Q4426	Q1
Q4427	Q1
Q4428	Q1
Q4429	Q1
Q4430	Q1
Q4431	Q1
Q4433	Q1
Q4434	Q1
Q4435	Q1
Q4436	Q1
Q4437	Q1
Q4438	Q1
Q4439	Q1
Q4440	Q1
Q4441	Q1
Q4442	Q1
Q4444	Q1
Q4445	Q1
Q4446	Q1
Q4447	Q1
Q4448	Q1
Q4449	Q1
Q4450	Q1
Q4451	Q1
Q4452	Q1
Q4453	Q1
Q4454	Q1
Q4455	Q1
Q4456	Q1
Q4457	Q1
Q4458	Q1
Q4459	Q1
Q4460	Q1
Q4461	Q1
Q4462	Q1
Q4463	Q1
Q4464	Q1
Q4465	Q1
Q4466	Q1
Q4467	Q1
Q4468	Q1
Q4469	Q1
Q4470	Q1
Q4471	Q1
Q4472	Q1
Q4473	Q1
Q4474	Q1
Q4475	Q1
Q4476	Q1
Q4477	Q1
Q4478	Q1
Q4479	Q1
Q4480	Q1
Q4481	Q1
Q4482	Q1
Q4483	Q1
Q4484	Q1
Q4485	Q1
Q4486	Q1
Q4487	Q1
Q4488	Q1
Q4489	Q1
Q4490	Q1
Q4491	Q1
Q4492	Q1
Q4493	Q1
Q4494	Q1
Q4495	Q1
Q4496	Q1
Q4497	Q1
Q4498	Q1
Q4499	Q1
Q4500	Q1
Q4501	Q1
Q4502	Q1
Q4503	Q1
Q4504	Q1
Q4505	Q1
Q4506	Q1
Q4507	Q1
Q4508	Q1
Q4509	Q1
Q4510	Q1
Q4511	Q1
Q4512	Q1
Q4513	Q1
Q4514	Q1
Q4515	Q1
Q4516	Q1
Q4517	Q1
Q4518	Q1
Q4519	Q1
Q4520	Q1
Q4521	Q1
Q4522	Q1
Q4523	Q1
Q4524	Q1
Q4525	Q1
Q4526	Q1
Q4527	Q1
Q4528	Q1
Q4529	Q1
Q4530	Q1
Q4531	Q1
Q4532	Q1
Q4533	Q1
Q4534	Q1
Q4535	Q1
Q4536	Q1
Q4537	Q1
Q4538	Q1
Q4539	Q1
Q4540	Q1
Q4541	Q1
Q4542	Q1
Q4543	Q1
Q4544	Q1
Q4545	Q1
Q4546	Q1
Q4547	Q1
Q4548	Q1
Q4549	Q1
Q4550	Q1
Q4551	Q1
Q4552	Q1
Q4553	Q1
Q4554	Q1
Q4555	Q1
Q4556	Q1
Q4557	Q1
Q4558	Q1
Q4559	Q1
Q4560	Q1
Q4561	Q1
Q4562	Q1
Q4563	Q1
Q4564	Q1
Q4565	Q1
Q4566	Q1
Q4567	Q1
Q4568	Q1
Q4569	Q1
Q4570	Q1
Q4571	Q1
Q4572	Q1
Q4573	Q1
Q4574	Q1
Q4575	Q1
Q4576	Q1
Q4577	Q1
Q4578	Q1
Q4579	Q1
Q4580	Q1
Q4581	Q1
Q4582	Q1
Q4584	Q1
Q4585	Q1
Q4586	Q1
Q4587	Q1
Q4588	Q1
Q4589	Q1
Q4590	Q1
Q4591	Q1
Q4592	Q1
Q4593	Q31934
Q4594	Q1
Q4595	Q1
Q4596	Q1
Q4597	Q1
Q4598	Q1
Q4599	Q1
Q4600	Q1
Q4601	Q1
Q4602	Q1
Q4603	Q1
Q4604	Q1
Q4605	Q1
Q4606	Q1
Q4607	Q1
Q4608	Q1
Q4609	Q1
Q4610	Q1
Q4611	Q1
Q4612	Q1
Q4613	Q1
Q4614	Q1
Q4615	Q1
Q4616	Q1
Q4627	Q4617
Q4632	Q1
Q4634	Q1
Q4637	Q38090
Q4639	Q1
Q4640	Q1
Q4643	Q1
Q4645	Q1
Q4647	Q1
Q4648	Q1
Q4649	Q1
Q4650	Q1
Q4651	Q1
Q4653	Q1
Q4654	Q1
Q4655	Q1
Q4656	Q1
Q4657	Q1
Q4658	Q135118
Q4660	Q1
Q4661	Q1
Q4664	Q1
Q4665	Q1
Q4666	Q1
Q4667	Q1
Q4668	Q1
Q4670	Q1
Q4671	Q1
Q4672	Q1
Q4673	Q1
Q4674	Q1
Q4683	Q1
Q4684	Q1
Q4685	Q1
Q4686	Q1
Q4688	Q1
Q4689	Q1
Q4690	Q1
Q4691	Q1
Q4692	Q1
Q4693	Q1
Q4694	Q1
Q4695	Q1
Q4696	Q1
Q4700	Q1
Q4702	Q1
Q4703	Q1
Q4704	Q1
Q4705	Q1
Q4707	Q1
Q4708	Q1
Q4710	Q1
Q4711	Q1
Q4713	Q1
Q4715	Q1
Q4716	Q1
Q4718	Q1
Q4722	Q1
Q4724	Q1
Q4725	Q1
Q4726	Q1
Q4727	Q1
Q4729	Q1
Q4730	Q1
Q4732	Q1
Q4733	Q1
Q4740	Q1
Q4741	Q1
Q4744	Q1
Q4749	Q1
Q4750	Q1
Q4753	Q1
Q4754	Q1
Q4755	Q1
Q4765	Q1
Q4768	Q1
Q4770	Q1
Q4772	Q1
Q4774	Q1
Q4775	Q1
Q4776	Q1
Q4779	Q1
Q4781	Q1
Q4782	Q1
Q4783	Q1
Q4784	Q1
Q4785	Q1
Q4786	Q1
Q4787	Q1
Q4788	Q1
Q4789	Q1
Q4790	Q1
Q4791	Q1
Q4800	Q1
Q4805	Q1
Q4809	Q1
Q4811	Q1
Q4821	Q1
Q4824	Q1
Q4825	Q1
Q4826	Q1
Q4827	Q1
Q4828	Q1
Q4829	Q1
Q4834	Q1
Q4837	Q1
Q4843	Q1
Q4847	Q1
Q4849	Q1
Q4856	Q1
Q4858	Q1
Q4859	Q1
Q4860	Q1
Q4862	Q1
Q4863	Q1
Q4865	Q1
Q4866	Q1
Q4870	Q1
Q4873	Q1
Q4874	Q1
Q4875	Q1
Q4876	Q1
Q4877	Q1
Q4878	Q1
Q4879	Q1
Q4882	Q1
Q4884	Q1
Q4887	Q1
Q4888	Q1
Q4893	Q1
Q4894	Q1
Q4895	Q1
Q4896	Q1
Q4897	Q1
Q4902	Q1
Q4904	Q1
Q4905	Q1
Q4906	Q1
Q4907	Q1
Q4908	Q1
Q4909	Q1
Q4910	Q1
Q4911	Q1
Q4912	Q1
Q4913	Q1
Q4914	Q1
Q4915	Q1
Q4919	Q1
Q4920	Q1
Q4921	Q1
Q4922	Q1
Q4923	Q1
Q4924	Q1
Q4931	Q1
Q4933	Q1
Q4934	Q1
Q4935	Q1
Q4936	Q1
Q4937	Q1
Q4938	Q1
Q4939	Q1
Q4940	Q1
Q4941	Q1
Q4942	Q1
Q4943	Q1
Q4944	Q1
Q4945	Q1
Q4946	Q1
Q4947	Q1
Q4949	Q1
Q4950	Q1
Q4951	Q1
Q4952	Q1
Q4953	Q1
Q4954	Q1
Q4955	Q1
Q4956	Q1
Q4957	Q1
Q4958	Q1
Q4959	Q1
Q4960	Q1
Q4961	Q1
Q4962	Q1
Q4963	Q1
Q4964	Q1
Q4965	Q1
Q4966	Q1
Q4967	Q1
Q4968	Q1
Q4969	Q1
Q4970	Q1
Q4971	Q1
Q4972	Q1
Q4973	Q1
Q4974	Q1
Q4975	Q1
Q4976	Q1
Q4977	Q1
Q4978	Q1
Q4979	Q1
Q4980	Q1
Q4981	Q1
Q4982	Q1
Q4985	Q1
Q4986	Q1
Q4987	Q1
Q4990	Q1
Q4991	Q1
Q4992	Q1
Q4993	Q1
Q4994	Q1
Q4995	Q1
Q4996	Q1
Q4997	Q1
Q4998	Q1
Q4999	Q1
Q5000	Q1
Q5001	Q1
Q5002	Q1
Q5003	Q1
Q5004	Q1
Q5005	Q1
Q5006	Q1
Q5007	Q1
Q5008	Q1
Q5009	Q1
Q5010	Q1
Q5011	Q1
Q5012	Q1
Q5013	Q1
Q5014	Q1
Q5015	Q1
Q5017	Q1
Q5018	Q1
Q5019	Q1
Q5020	Q1
Q5021	Q1
Q5022	Q1
Q5023	Q1
Q5024	Q1
Q5025	Q1
Q5026	Q1
Q5027	Q1
Q5028	Q1
Q5029	Q1
Q5030	Q1
Q5031	Q1
Q5032	Q1
Q5033	Q1
Q5034	Q1
Q5035	Q1
Q5036	Q1
Q5037	Q1
Q5038	Q1
Q5039	Q1
Q5040	Q1
Q5041	Q1
Q5042	Q1
Q5043	Q1
Q5044	Q1
Q5045	Q1
Q5046	Q1
Q5047	Q1
Q5048	Q1
Q5049	Q1
Q5050	Q1
Q5051	Q1
Q5052	Q1
Q5053	Q1
Q5054	Q1
Q5055	Q1
Q5056	Q1
Q5057	Q1
Q5058	Q1
Q5059	Q1
Q5060	Q1
Q5061	Q1
