qid	label	wikidata_qid	wikidata_name	name_score
Q2086	Bhagabhadra	Q854679	Bhagabhadra	1.00
Q2165	Vasumitra	Q24327	Vasumitra de Magadha	1.00
Q2175	Agnimitra	Q24395	अग्निमित्र	1.00
Q2188	Brihadratha Maurya	Q24405	Brhadrata de Magadha	1.00
Q2194	Dasaratha Maurya	Q538082	Dasaratha	1.00
Q2229	Kakavarna Kalashoka	Q10313627	Kakavarna de Magadha	1.00
Q2233	Shishunaga	Q3632946	शिशुनाग	1.00
Q28328	Rama	Q160213	罗摩	1.00
Q6513	Shun	Q313342	Shun	1.00
Q137731	Artabanus II	Q345134	Artabano II da Pártia	1.00
Q135531	Arsames	Q262745	Арсам	1.00
Q2485	Arnuwanda III	Q278756	Arnuwanda III.	1.00
Q2489	Hattusili III	Q297588	哈图西里三世	1.00
Q2490	Maathorneferure	Q256430	Maathorneferuré	1.00
Q2494	Mursili II	Q314378	穆尔西里二世	1.00
Q2495	Muwatalli II	Q311650	穆瓦塔里二世	1.00
Q2497	Suppiluliuma I	Q354903	苏庇路里乌玛一世	1.00
Q2498	Arnuwanda II	Q342524	阿尔努万二世	1.00
Q2508	Hattusili II	Q579727	Hattusili II	1.00
Q29501	Tudhaliya II	Q355656	图特哈里二世	1.00
Q2515	Tudhaliya IV	Q314361	Tudhalia IV	1.00
Q2522	Muwatalli I	Q886839	穆瓦塔里一世	1.00
Q136441	Berenice	Q15623586	Berenice	1.00
Q135746	Agathoclea	Q391426	Agatoclea	1.00
Q2664	Thora	Q122931448	Thora	1.00
Q135811	Tudwal	Q3542445	Tutgual	1.00
Q136304	King Arthur	Q45792	亚瑟王	1.00
Q30441	Mordred	Q81109	莫德雷德	1.00
Q135475	Philip	Q248817	Philippus Antigoni filius	1.00
Q149175	Mary	Q69789168	Мэри	1.00
Q132330	Ganymede	Q131588	Ganymed	1.00
Q2981	Captorhinidae	Q141936	大鼻龙科	1.00
Q2991	Diapsid	Q134688	双孔亚纲	1.00
Q3002	Paleothyris	Q385570	Paleothyris	1.00
Q32270	Juan de Oñate	Q2040026	Juan de Oñate	1.00
Q3457	Miguel de Cervantes	Q5682	Miguel de Cervantes	1.00
Q3534	Diego Fajardo Chacón	Q5274656	Diego Fajardo Chacón	1.00
Q4238	María Manrique de Lara	Q61818816	María Manrique de Lara	1.00
Q4617	Pedaiah	Q20101444	Pedaià	1.00
Q4618	Nehusta	Q20502297	נחשתא	1.00
Q4626	Zebudah	Q30527376	זבודה בת פדיה	1.00
Q4628	Jedidah	Q135454571	Jedidah	1.00
Q4629	Adaiah	Q135454557	Adaiah	1.00
Q4630	Meshullemeth	Q114995259	Meshullemeth	1.00
Q4631	Haruz	Q115804881	Haruz	1.00
Q4633	Hephzibah	Q114771167	Hephzibah	1.00
Q4635	Ahaz	Q30914	亞哈斯	1.00
Q4636	Abijah	Q3603705	Abijah	1.00
Q38090	Jehoash of Judah	Q313229	约阿施	1.00
Q4638	Joaddan	Q20502568	יהועדן	1.00
Q4642	Jecoliah	Q20502646	יכליהו	1.00
Q4644	Jehosheba	Q4202829	Иосавеф	1.00
Q4646	Zibiah	Q8071446	Zibiah	1.00
Q4652	Jezebel	Q721295	耶洗别	1.00
Q135118	Pygmalion of Tyre	Q1879787	Pygmalion van Tyros	1.00
Q4662	Azubah	Q4833002	Azubah	1.00
Q4663	Shilhi	Q133454594	Shilhi	1.00
Q4669	Bathsheba	Q272277	拔示巴	1.00
Q4675	Nahor	Q6323112	Náchor	1.00
Q4676	Milcah	Q1752707	Milca	1.00
Q4680	Julia Maesa	Q231258	يوليا ميزا	1.00
Q4681	Julia Avita Mamaea	Q235090	Julia Mamaea	1.00
Q4721	Xolotl	Q6412164	Xolotl	1.00
Q4851	Xiuhtomiyauhtzin	Q8044802	Xiuhtomiyauhtzin	1.00
Q6420	Yellow Emperor	Q29201	黃帝	1.00
Q6421	Shaodian	Q4302144	少典	1.00
Q6422	Fubao	Q16075936	附寶	1.00
Q6423	Yandi	Q3056696	炎帝	1.00
Q6424	Nüjie	Q16076907	女節	1.00
Q6425	Leizu	Q1441379	Leizu	1.00
Q6426	Momu	Q8262857	嫫母	1.00
Q6427	Feng Leishi	Q16078598	方雷氏	1.00
Q6428	Tongyushi	Q28409803	彤魚氏	1.00
Q6429	Shaohao	Q1147250	Shaohao	1.00
Q6430	Changyi	Q6377648	昌意	1.00
Q6431	Nuba	Q797424	Ba	1.00
Q6432	Jimmu	Q200188	Zinmu Thian-hông	1.00
Q6433	Fuxi	Q236972	伏羲	1.00
Q6434	Ugayafukiaezu	Q1373935	彦波潋武鸬鹚草葺不合尊	1.00
Q6435	Nüwa	Q641632	女娲	1.00
Q6436	Tamayori-hime	Q3082751	玉依姬	1.00
Q6437	Nü Deng	Q16076902	女登	1.00
Q6438	Toyotama-hime	Q2329261	丰玉毗卖命	1.00
Q6440	Hiko Itsuse no Mikoto	Q10881970	彥五瀨命	1.00
Q6441	Jiao Ji	Q10514592	蟜極	1.00
Q6442	Inai no Mikoto	Q11420805	稻饭命	1.00
Q6443	Jing Pu	Q16076341	景僕	1.00
Q6444	Mikeiri no Mikoto	Q11071195	三毛入野命	1.00
Q6445	Zhuanxu	Q198180	Zhuanxu	1.00
Q6446	Himetataraisuzuhime	Q5353793	媛蹈鞴五十铃媛命	1.00
Q6447	Jade Emperor	Q860434	O Imperador de Jade	1.00
Q6448	Ahiratsuhime	Q10919837	吾平津媛	1.00
Q6449	Tagishimimi	Q11075750	手研耳命	1.00
Q6450	Leigong	Q1910200	Lei Gong	1.00
Q6451	Huaxu	Q9511624	华胥	1.00
Q6452	Hikoyai-no-mikoto	Q11086120	彥八井耳命	1.00
Q6453	Emperor Ku	Q721756	Ku	1.00
Q6454	Kamuyaimimi-no-mikoto	Q11588756	神八井耳命	1.00
Q6455	Qiong Chan	Q10752092	Cùng Thiền	1.00
Q6456	Emperor Suizei	Q313321	Suizei Thian-hông	1.00
Q6457	Cheng	Q6430545	称	1.00
Q6458	Kishimi Mino Mikoto	Q13257020	研耳命	1.00
Q6459	Gun	Q1157063	鲧	1.00
Q6460	Hoori	Q1051960	彦火火出见尊	1.00
Q6461	Gao Yao	Q3659487	皋陶	1.00
Q6463	Dianmu	Q15952897	電母	1.00
Q6464	Kotoshironushi	Q8009611	事代主神	1.00
Q6467	Tamakushi-hime	Q11572681	玉依媛	1.00
Q6468	Qingdou	Q10285339	庆都	1.00
Q6469	Kamo no Kimi	Q55809532	鴨王	1.00
Q6470	Jiang Yuan	Q7991016	姜嫄	1.00
Q6471	Isuzu-yori Hime-no-mikoto	Q10881557	五十鈴依媛命	1.00
Q6472	Jiandi	Q4976554	简狄	1.00
Q6473	Honosusori	Q10731395	火阑降命	1.00
Q6474	Yao	Q819556	Yao	1.00
Q6475	Takeiwatatsu no Mikoto	Q10888904	健磐龍命	1.00
Q6476	Emperor Zhi	Q1207922	Imperatorius Dži	1.00
Q6477	Kawamata-hime	Q11553361	河俣毘売	1.00
Q6478	Hou Ji	Q1207613	弃	1.00
Q6479	Itoorihime	Q108040082	糸織媛	1.00
Q6480	Xie of Shang	Q1045160	契	1.00
Q6481	Emperor Annei	Q313345	Annei Thian-hông	1.00
Q6483	Ninigi	Q1056017	天津彦彦火琼琼杵尊	1.00
Q6484	Jingkang	Q10299225	敬康	1.00
Q6485	Konohananosakuya-bime	Q1781862	Ko-no-Hana	1.00
Q6487	Honoakari	Q60673696	火明命	1.00
Q6488	Nü Zhi	Q17004942	女志	1.00
Q6489	Hoderi	Q2716491	火照命	1.00
Q6490	Yu the Great	Q627784	Ú-ông	1.00
Q6491	Izanagi	Q813858	伊奘诺尊	1.00
Q6492	Ehuang	Q7991612	娥皇	1.00
Q6493	Izanami	Q682306	Izanami	1.00
Q6494	Nüying	Q7480137	女英	1.00
Q6495	Utsushi Hikanasaku no Mikoto	Q86736058	宇都志日金拆命	1.00
Q6496	Danzhu	Q5221466	Danzhu	1.00
Q6497	Furutama-no-Mikoto	Q106241380	布留多摩命	1.00
Q6498	Buzhu	Q5003460	Buzhu	1.00
Q6500	Kamuyatate hime no mikoto	Q30935372	神屋楯比売	1.00
Q6501	Zhao Ming	Q11088970	昭明	1.00
Q6502	Tagitsuhime	Q10932592	湍津姫	1.00
Q6503	Shujun	Q7504811	Shujun	1.00
Q6504	Mihotsuhime	Q6378698	三穗津姬	1.00
Q52450	Csü-vang	Q9569181	句望	1.00
Q6506	Mimatsuhiko-Irodo-no-Mikoto	Q86728909	天八現津彦命	1.00
Q6507	Ngo Hoi	Q6842973	Ngô Hồi	1.00
Q6508	Mikashikiyahime	Q11341880	ミカシキヤヒメ	1.00
Q6509	Tu Shan Shi	Q6380852	涂山氏	1.00
Q6510	Nagasunehiko	Q4922278	长髓彦	1.00
Q6511	Qi of Xia	Q186544	Qi	1.00
Q6512	Yamatototohimomosohime no mikoto	Q11387098	倭迹迹日百襲媛命	1.00
Q6515	Shangjun	Q6380869	商均	1.00
Q6516	Kamo Taketsunomi	Q11634939	賀茂建角身命	1.00
Q6517	Ji Ju	Q13403508	鞠	1.00
Q6518	Yakusanoikazuchi	Q10892534	八雷神	1.00
Q6519	Xiangtu	Q5098875	相土	1.00
Q6520	Kamo Wake-ikazuchi	Q11634943	賀茂別雷命	1.00
Q52510	Csiao-niu	Q7664534	桥牛	1.00
Q6523	Luc Chung	Q4844885	陆终	1.00
Q6524	Nunasoko Nakatsu-hime	Q11561868	渟名底仲媛命	1.00
Q6525	Tai Kang	Q1155744	Thài-khong	1.00
Q6526	Takeihikatsu-no-Mikoto	Q108729745	健飯勝命	1.00
Q6527	Zhong Kang	Q1195050	Tiōng-khong	1.00
Q6528	Tensori no Mikoto	Q125364551	Tensori no Mikoto	1.00
Q6529	Gusou	Q10438384	Cổ Tẩu	1.00
Q6530	Hayamikatama no Mikoto	Q134864637	速瓶玉命	1.00
Q6531	Wodeng	Q7878975	握登	1.00
Q6532	Otoshiki	Q55530315	弟磯城	1.00
Q6533	Xiang	Q4499078	象	1.00
Q6535	Gongliu of Zhou	Q1022885	公刘	1.00
Q6536	Okimi no Mikoto	Q11492323	息石耳命	1.00
Q6537	Chang Ruo	Q11087645	昌若	1.00
Q6538	Emperor Itoku	Q271536	Itoku Thian-hông	1.00
Q6539	Côn Ngô	Q6790090	Côn Ngô	1.00
Q6540	Shikitsuhiko no Mikoto	Q106617602	磯城津彦命	1.00
Q6541	Peng Zu	Q2194386	Pengzu	1.00
Q6542	Ame no Oshihomimi	Q462555	Amenooshihomimi	1.00
Q6543	Yan An	Q10323320	晏安	1.00
Q6544	Takuhadachiji-hime no Mikoto	Q11110848	栲幡千千姬	1.00
Q6545	Jilian	Q10122188	Jilian	1.00
Q6546	honoakari	Q10940411	天火明命	1.00
Q6547	Xiang of Xia	Q1195067	Siùⁿ	1.00
Q6549	Qingjie	Q7234080	庆节	1.00
Q6551	Ame-no-Kaguyama	Q10940849	天香山命	1.00
Q6552	Cao Yu	Q11090990	曹圉	1.00
Q6553	Omodaru	Q84864895	Omodaru	1.00
Q6554	Hou Min	Q16076173	后缗	1.00
Q6555	Ayakashikone	Q84864913	Ayakashikone	1.00
Q6556	Shaokang	Q1195072	Siàu-khong	1.00
Q6557	Hiruko	Q1067028	蛭儿	1.00
Q6558	Huáng Pú	Q16906325	皇仆	1.00
Q6559	Ahashima	Q13275856	アハシマ	1.00
Q6560	Ming	Q10895187	冥 (商族先公)	1.00
Q6561	Oogotooshionokami	Q10933447	大事忍男神	1.00
Q6562	Zhu of Xia	Q428030	Zhu	1.00
Q6563	Katakurokushin	Q11455406	家宅六神	1.00
Q6564	Wu Yu	Q5292912	无余	1.00
Q6566	Chà Fú	Q16904959	差弗	1.00
Q6567	Shinatsuhiko	Q1073925	志那都彦	1.00
Q6568	Wáng Hài	Q4898059	王亥	1.00
Q6569	Wang Heng	Q4976681	王恒	1.00
Q6570	Kukunochi	Q10749920	久久能智	1.00
Q6571	Kaya-no-hime	Q8191878	鹿屋野比卖神	1.00
Q6572	Huai of Xia	Q1204202	槐	1.00
Q6573	Tori no Iwakusufune no Kami	Q10731425	鸟之石楠船神	1.00
Q6577	Kagu-tsuchi	Q1640658	轲遇突智	1.00
Q6578	Mang of Xia	Q1193745	芒	1.00
Q6579	Nakisawame	Q11144612	泣澤女神	1.00
Q6581	Magatsuhinokami	Q11591203	禍津日神	1.00
Q6583	Xie of Xia	Q1193799	泄	1.00
Q6584	Naobinokami	Q11581794	直毘神	1.00
Q6586	Izunome	Q10885126	伊豆能賣神	1.00
Q6588	Sumiyoshi sanjin	Q1114013	Drei Sumiyoshi-Kami	1.00
Q6589	Bu Jiang	Q1204198	不降	1.00
Q6590	Amaterasu	Q455602	Αματεράσου	1.00
Q6591	Jiong of Xia	Q780446	Xia Jiong	1.00
Q6593	Tsukuyomi	Q595520	Tsukuyomi	1.00
Q6595	Susanoo	Q272993	Susanoo	1.00
Q6596	Kong Jia	Q1193337	孔甲	1.00
Q6597	Ebisu	Q1129330	Ebisu	1.00
Q6598	Jin of Xia	Q1151674	廑	1.00
Q6599	Amanosakitama no Mikoto	Q106241395	天前玉命	1.00
Q6601	Zhu Ren	Q10877438	主壬	1.00
Q6602	Takeuioki-no-Mikoto	Q134845057	Takeuioki-no-Mikoto	1.00
Q6603	Gao of Xia	Q1202982	皋	1.00
Q6604	Kuroshima Isono Mikihime no Mikoto	Q134846348	黒島磯根御気姫命	1.00
Q6605	King Tai of Zhou	Q198009	King Tai of Zhou	1.00
Q6606	Ame no Fuyu Kinu no kami	Q48744862	天之冬衣神	1.00
Q6607	Zhu Kui	Q10877461	主癸	1.00
Q6608	Kushinadahime	Q505469	栉名田比卖	1.00
Q6610	Fa of Xia	Q1151706	发	1.00
Q6611	Takiribime	Q10932870	田心姬	1.00
Q6612	Tai Jiang	Q10941153	太姜	1.00
Q6613	Ichikishimahime	Q11059454	市杵島姫	1.00
Q6614	King Ji of Zhou	Q1055128	王季	1.00
Q6615	Ame no Hohi	Q10940685	天穂日命	1.00
Q6616	Taibo	Q1010535	泰伯	1.00
Q6617	Amatsuhikone	Q10940228	天津彦根命	1.00
Q6618	Zhongyong of Wu	Q8070990	Ngô Trọng Ung	1.00
Q6619	Ikutsuhikone	Q11147583	活津彦根命	1.00
Q6620	Fu Du	Q11076304	扶都	1.00
Q6621	Kumanokusubi	Q11298796	熊野櫲樟日命	1.00
Q6622	Tang	Q471820	商汤	1.00
Q6623	Isotakeru	Q10881556	五十猛神	1.00
Q6624	Oyatsuhime and Tsumatsuhime	Q10935047	大屋津姬命與枛津姬命	1.00
Q6625	Jie of Xia	Q465081	桀	1.00
Q6626	Suseri-hime	Q8191715	须势理姬神	1.00
Q6627	Tai Ren	Q10940999	太任	1.00
Q6628	Toshigami	Q3028663	年神	1.00
Q6629	King Wen of Zhou	Q698909	Wen	1.00
Q6630	Ukanomitama	Q3080728	宇迦之御魂神	1.00
Q6631	Royal Third Eldest Uncle of Guo	Q15920778	虢叔	1.00
Q6632	Hitokotonushi	Q10864079	一事主神	1.00
Q6633	Royal Second Eldest Uncle of Guo	Q15920204	虢仲	1.00
Q6635	Ji Jian	Q6822467	Ngô Quý Giản	1.00
Q6637	Da Ding of Shang	Q888231	太丁	1.00
Q6639	Bu Bing	Q536732	外丙	1.00
Q6640	Ya kami hime	Q10891903	八上比賣	1.00
Q6641	Zhong Ren	Q197821	زونگ رن	1.00
Q6642	Nunakawa hime	Q11142832	沼河比賣	1.00
Q6643	Mo Xi	Q845197	妺喜	1.00
Q6644	Totori no kami	Q48760952	鳥耳神	1.00
Q6645	Tai Si	Q866471	太姒	1.00
Q6646	Ajisukitakahikone	Q506610	Ajisukitakahikone	1.00
Q6647	King Wu of Zhou	Q1061289	周武王	1.00
Q6648	Takeminakata	Q9150391	建御名方神	1.00
Q6649	Dan of Zhou	Q468747	周公旦	1.00
Q6650	Shitateruhime	Q11307233	下照姬	1.00
Q25380	Bo Yikao	Q2923034	Boyi Kao	1.00
Q6652	Ki no mata no kami	Q11092833	木俁神	1.00
Q25381	Xian of Guan	Q5962509	管叔鲜	1.00
Q6654	Torinarumi no kami	Q55522639	鳥鳴海神	1.00
Q25382	Du of Cai	Q159173	蔡叔度	1.00
Q25383	Royal Uncle of Wey–Kang	Q5962686	卫康叔	1.00
Q6658	Takamimusubi	Q125400	Takamimusubi	1.00
Q25384	Yu of Cheng	Q11495392	郕叔武	1.00
Q6660	Nigihayahi	Q10949054	饒速日命	1.00
Q25385	Zai of Dan	Q6509543	冉季载	1.00
Q6662	Umashimaji	Q10946169	宇摩志麻遲命	1.00
Q25386	Zheng of Mao	Q11126481	毛叔鄭	1.00
Q6665	Jamatonokunikahime	Q97539246	倭国香媛	1.00
Q25387	Chu of Huo	Q10565905	霍叔処	1.00
Q6667	Princess Chichihayahime	Q10904825	千千速比賣命	1.00
Q25388	Zhenduo of Cao	Q5952376	曹叔振铎	1.00
Q6669	Princess Yamatototowakayahime	Q11387099	倭迹迹稚屋姫命	1.00
Q6671	Kibitsuhiko-no-mikoto	Q65318	吉備津彦命	1.00
Q6673	Prince Wakatakehiko	Q11596350	稚武彦命	1.00
Q6680	Futodama	Q11059539	布刀玉命	1.00
Q6686	Asotsuhime no Mikoto	Q134864773	Asotsuhime no Mikoto	1.00
Q6687	Hikomiko no Kami	Q134864981	Hikomiko no Kami	1.00
Q6689	Ide	Q97613685	猪手	1.00
Q6690	Amenotaneko	Q106107027	天種子命	1.00
Q6691	Amatoyotsuhimenomikoto	Q10940731	天豐津媛命	1.00
Q6692	Futomawakahime-no-mikoto	Q97613702	賦登麻和訶比売命	1.00
Q6693	Izumi-hime	Q97613678	泉媛	1.00
Q6696	Ame-no-Koyane	Q2564508	天儿屋命	1.00
Q6697	Ame-no-Oshikumone	Q91088537	天押雲根命	1.00
Q6698	Kamuo Ichihime	Q11588867	神大市姫	1.00
Q6699	Konohanachiruhime	Q48745675	木花知流比売	1.00
Q6700	Iwasaku and Nesaku	Q11287276	石拆神根拆神	1.00
Q6701	Iwatsutsunoo	Q9010200	石筒之男神	1.00
Q6702	Mikahayahi-no-Mikoto	Q11574224	甕速日神	1.00
Q6703	Takemikazuchi	Q1502690	建御雷	1.00
Q6704	Kuraokami	Q644201	闇淤加美神	1.00
Q6705	Kuramitsuha	Q11299063	闇御津羽神	1.00
Q6707	Yashimajinumi no kami	Q55522907	八島士奴美神	1.00
Q6708	Takakuraji	Q11668757	高倉下	1.00
Q6709	Shiinetsuhiko	Q11120574	槁根津彥	1.00
Q6710	Oasahiko-no-Mikoto	Q134846383	大麻比古命	1.00
Q6711	Omizunu	Q48745416	淤美豆奴神	1.00
Q6712	Futemimi	Q65266228	布帝耳神	1.00
Q6713	Eighty Gods	Q65249011	八十神	1.00
Q6715	Takehiratori	Q11065428	建比良鳥命	1.00
Q6716	Ame no Mahitotsu no kami	Q10016750	天目一箇神	1.00
Q6719	Yasakatome	Q9150392	八坂刀賣神	1.00
Q6725	Ame no Wakahiko	Q10940674	天稚彥	1.00
Q6726	Hinateri-Nukada-Bichio-Ikochini-no-Kami	Q65269923	日名照額田毘道男伊許知邇神	1.00
Q6728	Omoikane	Q586088	Omoikane	1.00
Q6731	Sukunabikona	Q3275687	Sukunahikona	1.00
Q6735	Empress Oshihime	Q11076797	押媛	1.00
Q6737	Kasuganochichihajajamakahime	Q97539424	春日千乳早山香媛	1.00
Q6739	Empress Utsusikome	Q11544859	郁色谜命	1.00
Q6740	Ikagashikome	Q10885176	伊香色谜命	1.00
Q6742	Emperor Kaika	Q333548	Kaika Thian-hông	1.00
Q6743	Yamatototohime no mikoto	Q11387096	倭迹迹姫命	1.00
Q6744	Prince Hikofutsuoshinomakoto	Q11487911	彦太忍信命	1.00
Q6748	Harima no Inabi no Ooiratsume	Q11078587	播磨稻日大郎姬	1.00
Q6749	Kibinotakehikonomikoto	Q18226257	吉備武彦	1.00
Q6756	Ama-no-Uzume	Q462803	Амэ-но удзумэ	1.00
Q6761	Futomawakahiko	Q97613651	太真稚彦	1.00
Q6762	Yosotarashi hime	Q10869205	世襲足媛	1.00
Q6763	Kunitatsu no Kami	Q134864839	Kunitatsu no Kami	1.00
Q6764	Hime Miko no Kami	Q134864847	Hime Miko no Kami	1.00
Q6765	Wakahime no Kami	Q134865017	Wakahime no Kami	1.00
Q6768	Usami no Mikoto	Q110796060	宇佐津臣命	1.00
Q6769	Ametarashihiko kunioshihito no mikoto	Q11443593	天足彦国押人命	1.00
Q6771	Uwaharu and Shitaharu	Q10940723	天表春命與天下春命	1.00
Q6772	Fuha-no-Mojikunusunu	Q65266248	布波能母遅久奴須奴神	1.00
Q6773	Futsunushi	Q1107286	经津主神	1.00
Q6774	Ame-no-Ohabari	Q10939046	天之尾羽張	1.00
Q6775	Ame no Murakumo	Q106241464	天村雲命	1.00
Q6776	Shimatsu-no-Mikoto	Q134846523	志麻津見命	1.00
Q6777	Fukabuchi-no-Mizuyarehana	Q65272471	深淵之水夜礼花神	1.00
Q6778	Ame-no-Tsudoechine	Q55533659	天之都度閇知泥神	1.00
Q6779	Funozuno	Q65266238	布怒豆怒神	1.00
Q6780	Kushiyatama	Q86734749	クシヤタマ	1.00
Q6785	Takehazuchi	Q10940642	天羽槌雄神	1.00
Q6791	Ōhesoki	Q106106718	大綜麻杵命	1.00
Q6792	Sujin	Q333530	Suzin Thian-hông	1.00
Q6793	Princess Mimatsuhime	Q11489233	御真津比売命	1.00
Q6794	Takenunakawawake	Q11546050	武渟川別	1.00
Q6795	Empress Mimakihime	Q11071228	御间城姬	1.00
Q6796	Takanohime	Q106379581	竹野媛	1.00
Q6797	Washihime	Q106381102	鸇比売	1.00
Q6798	Oketsu-hime no mikoto	Q97496338	姥津媛	1.00
Q6799	Hikoimasu	Q11487910	彦坐王	1.00
Q6800	Hikojumusumi no mikoto	Q106381839	彦湯産隅命	1.00
Q6802	Prince Yanushioshiotakeokokoro	Q11465637	屋主忍男武雄心命	1.00
Q6804	Yamato Takeru	Q461258	日本武尊	1.00
Q6805	Prince Oousu	Q11438297	大碓皇子	1.00
Q6806	Wakoneko	Q110449883	倭根子命	1.00
Q6807	Prince Kamukushi	Q11590432	神櫛王	1.00
Q6810	Anihime	Q108043809	兄媛	1.00
Q6818	Amaoshio no mikoto	Q97613650	天忍男命	1.00
Q6820	Mishokutsuomi no Mikoto	Q110796235	御食津臣命	1.00
Q6821	Hiko Wanabe Oshijinmei	Q106379651	和邇日子押人命	1.00
Q6822	Hikawa-hime	Q65270244	日河比売	1.00
Q6824	Takehayamochi no mikoto	Q134847813	Takehayamochi no mikoto	1.00
Q6827	Ikaga Shikoo	Q55536799	伊香色雄	1.00
Q6832	Suinin	Q314850	Imperador Suinin	1.00
Q6833	Princess Kunikatahime	Q10926851	國方姬命	1.00
Q6834	Princess Chichitsukuyamatohime	Q10904824	千千衝倭姬命	1.00
Q6835	Prince Yamatohiko	Q11387083	倭彦命	1.00
Q6836	Prince Toyokiirihiko	Q11633375	豊城入彦命	1.00
Q6837	Toyosukiirihime no mikoto	Q10532771	豊鍬入姫命	1.00
Q6838	Princess Nunakiirihime	Q11561867	渟名城入媛命	1.00
Q6839	Princess Toochiniirihime	Q10904619	十市瓊入媛命	1.00
Q6840	Yasakairihime no mikoto	Q10892048	八坂入媛命	1.00
Q6841	Yasaka no Irihiko no Mikoto	Q14759414	八坂入彦命	1.00
Q6842	Abe kogoto	Q97613711	阿部木事	1.00
Q6848	Yamashiro-no-Otsutsukimawaka	Q11466268	山代大筒城真稚王	1.00
Q6849	Prince Sahohiko	Q11571755	狭穂彦王	1.00
Q6851	Empress Sahohime	Q11571754	狹穗姬	1.00
Q6852	Tanba no Michinushi	Q11368587	丹波道主王	1.00
Q6856	Kushiukameshi no Mikoto	Q106106958	久志宇賀主命	1.00
Q6858	Kagehime	Q98083008	影媛	1.00
Q6859	Takenouchi no Sukune	Q1073668	武内宿祢	1.00
Q6860	Umashiuti-no-Sukune	Q18225727	甘美内宿禰	1.00
Q6861	Hibasuhimenomikoto	Q8375821	Hibasuhimenomikoto	1.00
Q6862	Yamatohime-no-mikoto	Q4388732	倭姫命	1.00
Q6863	Prince Ikatarashihiko	Q11372186	五十日足彦命	1.00
Q6864	Prince Inishikiirihiko	Q11372194	五十瓊敷入彦命	1.00
Q6865	Prince Tuburame	Q11394830	円目王	1.00
Q6866	Prince Ikobayawake no Mikoto	Q11492324	息速別命	1.00
Q6867	Prince Iwatsukuwake	Q11587884	磐撞別命	1.00
Q6868	Ojiwake no mikoto	Q11620549	祖別命	1.00
Q6869	Prince Homutsuwake	Q11631423	誉津別命	1.00
Q6871	Mizuha no Iratsume	Q108044394	水歯郎媛	1.00
Q6872	Takata-hime	Q108044510	高田媛	1.00
Q6874	Ikawa-hime	Q110450080	五十河媛	1.00
Q6875	Emperor Seimu	Q316672	成务天皇	1.00
Q6876	Prince Iokiirihiko	Q11372557	五百城入彦皇子	1.00
Q6877	Prince Takekunikoriwake	Q11545861	武国凝別命	1.00
Q6878	Nunoshihime no Mikoto	Q65272539	渟熨斗姫命	1.00
Q6879	Isakiirihikonomiko	Q18700560	五十狭城入彦皇子	1.00
Q6882	Futaji Irihime	Q65248127	両道入姫命	1.00
Q6884	Miyazu-hime	Q11455216	宮簀媛	1.00
Q6886	Ashikami no Kamamiwake no Miko	Q11625165	蘆髪蒲見別王	1.00
Q6890	Satahiko	Q11304722	サタヒコ	1.00
Q6891	Okitsu Yoso	Q97613681	瀛津世襲	1.00
Q6892	Ikatsuomikoto	Q109599098	伊賀津臣命	1.00
Q6894	Hikokuni Ubazu no mikoto	Q106379661	彦国姥津命	1.00
Q6895	Oketsu-hime	Q104539066	袁祁都比売命	1.00
Q6896	Nishiba no mikoto	Q134847899	Nishiba no mikoto	1.00
Q6905	Ototachibanahime	Q11487396	弟橘媛	1.00
Q6906	Kaguyahime no Mikoto	Q97539584	迦具夜比売	1.00
Q6912	Nuteshiwake no Mikoto	Q106379492	鐸石別命	1.00
Q6914	Yatsunata	Q15275406	八綱田	1.00
Q6917	Kanime-Ikazuchi	Q11639141	稚筒城王	1.00
Q6921	Kamikikikatsu	Q106106971	神聞勝命	1.00
Q6923	Kuninazu no oukashima	Q99517269	国摩大鹿島命	1.00
Q6924	Uji-hiko	Q98083052	莵道彦	1.00
Q6925	Onagusa-hiko-no-mikoto	Q110871057	大名草比古命	1.00
Q6927	Soga no Ishikawa no Sukune	Q11625205	蘇我石川宿禰	1.00
Q6928	Ki no Tsuno	Q11605107	紀角	1.00
Q6929	Katsuragi Sotsuhiko	Q11620922	葛城襲津彦	1.00
Q6932	Heguri no Tsuku	Q17216122	平群木菟	1.00
Q6940	Otoyo no mikoto	Q97706258	乎止与命	1.00
Q6941	Takeinadane	Q11486691	建稲種命	1.00
Q6945	Nakatsuhime no Mikoto	Q11378496	仲姬命	1.00
Q6946	Takaki no Irihime no Mikoto	Q55406525	高城入姫命	1.00
Q6947	Miyanushiya Kawaedahiuri	Q108043716	宮主矢河枝比売	1.00
Q6948	Otohime no Mikoto	Q55406538	弟姫命	1.00
Q6950	Nintoku	Q313119	仁德天皇	1.00
Q6952	Wakanuke-Futamata no Miko	Q13264213	稚野毛二派皇子	1.00
Q6955	Prince Uji no Wakiiratsuko	Q11619989	菟道稚郎子	1.00
Q6956	Yatanohimemiko	Q10892311	八田皇女	1.00
Q6959	Nukata no Ónakachuhiko no Miko	Q55177820	額田大中彦皇子	1.00
Q6960	Nashitomi	Q108616765	梨迹臣命	1.00
Q6963	Hikokuni-fuki no mikoto	Q11487899	彦国葺命	1.00
Q6965	Idetasuni	Q134847938	Idetasuni	1.00
Q6967	Omisayama no Mikoto	Q99517230	臣狭山命	1.00
Q6973	Okinaga no Sukunu no miko	Q11492327	気長宿禰王	1.00
