qid	label	wikidata_qid	wikidata_name	name_score
Q38265	清閑寺共房の娘 (烏丸資慶の正室)	Q109830197	清閑寺共房の娘 (烏丸資慶の正室)	0.00
Q38269	烏丸光雄	Q109829662	烏丸光雄	0.00
Q38273	烏丸資慶の娘 (七条隆豊の妻)	Q109830472	烏丸資慶の娘 (七条隆豊の妻)	0.00
Q38277	稲葉景通の娘 (裏松資清の妻)	Q109916379	稲葉景通の娘 (裏松資清の妻)	0.00
Q42568	裏松益光	Q109916944	裏松益光	0.00
Q38285	竹屋光長	Q109934197	竹屋光長	0.00
Q38289	日野西総盛	Q109934149	日野西総盛	0.00
Q38293	西大路隆郷	Q109935389	西大路隆郷	0.00
Q38297	日野西光氏	Q109935369	日野西光氏	0.00
Q38301	正親町季康	Q109924270	正親町季康	0.00
Q38305	三条西公勝の娘 (広橋綏光の妻)	Q109950015	三条西公勝の娘 (広橋綏光の妻)	0.00
Q38309	広橋兼茂	Q109935746	広橋兼茂	0.00
Q38313	広橋綏尚	Q109935998	広橋綏尚	0.00
Q38317	広橋貞光	Q109947219	広橋貞光	0.00
Q38321	西大路隆平	Q109952105	西大路隆平	0.00
Q38325	内藤忠興の養女 (諏訪忠晴の正室)	Q108896781	内藤忠興の養女 (諏訪忠晴の正室)	0.00
Q38329	諏訪於栄	Q108884757	諏訪於栄	0.00
Q38333	森長基	Q109680412	森長基	0.00
Q38337	森長継の娘 (鳥居忠則の正室)	Q109680525	森長継の娘 (鳥居忠則の正室)	0.00
Q38341	森兼	Q111015390	森兼	0.00
Q38345	森長継の娘 (松平康雄の正室)	Q111133485	森長継の娘 (松平康雄の正室)	0.00
Q38349	難波宗勝	Q11659535	難波宗勝	0.00
Q38353	平松時量	Q109917132	平松時量	0.00
Q38357	平松時広	Q109919678	平松時広	0.00
Q38361	平松時方	Q109957368	平松時方	0.00
Q38365	常勤 (僧)	Q110974458	常勤 (僧)	0.00
Q38373	松平遊	Q111142856	松平遊	0.00
Q38377	明鏡院 (佐竹義道の正室)	Q111289175	明鏡院 (佐竹義道の正室)	0.00
Q38393	児玉元次	Q45830176	児玉元次	0.00
Q38401	毛利就詮	Q11547611	毛利就詮	0.00
Q38409	飛鳥井雅香	Q110951926	飛鳥井雅香	0.00
Q38429	加藤百助	Q108747126	加藤百助	0.00
Q38457	吉良阿久利姫	Q109247958	吉良阿久利姫	0.00
Q38518	池田定得	Q11551813	池田定得	0.00
Q38530	綾木大方	Q41699074	綾木大方	0.00
Q38554	堀河康胤の娘 (樋口信康の正室)	Q109899433	堀河康胤の娘 (樋口信康の正室)	0.00
Q38558	樋口康勝	Q109899405	樋口康勝	0.00
Q38562	樋口康資	Q109899776	樋口康資	0.00
Q38574	本多康慶の娘 (相馬尊胤の正室)	Q110969026	本多康慶の娘 (相馬尊胤の正室)	0.00
Q38578	安野民	Q108485729	安野民	0.00
Q38586	大久保頼郁	Q110251060	大久保頼郁	0.00
Q38590	松平菊	Q110251081	松平菊	0.00
Q38602	雲鏡院	Q108917265	雲鏡院	0.00
Q38606	清光院 (毛利広豊の妻)	Q108917291	清光院 (毛利広豊の妻)	0.00
Q38622	毛利美代子	Q110684831	毛利美代子	0.00
Q38626	毛利久米子	Q110686879	毛利久米子	0.00
Q38634	鏑木政幸	Q111025117	鏑木政幸	0.00
Q38642	本多忠統の娘 (本多忠英の正室のち吉田良延の妻)	Q110973638	本多忠統の娘 (本多忠英の正室のち吉田良延の妻)	0.00
Q38646	亀姫 (細川利重の正室)	Q108485575	亀姫 (細川利重の正室)	0.00
Q38650	清涼院 (細川有孝の正室)	Q108799349	清涼院 (細川有孝の正室)	0.00
Q38654	細川綱利の養女 (久我惟通の妻)	Q110155728	細川綱利の養女 (久我惟通の妻)	0.00
Q38658	奥平昌章の娘 (秋元喬房の正室)	Q134625300	奥平昌章の娘 (秋元喬房の正室)	0.00
Q38662	Nabesima Nio	Q134688750	Набэсима Нио	0.00
Q38666	Nabesima Naoyosi	Q11650687	鍋島直能	0.00
Q38670	Kyosyo-in	Q109327406	興祥院	0.00
Q38674	鍋島於千百	Q111172894	鍋島於千百	0.00
Q38682	大久保忠成	Q115586953	大久保忠成	0.00
Q38690	前田玄以の娘 (石川忠総の継室)	Q110086720	前田玄以の娘 (石川忠総の継室)	0.00
Q38702	荒尾嵩就	Q11618439	荒尾嵩就	0.00
Q38710	阿古御局	Q11657342	阿古御局	0.00
Q38714	池田由貞	Q11552038	池田由貞	0.00
Q38722	池田夏子	Q111203778	池田夏子	0.00
Q38726	盛寿院 (伊木忠次の継室)	Q111180860	盛寿院 (伊木忠次の継室)	0.00
Q38730	伊木忠繁	Q11379414	伊木忠繁	0.00
Q38734	脇坂安信の娘	Q111206256	脇坂安信の娘	0.00
Q38742	森寺忠勝	Q111187704	森寺忠勝	0.00
Q38746	久留島通春	Q11369498	久留島通春	0.00
Q38758	日野資勝	Q108957356	日野資勝	0.00
Q38762	日野資茂	Q109202775	日野資茂	0.00
Q38766	豊岡有尚	Q109202972	豊岡有尚	0.00
Q38770	豊岡弘昌	Q109203013	豊岡弘昌	0.00
Q38774	日野輝光	Q109202892	日野輝光	0.00
Q38782	池田長喬 (片桐池田家)	Q11552182	池田長喬 (片桐池田家)	0.00
Q38786	Takayama Sigetosi	Q108689599	高山重利	0.00
Q38790	中川清村	Q111087128	中川清村	0.00
Q38814	日置金子	Q111159114	日置金子	0.00
Q38818	池田太寅	Q11551788	池田太寅	0.00
Q38822	日置忠明	Q11510235	日置忠明	0.00
Q38826	藤堂高義 (藤堂内匠家)	Q111133692	藤堂高義 (藤堂内匠家)	0.00
Q38830	西洞院時慶の娘 (姉小路公景の妻)	Q110090209	西洞院時慶の娘 (姉小路公景の妻)	0.00
Q38834	姉小路実道	Q110089674	姉小路実道	0.00
Q38838	風早実種	Q110861076	風早実種	0.00
Q38842	山本実富	Q110892782	山本実富	0.00
Q38846	大宮実勝	Q110894015	大宮実勝	0.00
Q38858	藤堂忠高の娘 (藤堂虎高の正室)	Q109775633	藤堂忠高の娘 (藤堂虎高の正室)	0.00
Q38886	藤堂正高	Q111133680	藤堂正高	0.00
Q38894	藤堂高堅	Q11623744	藤堂高堅	0.00
Q38914	専修寺尭真	Q109788860	専修寺尭真	0.00
Q38926	河鰭輝季	Q110026797	河鰭輝季	0.00
Q38934	町尻具英	Q109832384	町尻具英	0.00
Q38938	桜井兼里	Q109832621	桜井兼里	0.00
Q38942	水無瀬則俊	Q109834880	水無瀬則俊	0.00
Q38958	大久保忠隣の養女 (山口重信の正室)	Q134515366	大久保忠隣の養女 (山口重信の正室)	0.00
Q38966	月光院 (脇坂安政の側室)	Q111023614	月光院 (脇坂安政の側室)	0.00
Q38970	脇坂左牟	Q111023608	脇坂左牟	0.00
Q38974	小笠原長丘	Q108456388	小笠原長丘	0.00
Q38994	井伊房	Q110089194	井伊房	0.00
Q38998	小山秀朝	Q11459965	小山秀朝	0.00
Q39002	豊島経祐	Q109292519	豊島経祐	0.00
Q39006	木曽家教	Q106762527	木曽家教	0.00
Q39010	東坊城長淳	Q109308672	東坊城長淳	0.00
Q39014	吉田兼英	Q109873635	吉田兼英	0.00
Q39018	吉田たま	Q109894691	吉田たま	0.00
Q39034	大友貞勝	Q110155960	大友貞勝	0.00
Q39042	奈多鎮基	Q108893354	奈多鎮基	0.00
Q39050	臼杵統尚	Q109299788	臼杵統尚	0.00
Q39054	臼杵統尚の娘	Q109323837	臼杵統尚の娘	0.00
Q39062	細川澄元の娘 (有馬重則の正室)	Q108086217	細川澄元の娘 (有馬重則の正室)	0.00
Q39066	岸信周	Q11475788	岸信周	0.00
Q39074	筒井順昭の娘 (井戸良弘の妻)	Q109923182	筒井順昭の娘 (井戸良弘の妻)	0.00
Q39111	佐竹親直	Q11383482	佐竹親直	0.00
Q39115	柴田朝意	Q11534845	柴田朝意	0.00
Q39119	稲葉一通の娘 (溝口宣直の正室)	Q109966147	稲葉一通の娘 (溝口宣直の正室)	0.00
Q39123	荒木義村	Q111191164	荒木義村	0.00
Q39127	荒木高村	Q111191156	荒木高村	0.00
Q39135	池田長正の娘 (荒木村重の正室)	Q109916351	池田長正の娘 (荒木村重の正室)	0.00
Q39139	荒木村基	Q111191209	荒木村基	0.00
Q39143	井戸覚弘 (戦国時代)	Q22124857	井戸覚弘 (戦国時代)	0.00
Q39147	高橋久光の娘 (毛利興元の正室)	Q108059984	高橋久光の娘 (毛利興元の正室)	0.00
Q39155	毛利興元の娘	Q108883864	毛利興元の娘	0.00
Q39163	今井信甫	Q98082730	今井信甫	0.00
Q39167	今井虎甫	Q98082731	今井虎甫	0.00
Q39179	島津御南	Q110689112	島津御南	0.00
Q39183	島津御隅	Q110689144	島津御隅	0.00
Q39191	島津にし	Q110689455	島津にし	0.00
Q39195	花舜夫人	Q110689660	花舜夫人	0.00
Q39199	久松道定	Q108744718	久松道定	0.00
Q39202	月輝院秋芳貞良	Q110117390	月輝院秋芳貞良	0.00
Q39206	舜有	Q110090334	舜有	0.00
Q39210	森正久	Q115596163	森正久	0.00
Q39214	Gamou Hidetsuna	Q109116516	蒲生秀綱	0.00
Q39222	興行寺蓮尭	Q109791911	興行寺蓮尭	0.00
Q39226	庭田重保	Q108840961	庭田重保	0.00
Q39230	冷泉為豊	Q110070575	冷泉為豊	0.00
Q39234	小山成長	Q11459867	小山成長	0.00
Q39246	伏見宮邦茂王	Q111308157	伏見宮邦茂王	0.00
Q39250	邦茂王	Q128852082	邦茂王	0.00
Q39254	分部信政の娘 (河鰭実詮の妻)	Q110046770	分部信政の娘 (河鰭実詮の妻)	0.00
Q39258	押小路公音	Q109949862	押小路公音	0.00
Q39262	押小路実岑	Q110952125	押小路実岑	0.00
Q39266	大野政久	Q113172229	大野政久	0.00
Q39270	杉原義久	Q113172327	杉原義久	0.00
Q39274	細川政有	Q110883062	細川政有	0.00
Q39278	細川之持の娘 (久米義広の妻)	Q108155596	細川之持の娘 (久米義広の妻)	0.00
Q39282	Akamatsu Harumasa	Q11635697	赤松晴政	0.00
Q39286	黒田高政	Q20039854	黒田高政	0.00
Q39294	橋本実勝	Q108855665	橋本実勝	0.00
Q39310	町顕量	Q110087265	町顕量	0.00
Q39314	勧修寺政顕の娘 (広橋兼秀の妻)	Q110087322	勧修寺政顕の娘 (広橋兼秀の妻)	0.00
Q39318	今出川公興	Q11376746	今出川公興	0.00
Q39326	阿野季時	Q109947590	阿野季時	0.00
Q39330	松殿家豊	Q110008396	松殿家豊	0.00
Q39334	尊俊	Q110008414	尊俊	0.00
Q39338	高倉永孝	Q108910746	高倉永孝	0.00
Q39342	伊勢貞陸の娘 (高倉永家の妻)	Q109781867	伊勢貞陸の娘 (高倉永家の妻)	0.00
Q39346	白川雅朝王	Q96715018	白川雅朝王	0.00
Q39350	北畠親顕	Q115587056	北畠親顕	0.00
Q39362	葉室定藤 (葉室頼房の子)	Q102246638	葉室定藤 (葉室頼房の子)	0.00
Q39366	葉室頼房の娘 (五辻之仲の妻)	Q109849098	葉室頼房の娘 (五辻之仲の妻)	0.00
Q39370	五条為賢	Q109830633	五条為賢	0.00
Q39374	町資将	Q11578357	町資将	0.00
Q39386	高倉永家の娘 (広橋国光の妻)	Q109782231	高倉永家の娘 (広橋国光の妻)	0.00
Q39406	内藤弘矩の娘 (内藤興盛の正室)	Q108124883	内藤弘矩の娘 (内藤興盛の正室)	0.00
Q39410	内藤弘矩の娘 (吉見頼興の妻)	Q108896072	内藤弘矩の娘 (吉見頼興の妻)	0.00
Q39414	吉見頼興	Q11414307	吉見頼興	0.00
Q39422	河原殿	Q111215441	河原殿	0.00
Q39434	細川真之	Q11605961	細川真之	0.00
Q39438	藤谷為茂	Q109320625	藤谷為茂	0.00
Q39450	山科持言	Q108851147	山科持言	0.00
Q39455	四条隆安	Q108851403	四条隆安	0.00
Q39463	正親町実豊の娘 (中川久忠の正室)	Q110958934	正親町実豊の娘 (中川久忠の正室)	0.00
Q39467	五辻之仲	Q97818987	五辻之仲	0.00
Q39475	藤原将広	Q38277719	藤原将広	0.00
Q39479	織田常勝	Q109665931	織田常勝	0.00
Q39487	庭田重経	Q108840955	庭田重経	0.00
Q39495	壬生于恒	Q118697904	壬生于恒	0.00
Q39499	壬生晨照	Q85878522	壬生晨照	0.00
Q39503	Munetaka Vatari	Q11373828	亘理宗隆	0.00
Q39507	中条定資	Q109278901	中条定資	0.00
Q39519	懸田俊宗	Q84803613	Kakeda Toshimune	0.00
Q39531	最上義淳	Q11091680	最上义淳	0.00
Q39535	庭田雅純	Q110094094	庭田雅純	0.00
Q39543	岡崎宗房	Q110602648	岡崎宗房	0.00
Q39551	富小路永貞	Q110139188	富小路永貞	0.00
Q39555	萩原員従	Q110139517	萩原員従	0.00
Q39559	富小路利直	Q110139811	富小路利直	0.00
Q39563	富小路房恕	Q110139943	富小路房恕	0.00
Q39567	東坊城長維	Q109315673	東坊城長維	0.00
Q39572	高辻豊長の娘 (高辻長量の妻)	Q110141434	高辻豊長の娘 (高辻長量の妻)	0.00
Q39584	葉室頼要	Q109852899	葉室頼要	0.00
Q39588	坊城俊清の娘 (坊城俊将の妻)	Q110068773	坊城俊清の娘 (坊城俊将の妻)	0.00
Q39592	中御門宣顕	Q109195780	中御門宣顕	0.00
Q39596	烏丸宣定	Q109303789	烏丸宣定	0.00
Q39608	若江理長	Q109784157	若江理長	0.00
Q39612	高倉永敦の娘 (清岡長時の妻)	Q110078827	高倉永敦の娘 (清岡長時の妻)	0.00
Q39616	清岡致長	Q109789417	清岡致長	0.00
Q39620	若江長統	Q109789489	若江長統	0.00
Q39628	西洞院時国	Q110168039	西洞院時国	0.00
Q39632	西洞院時光	Q110306953	西洞院時光	0.00
Q39636	長谷範量	Q110307265	長谷範量	0.00
Q39644	西洞院範篤	Q110308418	西洞院範篤	0.00
Q39652	吉田兼則	Q109322711	吉田兼則	0.00
Q39656	倉橋泰吉	Q97031325	倉橋泰吉	0.00
Q39660	乾安房知長の妹 (倉橋泰章の妻)	Q110307621	乾安房知長の妹 (倉橋泰章の妻)	0.00
Q39664	倉橋泰孝	Q110307650	倉橋泰孝	0.00
Q39676	持明院基久の娘 (萩原兼従の妻)	Q110139741	持明院基久の娘 (萩原兼従の妻)	0.00
Q39680	土御門泰広	Q109937337	土御門泰広	0.00
Q39684	兼存	Q109937503	兼存	0.00
Q39688	園池実守の娘 (滋野井実全の妻)	Q111167534	園池実守の娘 (滋野井実全の妻)	0.00
Q39692	堀河冬輔	Q111172293	堀河冬輔	0.00
Q39696	堀河康実	Q111172374	堀河康実	0.00
Q39731	櫛笥隆方	Q109337371	櫛笥隆方	0.00
Q39735	櫛笥隆胤	Q109337547	櫛笥隆胤	0.00
Q39743	裏松意光の娘 (鷲尾隆尹の妻)	Q109916670	裏松意光の娘 (鷲尾隆尹の妻)	0.00
Q39747	堀河康致	Q109351991	堀河康致	0.00
Q39751	鷲尾隆尹の娘 (阿野公緒の妻)	Q110143041	鷲尾隆尹の娘 (阿野公緒の妻)	0.00
Q39759	園池実守の娘 (柳原光綱の妻)	Q111172060	園池実守の娘 (柳原光綱の妻)	0.00
Q39763	園池房季	Q111172223	園池房季	0.00
Q39767	七条信方	Q109831137	七条信方	0.00
Q39771	七条信全	Q109836004	七条信全	0.00
Q39775	三条西実称	Q110089404	三条西実称	0.00
Q39779	花園公純	Q110147663	花園公純	0.00
Q39791	三条西延季	Q110166409	三条西延季	0.00
Q39803	花園実満の娘 (吉田兼敬の妻)	Q109867268	花園実満の娘 (吉田兼敬の妻)	0.00
Q39807	吉田兼章	Q109866632	吉田兼章	0.00
Q39811	舟橋尚賢	Q109872889	舟橋尚賢	0.00
Q40215	小倉季永	Q110137403	小倉季永	0.00
Q40219	堤晴長	Q110068241	堤晴長	0.00
Q40223	高倉永秀	Q110168629	高倉永秀	0.00
Q40227	馬場とせ	Q113241115	馬場とせ	0.00
Q40235	徳川豊姫	Q113241226	徳川豊姫	0.00
Q40243	青山幸通	Q115586939	青山幸通	0.00
Q40247	青山幸高	Q115586801	青山幸高	0.00
Q40255	清水谷実任	Q109947554	清水谷実任	0.00
Q40263	吉田良延	Q110967684	吉田良延	0.00
Q40267	中御門資熈	Q109195145	中御門資熈	0.00
Q40275	桂昭房	Q110602602	桂昭房	0.00
Q40284	東坊城資長	Q109789641	東坊城資長	0.00
Q40287	東坊城綱忠	Q109789765	東坊城綱忠	0.00
Q40291	四辻季藤	Q108842672	四辻季藤	0.00
Q40316	石野基幸	Q110249650	石野基幸	0.00
Q40328	石野基標	Q110251023	石野基標	0.00
Q40356	持明院基定の娘 (高倉永敦の妻)	Q110079394	持明院基定の娘 (高倉永敦の妻)	0.00
Q40360	持明院家胤	Q110255381	持明院家胤	0.00
Q40364	高辻長量	Q109318665	高辻長量	0.00
Q40372	高辻冬長	Q110141492	高辻冬長	0.00
Q40380	高辻家長	Q110143518	高辻家長	0.00
Q40388	高辻俊長	Q110657921	高辻俊長	0.00
Q40392	高辻以長	Q110660141	高辻以長	0.00
Q40396	花園実満	Q109867107	花園実満	0.00
Q40400	花園実廉	Q110089553	花園実廉	0.00
Q40404	Nabesima Mototake	Q11650632	鍋島元武	0.00
Q40408	鍋島於市	Q111164088	鍋島於市	0.00
Q23066	심지 (신라)	Q84895929	王妃貞氏	0.00
Q23070	Q12602472	Q12602472	소명왕후	0.00
Q23079	선헌황후	Q8255041	宣獻皇后	0.00
Q40472	李道彦	Q10339069	李道彦	0.00
Q40476	李孝逸	Q10333984	李孝逸	0.00
Q23122	Yuyven Syan	Q10946212	宇文賢	0.00
Q23123	Yuyven Chzhen	Q10946213	宇文贞	0.00
Q23124	Yuyven Shi	Q10946184	宇文寔	0.00
Q23125	printsessa Khenan	Q16603471	河南公主	0.00
Q23128	昌樂公主 (隋朝)	Q11087614	昌樂公主 (隋朝)	0.00
Q23129	安成長公主	Q10946853	安成長公主	0.00
Q40480	楊瓚	Q11118898	楊瓚	0.00
Q23131	楊嵩	Q10360211	楊嵩	0.00
Q40484	楊整	Q11118385	楊整	0.00
Q40488	弘政夫人陳氏	Q16603415	弘政夫人	0.00
Q40492	容華夫人蔡氏	Q8253505	容華夫人	0.00
Q23136	雲昭訓	Q15933175	雲昭訓	0.00
Q23138	楊裕	Q120835570	楊裕	0.00
Q23139	楊筠	Q120835572	楊筠	0.00
Q23140	楊嶷	Q109411088	楊嶷	0.00
Q23141	楊恪	Q120835573	楊恪	0.00
Q23143	楊韶	Q120835575	楊韶	0.00
Q23152	宇文协	Q71124305	宇文协	0.00
Q23153	宇文皛	Q71124312	宇文皛	0.00
Q23187	王瑨	Q26209205	王瑨	0.00
Q40536	明徳皇后	Q15897172	王氏	0.00
Q23196	建安公主	Q16603412	建安公主	0.00
Q23198	宇文连	Q10946219	宇文连	0.00
Q40540	宇文洛生	Q10142973	宇文洛生	0.00
Q40544	Vendi Yuan	Q8257568	元夫人	0.00
Q23207	Yuyven Kan	Q10946187	宇文康	0.00
Q23217	义阳公主	Q120698611	义阳公主	0.00
Q23224	襄樂公主	Q16603430	襄樂公主	0.00
Q23227	元謹	Q10889816	元謹	0.00
Q23228	元戊	Q9398049	元戊	0.00
Q23230	元俭	Q9397737	元俭	0.00
Q23231	元寧	Q9397930	元寧	0.00
Q40556	蕭妙瑜	Q16603598	萧妙瑜	0.00
Q23259	高昭仪	Q30943188	高昭仪	0.00
Q23260	临成公主	Q16603304	临成公主	0.00
Q23261	陈嶷	Q15939529	陈嶷	0.00
Q23263	陈彦	Q10565351	陈彦	0.00
Q23265	陈祗	Q10565370	陈祗	0.00
Q23267	陈蕃	Q16075352	陈蕃	0.00
Q23268	陈虔	Q10565379	陈虔	0.00
Q23269	陳兢	Q10565458	陳兢	0.00
Q23270	陳恬	Q16075382	陳恬	0.00
Q23271	陳恮	Q16075442	陳恮	0.00
Q23273	施姬	Q8250231	施姬	0.00
Q23275	武成公主	Q16603460	武成公主	0.00
Q23276	義興公主	Q16603570	義興公主	0.00
Q23277	陈叔俨	Q10565055	陈叔俨	0.00
Q23278	陈叔俭	Q10565056	陈叔俭	0.00
Q23280	陈叔匡	Q10565061	陈叔匡	0.00
Q23282	陈叔坦	Q10565065	陈叔坦	0.00
Q23284	陈叔平	Q10565075	陈叔平	0.00
Q40568	陳叔慎	Q11658315	陈叔慎	0.00
Q23286	陈叔敖	Q10565078	陈叔敖	0.00
Q40572	陳叔文	Q10565079	陳叔文	0.00
Q23288	陈叔显	Q10565080	陈叔显	0.00
Q23290	陈叔澄	Q10565081	陈叔澄	0.00
Q23292	陈叔纯	Q10565103	陈叔纯	0.00
Q23294	陈叔荣	Q10565106	陈叔荣	0.00
Q23295	陈叔虞	Q16078127	陈叔虞	0.00
Q23296	陈叔谟	Q10565107	陈叔谟	0.00
Q23298	陈叔隆	Q10565108	陈叔隆	0.00
Q23299	陈叔雄	Q10565109	陈叔雄	0.00
Q23300	陈叔韶	Q10565130	陈叔韶	0.00
Q23304	陳叔重	Q10565474	陳叔重	0.00
Q40576	陳叔陵	Q11658317	陳叔陵	0.00
Q40580	陳叔斉	Q10565476	陳叔斉	0.00
Q40584	陳叔献	Q11658316	陳叔獻	0.00
Q23369	杨恭道	Q10341857	杨恭道	0.00
Q23460	张良娣	Q28413720	张良娣	0.00
Q23495	东光公主	Q10869460	东光公主	0.00
Q23500	龐氏	Q133447882	龐氏	0.00
Q23565	金山公主	Q16603681	金山公主	0.00
Q23575	柳宫人	Q28413613	柳宫人	0.00
Q23579	李珍 (唐朝)	Q11097437	李珍 (唐朝)	0.00
Q23600	陸爽	Q133465251	陸爽	0.00
Q41057	賀蘭祥	Q11634956	贺兰祥	0.00
Q41077	安義公主	Q10946316	安义公主	0.00
Q23720	史仁表	Q9591598	史仁表	0.00
Q41168	小早川盛景	Q11460859	小早川盛景	0.00
Q41172	小早川興平	Q11460865	小早川興平	0.00
Q41176	船木常平	Q17213357	船木常平	0.00
Q41180	浦賢勝	Q108875813	浦賢勝	0.00
Q41184	乃美弘平	Q108876328	乃美弘平	0.00
Q41204	朝倉景純	Q111201589	朝倉景純	0.00
Q41212	小梁川親宗	Q108302293	小梁川親宗	0.00
Q41228	大田原綱清の娘 (福原資広の正室)	Q108616305	大田原綱清の娘 (福原資広の正室)	0.00
Q41232	大田原綱清の娘 (伊王野資友の妻)	Q108616366	大田原綱清の娘 (伊王野資友の妻)	0.00
Q41236	多賀谷重経	Q11431106	多賀谷重経	0.00
Q41240	高倉永俊	Q109853125	高倉永俊	0.00
Q41244	高倉永敦の娘 (東園基量の妻)	Q110078845	高倉永敦の娘 (東園基量の妻)	0.00
Q41248	高倉永福	Q110079369	高倉永福	0.00
Q41256	涼雲院蓮室理清	Q108907634	涼雲院蓮室理清	0.00
Q41260	蘆野資泰 (大和守)	Q11625166	蘆野資泰 (大和守)	0.00
Q41264	斯波詮房	Q110903917	斯波詮房	0.00
Q41268	本阿弥光心	Q109741399	本阿弥光心	0.00
Q41272	尾形道柏	Q109741347	尾形道柏	0.00
Q41276	本阿弥光徳	Q109741681	本阿弥光徳	0.00
Q41280	松田誠保	Q11532152	松田誠保	0.00
Q41284	野口冬長	Q17215238	野口冬長	0.00
Q41288	三好元長の娘 (一宮成助の妻)	Q108771848	三好元長の娘 (一宮成助の妻)	0.00
Q41293	三好元長の娘 (大西頼武の妻)	Q108771865	三好元長の娘 (大西頼武の妻)	0.00
Q41297	三好元長の娘 (芥川孫十郎の妻)	Q108771878	三好元長の娘 (芥川孫十郎の妻)	0.00
