qid,english_label,english_description,label_count,description_count,geni_ids,geni_count
Q88118,,,0,0,4888392318680083375,1
Q88120,"{'language': 'en', 'value': 'Mar Yosef ben Pinchas, jahābidha al-ḥadra [Chief Abbassid Banker]'}",,1,0,6000000017152515715,1
Q88122,"{'language': 'en', 'value': 'Ben Yosef'}",,1,0,6000000009305036346,1
Q88124,"{'language': 'en', 'value': 'Hasdai Ibn Shaprut'}",,1,0,6000000017139852481,1
Q88126,"{'language': 'en', 'value': 'Josiah  ben Aharon he-Ḥaver'}",,1,0,6000000018912415337,1
Q88128,"{'language': 'en', 'value': 'Tanab Bishr  ibn Hārūn ibn ʿImrān'}",,1,0,6000000019175868962,1
Q88130,"{'language': 'en', 'value': 'Ibrahim  ibn ʿImrān'}",,1,0,6000000018809918687,1
Q88132,"{'language': 'en', 'value': 'ʿAlī,  ibn ʿImrān'}",,1,0,6000000018810154122,1
Q88134,"{'language': 'en', 'value': ""Hai ben Sherira, Gaon v'haDayyan b'Pumbeditha""}",,1,0,4127288428870050022,1
Q88136,"{'language': 'en', 'value': 'son of Hanina'}",,1,0,6000000004585975418,1
Q88138,"{'language': 'en', 'value': 'Unknown  bat Sherira'}",,1,0,6000000006997357124,1
Q88140,"{'language': 'en', 'value': 'son of Hanina'}",,1,0,6000000114498900826,1
Q88142,"{'language': 'en', 'value': 'son of Hanina'}",,1,0,6000000114500828828,1
Q88144,"{'language': 'en', 'value': 'David Avraham  ben Hazub'}",,1,0,6000000014632613200,1
Q88146,"{'language': 'en', 'value': 'Abu Zakkai ""Yehudah""  ben David'}",,1,0,6000000025429180426,1
Q88148,"{'language': 'en', 'value': 'Mar Solomon  ben Josiah al-Hasan'}",,1,0,6000000017153554235,1
Q88150,"{'language': 'en', 'value': 'Yitzhak  ben Josiah al-Hassan'}",,1,0,6000000017152725693,1
Q88152,"{'language': 'en', 'value': 'ʿAlī  ben Zakkai'}",,1,0,6000000017152744153,1
Q88154,"{'language': 'en', 'value': 'Levi  ben Yapheth ben Semah'}",,1,0,6000000017161666144,1
Q88156,"{'language': 'en', 'value': 'Semah  ben Asa ben Semah ben Josiah'}",,1,0,6000000017154201146,1
Q88158,"{'language': 'en', 'value': ""Solomon  ben David ben Boaz (Qara'im)""}",,1,0,6000000017144904393,1
Q88160,"{'language': 'en', 'value': 'Abū Saʿīd Hārūn ""Aaron""  ben Moshe'}",,1,0,6000000022409143998,1
Q88162,"{'language': 'en', 'value': 'Yitzhak Ẓemaḥ  ben Palṭoi Kohen Ṣedeq (Yosef Ibomai)'}",,1,0,6000000017160383759,1
Q88164,"{'language': 'en', 'value': 'Yehudai'}",,1,0,6000000004551666670,1
Q88166,"{'language': 'en', 'value': 'Saadiya Gaon'}",,1,0,6000000019163704416,1
Q88168,"{'language': 'en', 'value': '????  bat Mar Yosef ben Pinchas'}",,1,0,6000000017152911049,1
Q88170,"{'language': 'en', 'value': 'Yosef  of Mar Yosef'}",,1,0,6000000019226834311,1
Q88174,"{'language': 'en', 'value': 'Abū ʾl-Walīd ""Yonah""  Ibn Ḥasday ha-Levi'}",,1,0,6000000022351339160,1
Q88176,"{'language': 'en', 'value': '???  bat Bishr ben Aaron'}",,1,0,6000000018807713976,1
Q88180,"{'language': 'en', 'value': 'Eliezer ben Eliyahu'}",,1,0,6000000114502319833,1
Q88182,"{'language': 'en', 'value': 'Rachel bat Eliyahu'}",,1,0,6000000114500799924,1
Q88184,"{'language': 'en', 'value': 'Avin ben Eliyahu'}",,1,0,6000000004585975204,1
Q88186,"{'language': 'en', 'value': 'Israel Ben Shmuel HaCohen'}",,1,0,6000000000804290938,1
Q88190,"{'language': 'en', 'value': 'Yehuda ""Zakai""  ben David'}",,1,0,6000000009305036333,1
Q88192,"{'language': 'en', 'value': ""'Nathan HaBabli' Nasi  ben Abu Ishaq Avraham""}",,1,0,6000000000296395952,1
Q88194,"{'language': 'en', 'value': 'Mar Rav Haninai II  ben Yehuda'}",,1,0,6000000006712152464,1
Q88196,"{'language': 'en', 'value': 'Azariah  ben Hasan'}",,1,0,6000000017137545608,1
Q88198,"{'language': 'en', 'value': 'Unknown  bat Shlomo ""Mar Hasan""'}",,1,0,6000000022306022060,1
Q88200,"{'language': 'en', 'value': 'Yishai  ben Mar shlomo'}",,1,0,6000000017192279025,1
Q88202,"{'language': 'en', 'value': 'Yekuthiel  ben Isaac Ibn Ḥasan'}",,1,0,6000000017107838775,1
Q88204,"{'language': 'en', 'value': 'Isaiah  ben Levi ben Yepheth'}",,1,0,6000000017161733148,1
Q88206,"{'language': 'en', 'value': 'Azariah  ben Levi ben Yepheth'}",,1,0,6000000017161481953,1
Q88208,"{'language': 'en', 'value': 'Hananiah  ben Levi ben Yepheth'}",,1,0,6000000017161736134,1
Q88210,"{'language': 'en', 'value': 'David  ben Semah ben Asa ben Semah'}",,1,0,6000000017153888539,1
Q88212,"{'language': 'en', 'value': 'Hezekiah  ben Solomon ben David ben Boaz'}",,1,0,6000000017144884415,1
Q88214,"{'language': 'en', 'value': 'Josiah  ben Solomon ben David ben Boaz'}",,1,0,6000000017153605780,1
Q88218,"{'language': 'en', 'value': 'Palṭoi  ben Ẓemaḥ Kohen Ṣedeq'}",,1,0,6000000017160764672,1
Q88220,"{'language': 'en', 'value': 'Tov  ben Palṭoi Kohen Ṣedeq'}",,1,0,6000000019176304192,1
Q88222,"{'language': 'en', 'value': 'Mar Samuel  ben Zemah ben Palṭoi Kohen Ṣedeq'}",,1,0,6000000019176695819,1
Q88224,"{'language': 'en', 'value': 'Hanania  ben Yehuda'}",,1,0,6000000000028958124,1
Q88226,"{'language': 'en', 'value': 'Samuel'}",,1,0,6000000004551997367,1
Q88228,"{'language': 'en', 'value': ""She'erit  ben Sa'adya al-Fayyūmi""}",,1,0,6000000019162994546,1
Q88230,"{'language': 'en', 'value': 'Rabbi Dosa Gaon'}",,1,0,6000000019163555608,1
Q88232,"{'language': 'en', 'value': 'Yehuda  ben Abī yaʿḳūb Yūsuf al-Fayyūmi'}",,1,0,6000000028227461245,1
Q88238,"{'language': 'en', 'value': 'Sahl  ben Neṭīra'}",,1,0,6000000017152566581,1
Q88240,"{'language': 'en', 'value': ""Isḥāq 'Yitzhak'  al- jahbadh""}",,1,0,6000000017152496732,1
Q88242,"{'language': 'en', 'value': 'Paltiel II'}",,1,0,6000000034849645025,1
Q88244,"{'language': 'en', 'value': 'Abu ’l-Farad̲j̲ Yaʿḳūb  ben Yusuf ibn Killis'}",,1,0,6000000019227093396,1
Q88246,"{'language': 'en', 'value': 'Safiyya  son of Yosef al-Baghdad'}",,1,0,6000000030625422574,1
Q88248,"{'language': 'en', 'value': 'Yehuda ben Yosef  ibn Ezra Ibn Shaprut'}",,1,0,6000000017146045220,1
Q88250,"{'language': 'en', 'value': 'Yitzhak ben Hasdai  ibn Ezra ibn Shaprut'}",,1,0,6000000017139765759,1
Q88252,"{'language': 'en', 'value': 'Ali  ben Khalaf ben Tanab'}",,1,0,6000000019176021636,1
Q88256,"{'language': 'en', 'value': 'Yehuda ben Eliezer'}",,1,0,6000000157637186837,1
Q88258,"{'language': 'en', 'value': 'Azariah Ben Israel HaCohen'}",,1,0,6000000017154295727,1
Q88260,"{'language': 'en', 'value': 'Ukba  ben Judah'}",,1,0,6000000015232521618,1
Q88262,"{'language': 'en', 'value': 'Hizkiya ""Zuṭṭa""  ben Yehudah'}",,1,0,6000000009305036318,1
Q88264,"{'language': 'en', 'value': ""Abu Isḥāq Ibrahim Sahl  ibn al-Nag'hdīlah ibn Ata al-yahūdī""}",,1,0,6000000014632605003,1
Q88268,"{'language': 'en', 'value': 'ʿAbd Allāh  ben Muḥammad al-Manṣūriyya'}",,1,0,6000000022466884667,1
Q88270,"{'language': 'en', 'value': 'Daniel ""Zakkai""  ben Azariah'}",,1,0,6000000017098662206,1
Q88272,"{'language': 'en', 'value': 'Shlomo  ben Solomon ibn Hasan'}",,1,0,6000000017192068302,1
Q88274,"{'language': 'en', 'value': 'Shlomo  ben Yosef al-Baradani'}",,1,0,6000000022305886580,1
Q88276,"{'language': 'en', 'value': 'Chaim  ben Yishai'}",,1,0,6000000017192215543,1
Q88278,"{'language': 'en', 'value': 'Salih  ben Azariah ben Levi'}",,1,0,6000000017161493622,1
Q88280,"{'language': 'en', 'value': 'Hasdai  ben Hezekiah ben Solomon ben David'}",,1,0,6000000017144873475,1
Q88282,"{'language': 'en', 'value': 'Ṣemaḥ ""Shemarya""  ben Paltoi Kohen Ṣedeq'}",,1,0,6000000017160939184,1
Q88284,"{'language': 'en', 'value': 'Yitzhak Sedeq  ben Tov ben Zemah Kohen Ṣedeq'}",,1,0,6000000019176368236,1
Q88286,"{'language': 'en', 'value': 'Hizkiya  ben Shmuel Kohen Ṣedeq'}",,1,0,6000000019176927038,1
Q88288,"{'language': 'en', 'value': 'Samuel II  ben Paltiel II'}",,1,0,6000000034849378397,1
Q88290,"{'language': 'en', 'value': '????  bat Abū ʾl-Faraj Yaʿqūb ibn Killis'}",,1,0,6000000019226973274,1
Q88292,"{'language': 'en', 'value': ""Isma'il ben  ibn Yitzhak Ibn Shaprut""}",,1,0,6000000017146805760,1
Q88294,"{'language': 'en', 'value': 'Meir'}",,1,0,6000000017139774472,1
Q88296,"{'language': 'en', 'value': 'Aaron ""Harun  ben Khalaf ibn Tanab'}",,1,0,6000000019176198068,1
Q88298,"{'language': 'en', 'value': 'Eliyahu ben Yehuda'}",,1,0,6000000157637016856,1
Q88300,"{'language': 'en', 'value': 'Solomon  ben Israel ben Samuel Gaon ha-Kohen'}",,1,0,6000000017154178814,1
Q88302,"{'language': 'en', 'value': 'Eleazar  ben Azariah ha-Kohen'}",,1,0,6000000017161960483,1
Q88304,"{'language': 'en', 'value': 'David  ben Zakkai'}",,1,0,6000000010769393408,1
Q88306,"{'language': 'en', 'value': 'Yosef ben Hizkiya ibn ʿAwkal, Nasi, Nagid of Fustat and Rome'}",,1,0,6000000020533302781,1
Q88308,"{'language': 'en', 'value': 'Abu Musa Levi  son of Ishaq ibn Mar Sahl'}",,1,0,6000000019160780347,1
Q88310,"{'language': 'en', 'value': ""Abu Yosef Yakob  ben Amram ibn Mar Sahl al-Nag'hdīlah""}",,1,0,6000000017153986470,1
Q88312,"{'language': 'en', 'value': 'Yehudah ""Zakhai"" Natan  ben Avraham al-Andalusi'}",,1,0,6000000014632320003,1
Q88314,"{'language': 'en', 'value': 'Abu Sahl Nathan  ben Abraham'}",,1,0,6000000017108128121,1
Q88316,"{'language': 'en', 'value': ""Yosef  ben 'Amram""}",,1,0,6000000017161958902,1
Q88318,"{'language': 'en', 'value': ""Sa'adya  ben Mevorakh (Mubārak)""}",,1,0,6000000019059590394,1
Q88320,"{'language': 'en', 'value': 'Samuel  ben Azariah Gaon'}",,1,0,6000000017144561672,1
Q88322,"{'language': 'en', 'value': 'David \'ben Zakkai II""  ben Azariah'}",,1,0,6000000017139285191,1
Q88324,"{'language': 'en', 'value': 'Isaac  ben Azariah Gaon'}",,1,0,6000000017144539853,1
Q88326,"{'language': 'en', 'value': 'Yosef  ben Shlomo ibn ʿAwkal'}",,1,0,6000000009305036314,1
Q88328,"{'language': 'en', 'value': 'Yehudah  ben Azariah'}",,1,0,6000000017198280337,1
Q88330,"{'language': 'en', 'value': 'David  ben Chaim'}",,1,0,6000000017192085973,1
Q88332,"{'language': 'en', 'value': ""Sha'ya  ben Salih ben Azariah""}",,1,0,6000000017161719046,1
Q88334,"{'language': 'en', 'value': 'Salmon  ben Hasdai (Yerūḥam) ben Hezekiah'}",,1,0,6000000017144992176,1
Q88336,"{'language': 'en', 'value': '???  bat Ṣemaḥ ben Paltoi'}",,1,0,4742076779920010651,1
Q88338,"{'language': 'en', 'value': 'Yitzhak  ben Paltoi'}",,1,0,6000000017160837424,1
Q88340,"{'language': 'en', 'value': 'unknown  bat Shemarya Kohen Sedeq'}",,1,0,6000000022556548020,1
Q88342,"{'language': 'en', 'value': 'Hammad  ibn Buluggin'}",,1,0,6000000019227602344,1
Q88344,"{'language': 'en', 'value': ""Abul-Fat'h al-Mansur  ibn Yusif Buluggin""}",,1,0,6000000019227432206,1
Q88346,"{'language': 'en', 'value': 'Yosef ben Shmuel HaLevi HaNagid'}",,1,0,6000000017116813048,1
Q88348,"{'language': 'en', 'value': ""Abraham ben Me'ir  ibn Ezra""}",,1,0,6000000017139883079,1
Q88350,"{'language': 'en', 'value': ""'Allan  ben Aaron ibn Khalaf""}",,1,0,6000000019176107264,1
Q88352,"{'language': 'en', 'value': 'Simha ben Eliyahu'}",,1,0,6000000157636715912,1
Q88354,"{'language': 'en', 'value': 'Yosef  ben Solomon haKohen'}",,1,0,6000000019215487127,1
Q88356,"{'language': 'en', 'value': 'Elijah  ben Azariah ben Israel Gaon ha-Kohen'}",,1,0,6000000017154366430,1
Q88358,"{'language': 'en', 'value': 'Yosef  ben Eleazar ha-Kohen'}",,1,0,6000000017162091171,1
Q88360,"{'language': 'en', 'value': 'Hizkiya II  ben David'}",,1,0,6000000012418495675,1
Q88362,"{'language': 'en', 'value': 'Yehudah  ben Zakkai'}",,1,0,6000000022365819273,1
Q88364,"{'language': 'en', 'value': 'unknown  bat Yosef ibn Awkal'}",,1,0,6000000034844450680,1
Q88366,"{'language': 'en', 'value': 'Abu Yaqub Ishaq  son of Levi ibn Mar Sahl'}",,1,0,6000000019160575705,1
Q88368,"{'language': 'en', 'value': ""Abū ʿAmr Yosef  ben Ya'akub ibn Sahl""}",,1,0,6000000019160612902,1
Q88372,"{'language': 'en', 'value': 'Abu Suleiman David ibn Yaʿīs̲h̲ ben Yehuda Ibn Ya Ish  ben Zakai II'}",,1,0,6000000014632243269,1
Q88374,"{'language': 'en', 'value': 'Abu Ishaq Abraham  ben Nathan'}",,1,0,6000000017098270457,1
Q88376,"{'language': 'en', 'value': 'Nehorai  ben Nathan'}",,1,0,6000000017161234268,1
Q88378,"{'language': 'en', 'value': 'Israel  ben Nathan'}",,1,0,6000000017161300508,1
Q88382,"{'language': 'en', 'value': 'Yehudah ""Judah""  ben Mevorakh'}",,1,0,6000000019059966004,1
Q88384,"{'language': 'en', 'value': ""Abū 'l-Faḍl Mevorakh  (Mubārak) ben Saʿadya""}",,1,0,6000000019059467461,1
Q88388,"{'language': 'en', 'value': 'Binyamin  ben Yosef ibn ʿAwkal'}",,1,0,6000000019264864885,1
Q88390,"{'language': 'en', 'value': 'Menasseh  ben Yosef ibn ʿAwkal'}",,1,0,6000000019265257006,1
Q88392,"{'language': 'en', 'value': 'Josiah  ben Azariah'}",,1,0,6000000017198339274,1
Q88394,"{'language': 'en', 'value': 'Abū ʾl-Surūr Perahya  ben ben Yosef ibn ʿAwkal'}",,1,0,6000000025539943362,1
Q88396,"{'language': 'en', 'value': 'Yehudai  ben Mar Rav Samuel Resh Kallah'}",,1,0,6000000019140399078,1
Q88398,"{'language': 'en', 'value': 'Nechemya  ben Shmuel'}",,1,0,6000000022556688125,1
Q88400,"{'language': 'en', 'value': ""unknown  bat Shmuel ben Ya'akob""}",,1,0,6000000034591174013,1
Q88402,"{'language': 'en', 'value': 'Ṣemaḥ Ṣedeq  ben Yitzhak'}",,1,0,6000000017160861791,1
Q88404,"{'language': 'en', 'value': ""Ḥushiel ben Elḥanan, Ra'is Yeshibva al-Qayrawan 2  4 captives""}",,1,0,6000000017177829795,1
Q88406,"{'language': 'en', 'value': 'Shemarya ben Elḥanan haDayyan al-Fustat 1  4 captives'}",,1,0,6000000017197621703,1
Q88408,"{'language': 'en', 'value': 'Qaid  ibn Hammad al-Ashir'}",,1,0,6000000019227501146,1
Q88410,"{'language': 'en', 'value': 'Yusuf  ibn Hammad al-Ashir'}",,1,0,6000000019227861079,1
Q88412,"{'language': 'en', 'value': 'Ouighlan  ibn Hammad al-Ashir'}",,1,0,6000000019227707244,1
Q88414,"{'language': 'en', 'value': 'Bādīs  ibn Mansur'}",,1,0,6000000019227370994,1
Q88416,"{'language': 'en', 'value': 'Yehudah  ben Yosef HaLevi'}",,1,0,6000000022350616736,1
Q88418,"{'language': 'en', 'value': 'Mubārak ben Abraham'}",,1,0,6000000017139692415,1
Q88420,"{'language': 'en', 'value': ""Ya'kub  ben Abraham ibn Ezra""}",,1,0,6000000022395071180,1
Q88422,"{'language': 'en', 'value': 'Aaron ""Harun""  ben Aaron ibn Khalaf'}",,1,0,6000000019176021733,1
Q88424,"{'language': 'en', 'value': 'Sitt  al-Sittat ""Gevira""'}",,1,0,6000000035050769680,1
Q88426,"{'language': 'en', 'value': 'Abiathar  ben Elijah haKohen'}",,1,0,6000000017154230451,1
Q88428,"{'language': 'en', 'value': 'Solomon  ben Elijah ha-Kohen'}",,1,0,6000000017160145872,1
Q88430,"{'language': 'en', 'value': 'Reyna  ben Elijah Ha-Kohen'}",,1,0,6000000015810949888,1
Q88432,"{'language': 'en', 'value': 'Tzadok  ben Eliyahu HaKohen'}",,1,0,6000000175188692900,1
Q88434,"{'language': 'en', 'value': 'Yehudah  ben Yosef ben Eleazar HaKohen'}",,1,0,6000000017162070088,1
Q88436,"{'language': 'en', 'value': 'Gaon ben David'}",,1,0,6000000035051680972,1
Q88438,"{'language': 'en', 'value': 'Reyna  bat Hizkiya ""Zuṭṭa""'}",,1,0,6000000015069879262,1
Q88440,"{'language': 'en', 'value': 'Yitzhak  ben Chyzkia'}",,1,0,6000000014766644256,1
Q88442,"{'language': 'en', 'value': 'David II ben Chizkya, Nasi (David ben Zakkai)'}",,1,0,6000000015069888221,1
Q88444,"{'language': 'en', 'value': 'Abū ʾl-Faraj Furqān ""Yeshua""  ben Yehudah ibn Asad (Qara\'im)'}",,1,0,6000000017145014269,1
Q88446,"{'language': 'en', 'value': 'Sahl  ben Abu Amr Yosef'}",,1,0,6000000022453877385,1
Q88448,"{'language': 'en', 'value': 'Sitt al-Muna  bat Nathan'}",,1,0,6000000017161191913,1
Q88450,"{'language': 'en', 'value': 'Ṣāʿid al-Andalusī ""Hiyya al-Daudi"", Qaḍī of Cordoba & Toledo'}",,1,0,6000000014632251028,1
Q88452,"{'language': 'en', 'value': 'Abu Bakr Muhammad  ibn Yaʿīs̲h̲ al-Asadī'}",,1,0,6000000019242290097,1
Q88454,"{'language': 'en', 'value': 'Esther  bat Sahlān ben Abraham'}",,1,0,6000000017162202398,1
Q88456,"{'language': 'en', 'value': ""Sa'adya  ben Yehudah""}",,1,0,6000000019059533911,1
Q88458,"{'language': 'en', 'value': 'Abu l-Bāyan Moshe  ben Mevorakh (Mubārak)'}",,1,0,6000000019059554979,1
Q88460,"{'language': 'en', 'value': 'Sa\'adya Abraham  ben Mazhir ""Mevorakh"" (Mubārak)'}",,1,0,6000000019215202650,1
Q88462,"{'language': 'en', 'value': ""Abu al-Barakāt Nethan'el  ben Mevorakh (Mubārak)""}",,1,0,6000000019060045115,1
Q88464,"{'language': 'en', 'value': 'Hiyya  ben Yitzhak haSefardi, haDayyan'}",,1,0,6000000022395604745,1
Q88466,"{'language': 'en', 'value': 'Pinhas  ben Yehudah'}",,1,0,6000000017198010586,1
Q88468,"{'language': 'en', 'value': 'Hodaiah  ben Yehudah'}",,1,0,6000000017198346279,1
Q88470,"{'language': 'en', 'value': 'Yededia  ben Yehudah'}",,1,0,6000000017198280402,1
Q88472,"{'language': 'en', 'value': 'Hanoch  ben Moshe'}",,1,0,6000000034591015259,1
Q88474,"{'language': 'en', 'value': 'Paltoi  ben Yitzhak'}",,1,0,6000000022364022559,1
Q88478,"{'language': 'en', 'value': 'Elḥanan ben Shemarya al-Fostat'}",,1,0,6000000017197773860,1
Q88480,"{'language': 'en', 'value': 'Ephraim  ben Elhanen'}",,1,0,6000000018136454580,1
Q88482,"{'language': 'en', 'value': 'Muhsin  ibn Qaid al-Ashir'}",,1,0,6000000019227786451,1
Q88484,"{'language': 'en', 'value': 'Bologhine ""Bullugin""  ibn Hammad al-Ashir'}",,1,0,6000000019228034487,1
Q88486,"{'language': 'en', 'value': ""'Alnas  ibn Hammad al-Ashir""}",,1,0,6000000019227825703,1
Q88488,"{'language': 'en', 'value': 'Ma‘ādh Abū Tamīm ibn Badis al-Mu‘izz  li Dīn Allāh'}",,1,0,6000000019227774558,1
Q88490,"{'language': 'en', 'value': 'Yitzhak  ben Yehudah Ibn Ghayyāth HaLevi'}",,1,0,6000000022351245963,1
Q88492,"{'language': 'en', 'value': 'Abū Sulaymān David  Ibn Muhājir'}",,1,0,6000000022395313891,1
Q88494,"{'language': 'en', 'value': 'Abu Ibrahaim Yitzhak  ben Yaʿḳōb ibn Ezra'}",,1,0,6000000017139701103,1
Q88496,"{'language': 'en', 'value': 'Yehoseph  ben Abraham ibn Ezra'}",,1,0,6000000017139902261,1
Q88498,"{'language': 'en', 'value': 'Abū Hārūn Mōs̲h̲ē  ibn Ezra'}",,1,0,6000000017139727158,1
Q88500,"{'language': 'en', 'value': ""Ali  ben Aaron ibn 'Allan""}",,1,0,6000000019176031344,1
Q88502,"{'language': 'en', 'value': 'Maṣliaḥ  ben Shlomo haKohen'}",,1,0,6000000017160419808,1
Q88504,"{'language': 'en', 'value': 'Abu ʾl-Ḥasan ‘Alī ""Eli""  ibn Sulaymān al-Muqaddasī (Qara\'im)'}",,1,0,6000000022409846700,1
Q88506,,,0,0,6000000015811096587,1
Q88508,"{'language': 'en', 'value': 'al-Kabira  bat Allan al-faraj HaKohen'}",,1,0,6000000017161489603,1
Q88510,"{'language': 'en', 'value': 'son of Mar Shealtiel'}",,1,0,6000000014683775323,1
Q88512,"{'language': 'en', 'value': 'Yosef  Oroved Nasi'}",,1,0,6000000014766586934,1
Q88514,"{'language': 'en', 'value': 'Mar Menachem  ben Yitzhak, Nasi'}",,1,0,6000000014766586938,1
Q88516,"{'language': 'en', 'value': 'Abu Zikri ""Yehuda""  ibn Daud'}",,1,0,6000000014766648227,1
Q88518,"{'language': 'en', 'value': 'Hezekiah III  ibn Daud'}",,1,0,6000000015069801803,1
Q88520,"{'language': 'en', 'value': ""ʾAbū al-Faraj Hārūn  ben Jeshua ibn Faraj (Qara'im)""}",,1,0,6000000017154232969,1
Q88522,"{'language': 'en', 'value': ""Ya'aqob  ben Saul""}",,1,0,6000000022454113231,1
Q88524,"{'language': 'en', 'value': 'Sitt  ben Nissim'}",,1,0,6000000019161236154,1
Q88526,"{'language': 'en', 'value': 'Mansukha  ben Nissim Nagid'}",,1,0,6000000017161246719,1
Q88528,"{'language': 'en', 'value': ""Abu Sa'id Yaḥyā Nissim  ben Nahray Ibn al-Majjānī""}",,1,0,6000000017161053445,1
Q88530,"{'language': 'en', 'value': 'Abū Harūn Moses  HaNasi'}",,1,0,6000000019241571834,1
Q88534,"{'language': 'en', 'value': ""Abū ʾl-Ḥasan Labrat Da'ud  Ibn Sughmār""}",,1,0,6000000019060358437,1
Q88536,"{'language': 'en', 'value': 'Hiyya HaNasi'}",,1,0,6000000014632055801,1
Q88538,"{'language': 'en', 'value': ""Abū ’l Ḥasan Me'ir  Ibn Abī ʾl-ʿAysh""}",,1,0,6000000019250145444,1
Q88540,"{'language': 'en', 'value': 'Abū Ayyūb ""Suleiman""  ibn al-Muʿallim al-Yahūdī'}",,1,0,6000000022394617954,1
Q88542,"{'language': 'en', 'value': 'Abū Bakr Yaʿīs̲h̲  ben Muhammad ibn Yaʿīs̲h̲'}",,1,0,6000000019242238143,1
Q88544,"{'language': 'en', 'value': 'Unknown  bat Abu Baqr ibn Yaʿīs̲h̲ al-Asadī'}",,1,0,6000000022394580720,1
Q88546,"{'language': 'en', 'value': ""Nethan'el  ben Moshe HaLevi""}",,1,0,6000000019060362038,1
Q88548,"{'language': 'en', 'value': 'Sar Shalom  ben Abraham HaLevi'}",,1,0,6000000019059562900,1
Q88550,"{'language': 'en', 'value': 'Ezra  ben Mevorakh'}",,1,0,6000000019060325096,1
Q88552,"{'language': 'en', 'value': ""Mazhir 'the Third'  ben Abraham HaLevi""}",,1,0,6000000175159996994,1
Q88554,"{'language': 'en', 'value': 'Nissim  ben Avraham'}",,1,0,6000000175159910992,1
Q88556,"{'language': 'en', 'value': '????  bat Elḥanan ben Shemarya al-Fostat'}",,1,0,6000000019149705123,1
Q88557,"{'language': 'en', 'value': 'Nasr  ibn Hammad al-Ashir'}",,1,0,6000000019227446796,1
Q88559,"{'language': 'en', 'value': 'Tamim  li Dīn Allāh'}",,1,0,6000000019228004290,1
Q88562,"{'language': 'en', 'value': 'Yehudah  ben Yehudah Ibn Ghayyāth HaLevi'}",,1,0,6000000022350956620,1
Q88564,"{'language': 'en', 'value': 'Abū Yūsuf Me´ir Ibn Shortemiqash ""Migash""'}",,1,0,6000000017139492787,1
Q88568,"{'language': 'en', 'value': 'Judah ibn Ezra'}",,1,0,6000000017139822356,1
Q88570,"{'language': 'en', 'value': 'Shlomo  ben Masliah haKohen'}",,1,0,6000000019215523655,1
Q88572,"{'language': 'en', 'value': ""Alma'ah  bat Masliah haKohen""}",,1,0,6000000194999566825,1
Q88574,"{'language': 'en', 'value': 'unknown  ben Masliah'}",,1,0,6000000194999734821,1
Q88576,"{'language': 'en', 'value': 'Yehudah ben Barzilai al-Bargeloni, Bonjuda Sapiens'}",,1,0,6000000015811058529,1
Q88578,"{'language': 'en', 'value': 'Reina  bat Barzilai (bat Mar Shealtiel)'}",,1,0,6000000015811102334,1
Q88580,"{'language': 'en', 'value': 'Yitzhak ""Bon Isaac"" Oroved ""Bon Isaac"" Oroved Bar Mar  Barzilai'}",,1,0,6000000015810752976,1
Q88582,"{'language': 'en', 'value': 'Yitzhak (Isaac) Yosef ""Cidellus""  Ibn Ferruzi\'el'}",,1,0,6000000014683751295,1
Q88584,"{'language': 'en', 'value': 'Druda ""Reina"" ""Reina"" Bat Mar  Shealtiel'}",,1,0,6000000015810794709,1
Q88586,"{'language': 'en', 'value': 'Shmuel  son of Mar Shealtiel'}",,1,0,6000000015811035328,1
Q88588,"{'language': 'en', 'value': 'Bonadona  bat Mar Shealtiel Ibn Lakhtush'}",,1,0,6000000015811075508,1
Q88590,"{'language': 'en', 'value': 'Mar Yitzhak  son of Mar Menachem'}",,1,0,6000000015811079837,1
Q88592,"{'language': 'en', 'value': 'Yehudah Menachem  son of Mar Menachem'}",,1,0,6000000015811220065,1
Q88594,"{'language': 'en', 'value': ""Moshe al-Dar'l al-Fasi  Nasi""}",,1,0,6000000014766362895,1
Q88596,"{'language': 'en', 'value': 'Yehudah ""BonJudah Vidal""  Nasi'}",,1,0,6000000014766362902,1
Q88600,"{'language': 'en', 'value': 'David V'}",,1,0,6000000015069801849,1
Q88602,"{'language': 'en', 'value': 'Saul  Ibn Tibbon'}",,1,0,6000000020150085013,1
Q88604,"{'language': 'en', 'value': 'David ""Ya\'ish"" ibn Hiyya'}",,1,0,6000000014632062558,1
Q88606,"{'language': 'en', 'value': 'Shmuel  ben Yehudah'}",,1,0,6000000022501047396,1
Q88608,"{'language': 'en', 'value': 'Aaron  Ibn Abī ʾl-ʿAysh'}",,1,0,6000000019242533554,1
Q88610,"{'language': 'en', 'value': 'Abū ʿImrān Moshe  ben Labrat Ibn Sughmār'}",,1,0,6000000019060700091,1
Q88612,"{'language': 'en', 'value': 'David ben Hayy ""Hiyya"" ben Yehudah Hayy ibn Yahya, HaNasi'}",,1,0,6000000026494926790,1
Q88616,"{'language': 'en', 'value': ""Abū ’l Ḥasan Ismai'il Ibrahim  ben Me'ir ibn Qamni’el""}",,1,0,6000000019250258614,1
Q88618,"{'language': 'en', 'value': 'Abū ʿAmr Yosef  Ibn Qamni’el'}",,1,0,6000000019253817001,1
Q88620,"{'language': 'en', 'value': 'Abu Yusuf Yaqub  Ibn Qamni’el'}",,1,0,6000000019253979227,1
Q88622,"{'language': 'en', 'value': 'Averroes, Qadi al-Qurtubi & al-Sebilla'}",,1,0,6000000022469409599,1
