qid,geni_ids,wikidata_qids
Q96514,6000000139643751874,
Q96516,6000000013221156709,
Q96518,6000000219204675824,
Q96520,6000000010141310578,
Q96522,6000000001079608210,
Q96524,6000000001079659042; 6000000220119354864,
Q96526,6000000001059163347,
Q96528,6000000219203875826,
Q96530,6000000001079657004,
Q96532,6000000001079498395,
Q96534,6000000001079637073,
Q96536,6000000001079603111,
Q96538,6000000001079553257,
Q96540,6000000219204421845,
Q96542,6000000144421082884,
Q96544,6000000219204375823,
Q96546,4802305596400078179,
Q96548,4708968754290068830,
Q96550,4802303848460077597,
Q96552,4802300924110081071,
Q96554,4794281975370067789,
Q96556,4801661363250124813,
Q96558,4796152443840024646,
Q96561,4804038056410042272,
Q96563,4804058242940124849,
Q96565,6000000220072547863,
Q96567,6000000029622939591,
Q96569,6000000007609745338,
Q96571,6000000022423224462,
Q96573,6000000220072405860,
Q96575,6000000220072390858,
Q96577,6000000220070750825,
Q96579,4410450306000041185,
Q96581,4410424959800072206,
Q96583,6000000220070742850,
Q96585,4410488969090024951,
Q96587,6000000220070857856,
Q96589,6000000220071471846,
Q96591,6000000001490201032,
Q96593,6000000220071959842,
Q96595,6000000220071917894,
Q96597,6000000004026961113,
Q96599,4410515800310024855,
Q96601,4410560214270065778,
Q96603,4410589310260052841,
Q96605,4410600524900072588,
Q96607,4410317755090072442,
Q96609,4410519936670065745,
Q96611,4803677966520052270,
Q96613,4803699060770081034,
Q96615,4795867654040076614,
Q96617,4803042456830025360,
Q96619,4803058629060124630,
Q96621,4803060470590081504,
Q96623,4803040668340124696,
Q96625,4803034331990025484,
Q96627,4810106743030081533,
Q96629,4810111096910078269,
Q96631,4810410977530081241,
Q96633,4810414262570026149,
Q96635,4810414262660081399,
Q96637,4810419223860026603,
Q96639,4810420780540051901,
Q96641,4810544099410026770,
Q96643,6000000024976820367,
Q96645,6000000020558619488,
Q96647,6000000004533831085,
Q96649,4796565109550124273,
Q96651,4796569836320042156,
Q96653,4796571055100081346,
Q96655,4796582676420052254,
Q96657,4796869208750123760,
Q96659,6000000026606228542,
Q96661,5462362465450127280,
Q96663,5462343734750114255,
Q96665,4796843968000077156,
Q96667,4796848685030077299,
Q96669,4803184933180078098,
Q96671,4803180197730042161,
Q96673,6000000008368616680,
Q96675,6000000008368731455,
Q96677,6000000011228588575,
Q96679,6000000015280255128,
Q96681,5465224788500064756,
Q96683,6000000015278093229,
Q96685,6000000018609477674,
Q96687,4801090265710081105,
Q96689,4797253228600042106,
Q96691,4803464368280077521,
Q96693,6000000020112898219,
Q96695,6000000026066746333,
Q96697,4802886061840124657,
Q96699,4802854786280077979,
Q96701,4802862798870077990,
Q96703,4802939737130025777,
Q96705,4802957049810080847,
Q96707,4802841869670042054,
Q96709,4802851878970052314,
Q96711,4802425742800041643,
Q96713,4802434289790025219,
Q96715,4802435976170041653,
Q96717,6000000219204349873,
Q96719,5186575793640131764,
Q96721,5186589786950027921,
Q96723,6000000172543558923,
Q96725,6000000000163240637,
Q96727,6000000000163426092,
Q96729,6000000039185880453,
Q96731,6000000039186177839,
Q96733,6000000172502605227,
Q96735,6000000172500308728,
Q96737,6000000172543737864,
Q96739,6000000172572201931,
Q96741,6000000009293008230,
Q96743,6000000011172976283,
Q96745,6000000001367124758,
Q96747,6000000142263905851,
Q96749,5186779483470115845,
Q96751,5186792104820109887,
Q96753,5186796658400069333,
Q96755,6000000002060529001,
Q96757,5186824706500086586,
Q96759,6000000011366044315,
Q96761,4811038194190069494,
Q96763,4813315853080078345,
Q96765,4813778221590069427,
Q96767,4813781114050125440,
Q96769,4813789731530125807,
Q96771,4811058300430026533,
Q96773,4811163564540078397,
Q96775,4811126144970069718,
Q96777,4814128046980069574,
Q96779,4814641191090069538,
Q96781,4814644737220052214,
Q96783,4814648712120081498,
Q96785,4814652683500052586,
Q96787,4814652800830042130,
Q96789,4814156520440042011,
Q96791,4814165616960069373,
Q96793,4814158797170125566,
Q96795,4814167759980052528,
Q96797,4814182349030125990,
Q96799,4814185406830125998,
Q96801,4814204131210041927,
Q96803,4813919967250026738,
Q96805,4813926833560026746,
Q96807,4813934028160026423,
Q96809,4813939970340078916,
Q96811,4813920494160052524,
Q96813,4813928797190069824,
Q96815,4813942318510052540,
Q96817,4813925420140042230,
Q96819,6000000025186174151,
Q96821,6000000011399275186,
Q96823,6000000004858909161,
Q96825,6000000004827515077,
Q96827,4813075130800026315,
Q96829,4813177095420026388,
Q96831,4813181489140125922,
Q96833,4813175338020026418,
Q96835,4813226896470060016,
Q96837,4813266670910042036,
Q96839,4813109198200078996,
Q96841,4813118267480042387,
Q96843,4813123892560041827,
Q96845,4813079421110051952,
Q96847,6000000142050312824,
Q96848,6000000015632416863,
Q96850,6000000018884943000,
Q96852,6000000018612834312,
Q96854,6000000013390555999,
Q96856,6000000054374684990,
Q96858,6000000020876303925,
Q96860,6000000218042620821,
Q96862,6000000025181453956,
Q96864,4710213239640125147,
Q96866,4710222669830025963,
Q96868,6000000219204350854,
Q96870,6000000039179335061,
Q96872,6000000025181253731,
Q96874,6000000010611561832,
Q96876,6000000218042205855,
Q96878,6000000215116367833,
Q96880,6000000014686765396,
Q96882,6000000008649240744,
Q96884,4620508539980060311,
Q96886,6000000010760854680,
Q96890,6000000039192128204,
Q96892,6000000025171633855,
Q96894,6000000008659951757,
Q96896,6000000008659783172,
Q96898,6000000008659955812,
Q96900,6000000008659989420,
Q96902,6000000018226374115,
Q96904,6000000003025356494,
Q96906,6000000001823487248,
Q96908,6000000008681423689,
Q96910,6000000000689903901,
Q96912,6000000067679571101,
Q96914,6000000018214878823,
Q96916,6000000190276363838,
Q96918,6000000007427927262,
Q96920,6000000014586270959,
Q96922,6000000017650901958,
Q96924,6000000203276552829,
Q96926,6000000025081607993,
Q96928,6000000015242715313,
Q96930,6000000006814669215,
Q96932,6000000190190430934,
Q96934,6000000204030313888,
Q96936,6000000039148774105,
Q96938,6000000008506564343,
Q96940,6000000018621909062,
Q96942,6000000018620594928,
Q96944,6000000010459534043,
Q96946,6000000039106564657,
Q96948,6000000017687328535,
Q96950,6000000018587423048,
Q96952,6000000039106820679,
Q96954,6000000039107046252,
Q96956,6000000039106770717,
Q96958,6000000039107045307,
Q96960,6000000018214959086,
Q96962,6000000218243560877,
Q96964,6000000049132584011,
Q96966,6000000018234323991,
Q96968,6000000071639224848,
Q96970,6000000024601131047,
Q96972,6000000069891809963,
Q96974,6000000000690151466,
Q96976,6000000070430097836,
Q96978,6000000014833616680,
Q96980,6000000014833679978,
Q96982,6000000007103450564,
Q96984,6000000219204200839,
Q96986,4809732504250069664,
Q96988,4796269659320025109,
Q96990,4796310114140123938,
Q96992,4796312564770024959,
Q96994,4796316769760124033,
Q96996,4796318589920123651,
Q96998,4796320525340052089,
Q97000,4796325109670024530,
Q97002,4796326852950052098,
Q97004,4796306320240052070,
Q97006,4796411994370041614,
Q97008,4809777107520078491,
Q97010,4809788221490080813,
Q97012,4809813437420081398,
Q97014,4809760778820081552,
Q97016,6000000025067860436,
Q97018,6000000005691692009,
Q97021,6000000011182409610,
Q97023,6000000219973593855,
Q97025,4793560104140081299,
Q97027,4571962815890036148,
Q97029,4571964620970121108,
Q97031,4793545539590068413,
Q97033,4793552315580081377,
Q97035,6000000012387990766,
Q97037,6000000219197310866,
Q97039,4793519828050042090,
Q97041,6000000093872562033,
Q97043,6000000207047610853,
Q97045,4793609171070025026,
Q97047,6000000002478709075,
Q97049,4494144484570032763,
Q97051,6000000009542630662,
Q97053,6000000000163267301,
Q97055,4567971138000035033,
Q97057,6000000002478939449,
Q97059,6000000009057361095,
Q97061,6000000040659519626,
Q97063,6000000012388397929,
Q97065,4793488504270123722,
Q97067,4793492799520080892,
Q97069,4793459911850041608,
Q97071,4793475876720077115,
Q97073,6000000004869037157,
Q97075,4589170779480052597,
Q97077,4792865364080077099,
Q97079,4792874967860124351,
Q97081,4792877477620123897,
Q97083,4792880220360024954,
Q97085,4792883117480123661,
Q97087,4792894367370077177,
Q97089,4792900092390024461,
Q97091,4792843528330024822,
Q97093,4792859223800041919,
Q97095,4792866757190024921,
Q97097,4792872895200077149,
Q97099,6000000007602142320,
Q97101,6000000151340792822,
Q97103,6000000014764519918,
Q97105,6000000189736425855,
Q97107,6000000172846031160,
Q97113,6000000002354710075,
Q97115,6000000218953816829,
Q97117,6000000025069902334,
Q97119,4586249581550063831,
Q97121,6000000039186945877,
Q97123,6000000039187668060,
Q97125,6000000039187366913,
Q97127,6000000039187446522,
Q97129,4413238907970084634,
Q97131,6000000012388355292,
Q97133,6000000013156982944,
Q97135,6000000016441999569,
Q97137,6000000107654902992,
Q97139,6000000185998830889,
Q97141,6000000215116222822,
Q97143,6000000078471646873,
Q97145,6000000010642097520,
Q97147,6000000215116146827,
Q97149,6000000018886623157,
Q97151,6000000018886395335,
Q97153,4795346503040042202,
Q97155,6000000000617826530,
Q97157,6000000140452664893,
Q97159,6000000006177116220,
Q97161,6000000088134049958,
Q97163,6000000002675518811,
Q97165,6000000157626290864,
Q97167,6000000010664167767,
Q97169,6000000010664145193,
Q97171,6000000010664239793,
Q97173,6000000220165279835,
Q97175,6000000027651002739,
Q97177,6000000037896771635,
Q97179,6000000011574135370,
Q97181,6000000030803825951,
Q97183,6000000002953498411,
Q97185,6000000027105165824,
Q97187,6000000013222514637,
Q97189,6000000010141274751,
Q97191,6000000219203958828,
Q97193,6000000219204519822,
Q97195,6000000219204387863,
Q97197,6000000219204396877,
Q97199,6000000219204377854,
Q97201,6000000021077690247,
Q97203,6000000219207608830,
Q97205,6000000219204515833,
Q97207,6000000219207572861,
Q97209,6000000219207615830,
Q97211,6000000219204510843,
Q97213,6000000219204630821,
Q97215,6000000219204550833,
Q97217,6000000144421288844,
Q97219,6000000219204094851,
Q97221,4802314540790125084,
Q97223,4708971616250069123,
Q97225,4802309984180025543,
Q97227,4802310905390077967,
Q97229,4794288422030052006,
Q97231,4794300664730042393,
Q97233,4801666948550077820,
Q97235,4801701429150052588,
Q97237,4801713143440124920,
Q97239,4801713862890052073,
Q97240,4796158028740081446,
Q97242,4804056262980025791,
Q97244,4804084761270077666,
Q97246,6000000220073064831,
Q97248,6000000029623405826,
Q97250,6000000007609687429,
Q97252,6000000022423503911,
Q97254,6000000220071545828,
Q97256,4804645500070077750,
Q97258,6000000220071466838,
Q97260,6000000019778565000,
Q97262,4410178104790084300,
Q97264,4410181681180072451,
Q97266,6000000009114967288,
Q97268,6000000010654052033,
Q97270,6000000016607719636,
Q97272,4804745158400025299,
Q97274,4803708325070069290,
Q97276,4803714638360077743,
Q97278,4803722578700052505,
Q97280,4803735003980069062,
Q97282,4795872256260077068,
Q97284,4803067657700081402,
Q97286,4803072352490077553,
Q97288,4803085740320042236,
Q97290,4803075773040124953,
Q97292,4803057610050052599,
Q97294,4803044520030041737,
Q97296,6000000218119406830,
Q97298,4810422533880026245,
Q97300,4810579401170052307,
Q97302,4810658384550026258,
Q97304,4810550975280078872,
Q97306,4810558602960042204,
Q97308,4810568985470026567,
Q97310,4810515741850081536,
Q97312,4810513896510052309,
Q97314,4810566203480125780,
Q97316,4810554171860078882,
Q97318,4810560558300078205,
Q97320,6000000024976871462,
Q97322,6000000020559028306,
Q97324,6000000000737897136,
Q97326,4796584530890042331,
Q97328,4796594277730068073,
Q97330,4796611597950024886,
Q97332,4796586903200081419,
Q97334,6000000026605752780,
Q97336,6000000014619702002,
Q97338,6000000020842427547,
Q97340,4803176946370042230,
Q97342,6000000020842511438,
Q97344,4803192503180077420,
Q97346,4803198274530069282,
Q97348,4803202315030077442,
Q97350,4803209955270052013,
Q97352,4803187957870125152,
Q97354,6000000008368818358,
Q97356,6000000008368733405,
Q97358,6000000011228668511,
Q97360,6000000015280553056,
Q97362,6000000018609477678,
Q97364,6000000017649995326,
Q97366,6000000035768059459,
Q97368,6000000035768653016,
Q97370,6000000035768483100,
Q97372,6000000035768552082,
Q97374,6000000035768712957,
Q97376,6000000035768076510,
Q97378,6000000035768609176,
Q97380,6000000035768644058,
Q97382,6000000035768532274,
Q97384,6000000035768446340,
Q97386,4797263696330041746,
Q97388,4797325097440042186,
Q97390,4803470755400042338,
Q97392,4803473331010025827,
Q97394,6000000020112511805,
Q97396,4802895232000124674,
Q97398,4802868397020077473,
Q97400,4802946495840051892,
Q97402,4802949937530052119,
Q97404,4802858031660041890,
Q97406,4802864828390077723,
Q97408,4802458288150124408,
Q97410,4802450697940125199,
Q97412,4802446899530041687,
Q97414,6000000219204427873,
Q97416,6000000172542956556,
Q97418,6000000172756344893,
Q97420,6000000000162961963,
Q97422,6000000039186105025,
Q97424,6000000039186004247,
Q97426,6000000172572053900,
Q97428,6000000009292632327,
Q97430,6000000011172699918,
Q97432,6000000001367169316,
Q97434,6000000142263840850,
Q97436,6000000027627669471,
Q97438,6000000002060411392,
Q97440,5186839297730076277,
Q97442,6000000011366058355,
Q97444,4811049875330042004,
Q97446,4813321361100080994,
Q97448,4813799959790026504,
Q97450,4811089224950069902,
Q97452,4811193062400125465,
Q97454,4811235274340081389,
Q97456,4811136498750026437,
Q97458,4814658292970081418,
Q97460,4814660448980081297,
Q97462,4814663123670026043,
Q97464,4814675233120026523,
Q97466,4814686691110041605,
Q97468,4814668055030041805,
Q97470,4814690101820069400,
Q97472,4814666343910052196,
Q97474,4814176223510125740,
Q97476,4814172752530069634,
Q97478,4814197901410081596,
Q97480,4814207750190125381,
Q97482,4814203411920069794,
Q97484,4814212230730078788,
Q97486,4814228852900069831,
Q97488,4814210373730069327,
Q97490,4813946989540078241,
Q97492,4813936846410041736,
Q97494,4813957989660125970,
Q97496,4813931230610069623,
Q97498,6000000025184897819,
Q97500,6000000011399864650,
Q97502,6000000004858917179,
Q97504,6000000004827244897,
Q97506,4813188469540069546,
Q97508,4813182608330052059,
Q97510,4813193465860125947,
Q97512,4813197615430051859,
Q97514,4813230924850125346,
Q97516,4813236899450026608,
Q97518,4813274650690078519,
Q97520,4813124158360081271,
Q97522,4813130945790041717,
Q97524,6000000142048790985,
Q97526,6000000015632004651,
Q97528,6000000035284162943,
Q97530,6000000054374917890,
Q97532,6000000020872710694,
Q97534,6000000018622673200,
Q97536,4710142971740078150,
Q97538,6000000219204350860,
Q97540,6000000218041803846,
Q97542,6000000218041959824,
Q97544,6000000010611213018,
Q97546,6000000215116475824,
Q97548,6000000218041727829,
Q97550,6000000218041039838,
Q97552,6000000218041729829,
Q97554,6000000218040803005,
Q97556,6000000218040902875,
Q97558,6000000218041454824,
Q97560,6000000025182396225,
Q97562,4620606520680038153,
Q97564,6000000014610224437,
Q97566,6000000025183135892,
Q97568,6000000025183100881,
Q97570,6000000025182908484,
Q97572,6000000025171502199,
Q97574,6000000218041973832,
Q97576,6000000008660009750,
Q97578,6000000008659888020,
Q97580,6000000008660012916,
Q97582,6000000008659946030,
Q97584,6000000008660081571,
Q97586,6000000008659643171,
Q97588,6000000018225707812,
Q97590,6000000018226507350,
Q97592,6000000018226374233,
Q97594,6000000001823605136,
Q97596,6000000004533305112,
Q97598,6000000191287631834,
Q97600,6000000006809414611,
Q97602,6000000005437664794,
Q97604,6000000014597798402,
Q97606,6000000002018833894,
Q97608,6000000003828338944,
Q97610,6000000218243158844,
Q97612,6000000218243240861,
Q97614,6000000019002899106,
Q97616,6000000016128048312,
Q97618,6000000007839405395,
Q97620,6000000013345367612,
Q97622,6000000021140111477,
Q97624,6000000039136764158,
Q97626,6000000020876572977,
Q97628,6000000039107025125,
Q97630,6000000039106745693,
Q97632,6000000190274670848,
Q97634,6000000204030424838,
Q97636,6000000006591947413,
Q97638,4069417418510071354,
Q97640,6000000190191286860,
Q97642,6000000039107028042,
Q97644,6000000039107020027,
Q97646,6000000039107021105,
Q97648,6000000039137071886,
Q97650,6000000190274895869,
Q97652,6000000017708751016,
Q97654,6000000017691971181,
Q97656,6000000084098313875,
Q97658,6000000018234535503,
Q97660,6000000071638326239,
Q97662,6000000024600731690,
Q97664,6000000024601317966,
Q97666,6000000024601302957,
Q97668,6000000069891803027,
Q97670,6000000000690141558,
Q97672,6000000070430278841,
Q97674,6000000014833390728,
Q97676,6000000014833707996,
Q97678,6000000014833778613,
Q97680,6000000034866532297,
Q97682,6000000034850539874,
Q97684,6000000000804402273,
Q97686,6000000029783214404,
Q97688,6000000017099271006,
Q97690,6000000007103117067,
Q97692,6000000219203817907,
Q97694,4809745563050081022,
Q97696,4796334688900041629,
Q97698,4796336978140081277,
Q97700,4796417268050076710,
Q97702,4809816856970078638,
Q97704,4809825101260078351,
Q97706,4809797737120081019,
Q97708,4809824269990026179,
Q97710,4809771421710125328,
Q97712,6000000025068508062,
Q97714,6000000005687577589,
Q97716,6000000219973720827,
Q97718,4793590249550051930,
Q97720,4793555023090081478,
Q97722,6000000012388124063,
Q97724,6000000219197572821,
Q97726,4793524554540068204,
Q97728,4572059746030047418,
Q97730,6000000014618904567,
Q97732,6000000014619321200,
Q97734,6000000207047734823,
Q97736,4793613451410068366,
Q97738,6000000002478603468,
Q97740,4494145863510033189,
Q97742,6000000009542565878,
Q97744,6000000000163173965,
Q97746,4567976077410082469,
Q97748,6000000002478818927,
Q97750,6000000009057750328,
Q97752,6000000040659971409,
Q97754,6000000012388386483,
Q97755,6000000004869037151,
Q97757,4589181585010021582,
Q97759,4792903975770041813,
Q97761,4792908205480076655,
Q97763,4792910802110076977,
Q97765,4792851257750124224,
Q97767,4792854694120051946,
Q97769,4792881460170024713,
Q97771,4792885657570081005,
Q97773,4792944064160077128,
Q97775,4792954876890042192,
Q97777,4792957443220024436,
Q97779,4792960076760077392,
Q97781,4792962622930068264,
Q97783,6000000007601841544,
Q97785,6000000151340965831,
Q97787,6000000014764948640,
Q97789,6000000220430711883,
Q97791,6000000001472183668,
Q97793,6000000005785426226,
Q97795,4579776863610084664,
Q97797,6000000000901260469,
Q97801,6000000172844047479,
Q97803,6000000004869028228,
Q97805,6000000005442543901,
Q97807,6000000218953637883,
Q97809,6000000025070221877,
Q97811,4586252433990052426,
Q97813,4787943625280042053,
Q97815,6000000039186991850,
Q97817,4413241234740053136,
Q97819,4413243520300037996,
Q97821,4413245426210042025,
Q97823,6000000039187408747,
Q97825,6000000039187647099,
Q97827,6000000039187519351,
Q97829,6000000012388253615,
Q97831,6000000013157095950,
Q97833,6000000016442562103,
Q97835,6000000107655092960,
Q97837,6000000185998743879,
Q97839,6000000218947455824,
Q97841,6000000218947236882,
Q97843,6000000218951300825,
Q97845,6000000219886646834,
Q97847,6000000010656360166,
Q97849,6000000010641649981,
Q97851,6000000215115790823,
Q97853,4795352977770052224,
Q97855,6000000000617824686,
Q97857,6000000006177243094,
Q97859,6000000014349698881,
Q97861,6000000088134463839,
Q97863,6000000002675660209,
Q97865,6000000157626688838,
Q97867,6000000010664171044,
Q97869,6000000031301024537,
Q97871,6000000220165335825,
Q97873,6000000027651508102,
Q97875,6000000037896967181,
Q97877,6000000011574527270,
Q97879,6000000030803658285,
Q97881,6000000002953384877,
Q97883,6000000027105051963,
Q97885,6000000041737827494,
Q97887,6000000175034449022,
Q97889,6000000013224923379,
Q97891,6000000010141044999,
Q97893,6000000219203777948,
Q97895,6000000219203963840,
Q97897,6000000219203988825,
Q97899,6000000219203996831,
Q97901,6000000219204558822,
Q97903,6000000219204511834,
Q97905,6000000007351373167,
Q97907,6000000220119404835,
Q97909,6000000219204577836,
Q97911,6000000219207367921,
Q97913,6000000219207572852,
Q97915,6000000219204511845,
Q97917,6000000144420899929,
Q97919,4802325929460078110,
Q97921,4802338415170124970,
Q97923,4802348032540025449,
Q97925,4708974508820069134,
Q97927,4802319054030041710,
Q97929,4802319186440081258,
Q97931,4794305673570067962,
Q97933,4794488824910076873,
Q97935,4801734564130125062,
Q97937,4801749966670069079,
Q97939,4801751446630124509,
Q97941,4801756406010025625,
Q97943,4801732940300077661,
Q97945,4796162388800076798,
Q97947,4796197017300080899,
Q97949,4796200394010068022,
Q97951,4804066138370068666,
Q97953,4804107386060077793,
Q97955,4804113017480025835,
Q97957,6000000220073268821,
Q97959,6000000029623379843,
Q97961,6000000022423335233,
Q97963,4804659859440042182,
Q97965,6000000220071531830,
Q97967,6000000018650023179,
Q97969,6000000004161171592,
Q97971,6000000006759466067,
Q97973,6000000040951214835,
Q97975,6000000008963759914,
Q97977,6000000010654624292,
Q97979,4804646491270068928,
Q97981,6000000016607649569,
Q97983,4804748861680081530,
Q97985,4803745046770078106,
Q97987,4795885030090041719,
Q97989,4803078698540081162,
Q97991,4803092200710081195,
Q97993,4803082253170124530,
Q97995,4803064226590025961,
Q97997,6000000218119391823,
Q97999,4810512447530041868,
Q98001,4810632429920026640,
Q98003,4810675168000078983,
Q98005,4810572172560042353,
Q98007,4810628208960069684,
Q98009,4810581411070078337,
Q98011,4810547157520078294,
Q98013,4810546900750069727,
Q98015,4810581100670078240,
Q98017,4810630487540081437,
Q98019,4810646413460026569,
Q98021,4810575102270069963,
Q98023,4810637615880125987,
Q98025,6000000024977034114,
Q98027,6000000020559201333,
Q98029,6000000004533831067,
Q98031,4796606531750067832,
Q98033,4796623041430024658,
Q98035,4796595203110080913,
Q98037,6000000026606316322,
Q98039,4803189882210124462,
Q98041,4803216846440124647,
Q98043,4803230672010052278,
Q98045,4803244425260081384,
Q98047,4803194192300078018,
Q98049,6000000008368586678,
Q98051,6000000008368734351,
Q98053,6000000011228049970,
Q98055,4797353380200052507,
Q98057,4797362959450052519,
Q98059,4797380438550024633,
Q98061,4797433035860042066,
Q98063,4803493844400124676,
Q98065,4803505184730077576,
Q98067,4803506667980068704,
Q98069,6000000020112687289,
Q98071,4802920737040080819,
Q98073,4802882348190042191,
Q98075,4802478379600124568,
Q98077,4802452614520081205,
Q98079,6000000219204423843,
Q98081,6000000000163285363,
Q98083,6000000172571370983,
Q98085,6000000172571653068,
Q98087,6000000009290929045,
Q98089,6000000011172863937,
Q98091,6000000001367038740,
Q98093,6000000142263834821,
Q98095,6000000027627769518,
Q98097,6000000002060516027,
Q98099,5186846045480115540,
Q98101,5186852940070076297,
Q98103,5186858851620059845,
Q98105,6000000011364582863,
Q98107,4811060459310052578,
Q98109,4811084962220041740,
Q98111,4813812972820078472,
Q98113,4811150789430125712,
Q98115,4811238155180069430,
Q98117,4811355137640051992,
Q98119,4811304269920051814,
Q98121,4814671522320026283,
Q98123,4814675088960069866,
Q98125,4814686256740026351,
Q98127,4814696830280078248,
Q98129,4814782753660125811,
Q98131,4814787248160026518,
Q98133,4814727014550026173,
Q98135,4814704504780026390,
Q98137,4814678951010081028,
Q98139,4814708247110026413,
Q98141,4814680475620026652,
Q98143,4814217114470078664,
Q98145,4814220546030052218,
Q98147,4814254873280078253,
Q98149,4814259023970081212,
Q98151,4813938700530042334,
Q98153,4813944805050069955,
Q98155,6000000025186692873,
Q98157,6000000002423981549,
Q98159,6000000011399707950,
Q98161,6000000004858772487,
Q98163,6000000004827495133,
Q98165,4813194739570081039,
Q98167,4813202136820078532,
Q98169,4813243736050125913,
Q98171,4813250106570081499,
Q98173,4813282931000078718,
Q98175,4813133068280081554,
Q98177,4813136269860026253,
Q98179,6000000142049601852,
Q98181,6000000015632560145,
Q98183,6000000218233228875,
Q98185,6000000011062021276,
Q98187,6000000039107808954,
Q98189,6000000008786188729,
Q98191,6000000039106547949,
Q98193,4710145207440125252,
Q98195,6000000219204356843,
Q98197,6000000010611699437,
Q98199,6000000215116479827,
Q98201,6000000218041283821,
Q98203,6000000218041060865,
Q98205,6000000218041053824,
Q98207,6000000008649048875,
Q98209,6000000218041015836,
Q98211,6000000218040977919,
Q98213,6000000078633808898,
Q98215,6000000014610067411,
Q98217,6000000078634111904,
Q98219,6000000025169492526,
Q98221,4620733819120079572,
Q98223,6000000008660037535,
Q98225,6000000008660101562,
Q98227,6000000008659683030,
Q98229,6000000018226522607,
Q98231,6000000018226227622,
Q98233,6000000018226112421,
Q98235,6000000018226821452,
Q98237,6000000018226866222,
Q98239,6000000008563809822,
Q98241,6000000041240847462,
Q98243,6000000005246799099,
Q98245,6000000021223845496,
Q98247,6000000021224179739,
Q98249,6000000021300814253,
Q98251,6000000084119339884,
Q98253,6000000019180336421,
Q98255,6000000006809664127,
Q98257,6000000000689995309,
Q98259,6000000218243278827,
Q98261,6000000021140317290,
Q98263,6000000204030406827,
Q98265,6000000057288723993,
Q98267,6000000022889907326,
Q98269,6000000022889878070,
Q98271,6000000039153511047,
Q98273,4069419417000010398,
Q98275,6000000001828075759,
Q98277,6000000039153436182,
Q98279,4616092461450069534,
Q98281,6000000025184627310,
Q98283,6000000001845882139,
Q98285,6000000011666506950,
Q98287,6000000029447455912,
Q98289,6000000039179786481,
Q98291,6000000071638934985,
Q98293,6000000024600592525,
Q98295,6000000068891219866,
Q98297,6000000069891015281,
Q98299,6000000014341505349,
Q98301,6000000070429226091,
Q98303,6000000014833827142,
Q98305,6000000014833821198,
Q98307,6000000014833818057,
Q98309,6000000014833358841,
Q98311,6000000014833683372,
Q98313,6000000034848881022,
Q98315,6000000034850491881,
Q98317,6000000019215246924,
Q98319,6000000022394251963,
Q98321,6000000019060689516,
Q98323,6000000019215516222,
Q98325,6000000017160865418,
Q98327,6000000000961705639,
Q98329,6000000007103321677,
Q98331,4796344907200076836,
Q98333,4796348251840076844,
Q98335,4809831287750069440,
Q98337,4809810043250051905,
Q98339,6000000025068370060,
Q98341,6000000005690793001,
Q98343,6000000219973624858,
Q98346,4793606696060123785,
Q98348,4793562310690025101,
Q98350,4793567678680067717,
Q98352,6000000012388469208,
Q98354,6000000219197419855,
Q98356,4793529535590051814,
Q98358,4572063285970069225,
Q98360,6000000093870808912,
Q98362,6000000014619002716,
Q98364,6000000207047729830,
Q98366,4793620676560123746,
Q98368,6000000002478576355,
Q98370,4494147414800058173,
Q98372,6000000009542865266,
Q98374,6000000000163242414,
Q98376,4567978684870046211,
Q98378,6000000002478945748,
Q98380,6000000009057773216,
Q98382,6000000008995889435,
Q98384,6000000040659908714,
Q98386,6000000012388549232,
Q98388,6000000004869037145,
Q98390,4589184047760041866,
Q98392,4792913755000024675,
Q98394,4792890770140068345,
Q98396,6000000007602043374,
Q98398,6000000151340928840,
Q98400,6000000014764947161,
Q98402,6000000001982698758,
Q98404,6000000007609720568,
Q98406,6000000005785750038,
Q98408,4579802672330038505,
Q98410,6000000000901506561,
Q98412,6000000172845136228,
Q98414,6000000004869028242,
Q98416,6000000007225037885,
Q98418,6000000218953380901,
Q98420,6000000025069461640,
Q98422,6000000025206659766,
Q98424,4586254278560063550,
Q98426,6000000039186359744,
Q98428,4413248024210024820,
Q98430,6000000012388305673,
Q98432,6000000013157137472,
Q98434,6000000016442174344,
Q98436,6000000107655466923,
Q98437,6000000185997741914,
Q98439,6000000218951189864,
Q98441,6000000218951277828,
Q98443,6000000218951324822,
Q98445,6000000218947417877,
Q98447,6000000219886652829,
Q98449,6000000215115669840,
Q98451,6000000218242756828,
Q98453,6000000000617979277,
Q98455,6000000006177190095,
Q98457,6000000014349797077,
Q98459,6000000014349724440,
Q98461,6000000088133651168,
Q98463,6000000002675449864,
Q98465,6000000157626410888,
Q98467,6000000010664086497,
Q98469,6000000031301135326,
Q98471,6000000220165266857,
Q98473,6000000016181935218,
Q98475,6000000037897384838,
Q98477,6000000011574535207,
Q98479,6000000030803419798,
Q98481,6000000002953512776,
Q98483,6000000027104940030,
Q98485,6000000041737827519,
Q98487,6000000175033475507,
Q98489,6000000013224881434,
Q98491,6000000010140997727,
Q98493,6000000219203673964,
Q98495,6000000219203933841,
Q98497,6000000219204066822,
Q98499,6000000219204485842,
Q98501,6000000007351413848,
Q98503,6000000220119384836,
Q98505,6000000144421008843,
Q98507,6000000219207603865,
Q98509,4802353112770077947,
Q98511,4708977832680025655,
Q98513,4802330555180081416,
Q98515,4802330452990068952,
